popden_chi,popden_eld,popden_wom,popden_you,popden_w_1,popden_all,flood_probability_value,rain intensity_value,drought_value,Distance_to_Nearest_RHU_km,HCFAI,total_population,RHU_Presence,ID,buildability_landcov,Road_Presence,POI_Presence,Nearest_RHU,Neighbors,Cluster
0.00921073876768115,0.014753683092844087,0.009095543330298066,0.00813920298684925,0.008221859737567276,0.011165797916526369,0.6118320809159891,0.3822728234323555,0.618600407499221,0.193967556908259,0.4838458906984245,0.011165797916526369,0,2876468,1,0,0,2877844,"2876468, 2876469, 2876467, 2876469, 2876467, 2876468, 2876469, 2877851, 2877850, 2876467, 2877851",0
0.0012176145737187508,0.002141892143967521,0.0013530432830900076,0.0009739046976735337,0.0011602118017934766,0.0033659397502146097,0.6060793321535016,0.3793074116304365,0.7217538778642864,0.28217324727081905,0.6091426010405998,0.0033659397502146097,0,2876471,1,0,1,2877844,"2876471, 2876472, 2877854, 2876470, 2876471, 2877854, 2877853, 2877854, 2877853, 2876472, 2877853",0
0.008995097638684675,0.01903848297357369,0.010468191027319126,0.009206162515457694,0.009982969938588047,0.009654472058509679,0.42650423869410997,0.09471811781782538,0.9194520610368261,0.34113088407252334,0.500686289613874,0.009654472058509679,0,2876473,1,0,0,2877844,"2876473, 2876474, 2877856, 2877855, 2877856, 2876474, 2876472, 2877855, 2876473, 2876474, 2877856",0
0.004381413083448247,0.008491933979728096,0.004904175797414819,0.004474806203075496,0.004693110609859954,0.006133902196648771,0.42650423869410997,0.09471811781782538,0.9194520610368261,0.37063384290904344,0.5006044707534694,0.006133902196648771,0,2876474,1,0,0,2877844,"2876474, 2876475, 2877856, 2877857, 2877856, 2877857, 2876474, 2876475, 2877857, 2876473, 2876474, 2877856, 2876475, 2877857",0
0.00045606768394298693,0.0003700440741917771,0.00043994213675880965,0.000552972506384884,0.00047039013231885254,0.0031157659160771897,0.42650423869410997,0.09471811781782538,0.9194520610368261,0.4001481498380137,0.5006041900177683,0.0031157659160771897,0,2876475,1,0,0,2877844,"2876475, 2877857, 2877857, 2876474, 2876475, 2877857, 2876476, 2877858, 2876474, 2876475, 2877857, 2876476, 2877858, 2876476, 2877858",0
0.0052699619011913265,0.00497032594241754,0.005094161024215675,0.005857224097451311,0.005343591261174621,0.004715016976962232,0.5226860188017002,0.39261201337380686,0.6038308032553236,0.4296714664415687,0.5068612273209613,0.004715016976962232,0,2876476,1,0,0,2877844,"2876476, 2877858, 2876475, 2876476, 2877858, 2877859, 2876477, 2877859, 2877859, 2876476, 2876477, 2877858, 2877859, 2876477",0
0.0031541695107291773,0.0027996714702130374,0.0030371676746946434,0.0037041494404188727,0.0031949662668925584,0.005220577605486309,0.5818401696670138,0.3891774170853418,0.6053670639861998,0.4592020550404667,0.4933565923901348,0.005220577605486309,0,2876477,1,0,0,2877844,"2876477, 2877859, 2877860, 2876478, 2877859, 2876476, 2876477, 2877859, 2877860, 2876477, 2876478",0
0.026135901096707468,0.029293578118878165,0.0276083861663507,0.030444461080758097,0.028273555114567344,0.021516254892198477,0.5818401696670138,0.3891774170853418,0.6053670639861998,0.4874337149552615,0.5020727184695363,0.021516254892198477,0,2876478,1,0,0,2877844,"2876478, 2877861, 2876477, 2877860, 2876477, 2876478",0
0.019891113208873115,0.01716992918626349,0.017034429540868087,0.015562671130164457,0.015789906317954756,0.018055566347741542,0.6925405119886436,0.35769830837376637,0.2786942106557704,0.04480401368656819,0.3464388036878564,0.018055566347741542,0,2877833,0,0,1,2880597,"2877833, 2877834, 2877833",0
0.16207737933152236,0.12274717319762925,0.12922141193589176,0.1155176938559653,0.11427126101503562,0.08769632686383837,0.6173779696640007,0.36592631331769904,0.33008415281889725,0.05813268366397911,0.430235259948626,0.08769632686383837,0,2877834,0,1,0,2880597,"2877834, 2877833, 2876452, 2877835, 2877835, 2876452, 2877835, 2877835",0
0.0019274831619768105,0.0015554319541853012,0.0015696272032577553,0.001399586476452041,0.0013995091326832606,0.033693520606976675,0.6173779696640007,0.36592631331769904,0.33008415281889725,0.07825902146641052,0.42104157124902086,0.033693520606976675,0,2877835,0,1,0,2880597,"2877835, 2877836, 2877835, 2876453, 2876452, 2877835, 2876453, 2877836, 2877835",0
0.009317720573726007,0.008683177737237771,0.007987798600827371,0.0070797718396727214,0.007258791959823025,0.012679704614034282,0.6173779696640007,0.36592631331769904,0.33008415281889725,0.10246636739181808,0.5762119913884012,0.012679704614034282,0,2877836,1,0,0,2880597,"2877836, 2877835, 2877836, 2877835, 2876453, 2877835, 2876454, 2876453, 2877836, 2877835, 2876454, 2877837",0
0.005846286700157401,0.0034203259059579633,0.004138318042745234,0.003826351120528609,0.0034566700563805645,0.009535408944115644,0.45998528611917977,0.36277064573921786,0.393462735007627,0.1289348302950466,0.5938437530520261,0.009535408944115644,0,2877837,1,0,0,2880597,2877837,0
0.007354498443348883,0.006676808701734638,0.00590646660059797,0.005356879480825945,0.005353081160595434,0.019474928648826228,0.4198251189377799,0.36533282830108055,0.4756979005064437,0.08873960833317739,0.577140290772938,0.019474928648826228,0,2877841,1,0,0,2877844,"2877841, 2877840, 2876459, 2877842, 2877841, 2877840, 2876458, 2877840",0
0.08300025067772307,0.1237154185471403,0.08753312961382002,0.08094677280037332,0.08243833941746033,0.10825237002923535,0.4152487952523545,0.09049345897684122,0.9697759146180744,0.059159741141089815,0.4894790085026422,0.10825237002923535,0,2877846,0,1,1,2877844,"2877846, 2876463, 2877845, 2877845, 2877847, 2876464, 2877846, 2877847",0
0.015533608150933147,0.024479545661298518,0.017012703917377466,0.01514239361174602,0.015886670236580084,0.020510980604040982,0.6660166110100341,0.36742340980388455,0.5595042803485955,0.08873961238568666,0.4930587630042626,0.020510980604040982,0,2877847,0,1,1,2877844,"2877847, 2876465, 2876464, 2877846, 2877848, 2877847",0
0.013668451593688506,0.015207019656728006,0.013247613016323094,0.013415780920986678,0.013553042735105186,0.009124217483010033,0.5226860188017002,0.39261201337380686,0.6038308032553236,0.41411822556357103,0.5073362321270005,0.009124217483010033,0,2877858,1,0,0,2877844,"2877858, 2876475, 2877857, 2876476, 2877858, 2877859, 2877859, 2877859, 2876476, 2877858, 2877859",0
0.0602198009877523,0.06296854431412058,0.06341297346695315,0.07073085279834294,0.06541348789948533,0.06457321503213688,0.3904033639803133,0.22743054274688032,0.6044273755702152,0.4648720080809241,0.6169043193152743,0.06457321503213688,0,2877860,1,1,0,2901348,"2877860, 2877861, 2877859, 2876477, 2877859, 2877860, 2877861, 2876478, 2877859, 2877861, 2876477, 2877859, 2877860, 2876477, 2876478",0
0.10772652873246538,0.0951101421351327,0.09344993541600748,0.08569680066114338,0.08735130315715281,0.11696844873073178,0.6925405119886436,0.35769830837376637,0.2786942106557704,0.023493580617208458,0.5765735165855378,0.11696844873073178,0,2879214,0,1,1,2880597,"2879214, 2879215, 2880596, 2880597, 2879215, 2880596, 2880597, 2880596, 2880597, 2879215, 2880597, 2880596, 2880597",0
0.07194848678744771,0.045767402884427856,0.053075645352373316,0.04645831200037861,0.04659775986798938,0.05282019242004892,0.6925405119886436,0.35769830837376637,0.2786942106557704,0.029578536165854225,0.5765803790137836,0.05282019242004892,0,2879215,0,1,1,2880597,"2879215, 2880597, 2879215, 2879216, 2879216, 2880597, 2880597, 2879215, 2880597, 2880598, 2879216, 2880597",0
0.010201672943189015,0.008006118341858432,0.008228325890825686,0.007356084262241944,0.00724329043603678,0.030242801641245973,0.6173779696640007,0.36592631331769904,0.33008415281889725,0.051233291944897424,0.3460906602257995,0.030242801641245973,0,2879216,0,0,1,2880597,"2879216, 2879217, 2879216, 2879217, 2880599, 2879215, 2880598, 2879216, 2879217, 2880599, 2879217",0
0.028926617053763138,0.022390956639109137,0.023291140362953034,0.02096988037076704,0.02064499657323493,0.019992232718557462,0.6173779696640007,0.36592631331769904,0.33008415281889725,0.07826090934370662,0.346092001518593,0.019992232718557462,0,2879217,0,0,1,2880597,"2879217, 2879216, 2879217, 2880599, 2879218, 2880600, 2879216, 2879217, 2880599, 2879218, 2880600, 2879217, 2879218",0
0.004621592524502759,0.004279108859602974,0.003956663434217066,0.003518282249982437,0.0035961668363035863,0.008383417979970397,0.500457741128797,0.36623940570852764,0.33178645511552557,0.10665199981959353,0.6026880505753476,0.008383417979970397,0,2879218,1,0,0,2880597,"2879218, 2880600, 2879219, 2880601, 2879217, 2879218, 2880600, 2880601, 2879219, 2879217, 2879218, 2879219, 2880601",0
0.011032869256853714,0.013394651516530721,0.011413704643554188,0.010989940520962188,0.010540824565465975,0.013655114792043373,0.678414600267471,0.3663802390664907,0.524638415921606,0.051233080534102735,0.5012694400504975,0.013655114792043373,0,2879224,1,0,0,2877844,"2879224, 2879225, 2879224, 2879223, 2879225, 2880606, 2880607, 2879224, 2879223, 2880606, 2879224, 2879223",0
0.017048360131836346,0.02488529603487108,0.018582454496607753,0.01794800739038804,0.0178284547107238,0.0133182621971093,0.4120978620193788,0.09475353336014983,0.9298019227075,0.02957841286042366,0.5007376954400069,0.0133182621971093,0,2879225,1,0,0,2877844,"2879225, 2880608, 2880607, 2880608, 2879225, 2879224, 2879226, 2879225, 2879224, 2880608, 2879226, 2880608, 2879226, 2879225, 2880607, 2879224, 2879224",0
0.01368786708214592,0.016859390521508553,0.014969660413652459,0.014498120091698645,0.015092159193863171,0.014146900606061724,0.646678782444801,0.3640104208280343,0.546035751426248,0.029578393477379242,0.15291449043210614,0.014146900606061724,0,2879226,0,0,0,2877844,"2879226, 2879227, 2879227, 2880608, 2880609, 2879226, 2879225, 2880608, 2880608, 2879225, 2879226, 2879227, 2880609, 2879225, 2880608, 2879226, 2880609, 2880608, 2879226, 2879225, 2879227",0
0.01784780734358025,0.023578369689791368,0.01767026827164005,0.016209548722091575,0.01666791072858227,0.01870519118855022,0.646678782444801,0.3640104208280343,0.546035751426248,0.05123304774301816,0.2788633498076321,0.01870519118855022,0,2879227,0,0,1,2877844,"2879227, 2879227, 2879228, 2880609, 2880610, 2879228, 2879226, 2879226, 2879227, 2880609, 2880610, 2879226, 2880609, 2879226, 2879227, 2879228, 2880610, 2879228",0
0.015353735540092797,0.026869886504160466,0.01686796493149082,0.015443040003824599,0.015323603006418612,0.02035855267620767,0.4152487952523545,0.09049345897684122,0.9697759146180744,0.07826055231191847,0.48854384668985934,0.02035855267620767,0,2879228,0,1,1,2877844,"2879228, 2880610, 2880611, 2879228, 2880611, 2879229, 2879227, 2880610, 2880611, 2879229, 2879229, 2879227, 2879228, 2880610, 2880611, 2879229, 2879228",0
0.09441057812416787,0.13231165228747183,0.09387305682677985,0.09486760959359374,0.09083163293493708,0.08810878690558022,0.5429292687483456,0.308655216857893,0.6319001066768956,0.4357279636710667,0.6110533194142493,0.08810878690558022,0,2879241,1,1,1,2901348,"2879241, 2879242, 2880624, 2879241, 2879242, 2879240, 2879241, 2879241, 2880623, 2880624, 2879240, 2879241, 2880623, 2880624, 2880623",0
0.003090662539377578,0.003011519500308922,0.002933129550925578,0.0027761124932836564,0.0028309277642883895,0.011645494382045303,0.44418108043209376,0.06500965567322067,0.5903652802320661,0.47327071551785577,0.6042888367351276,0.011645494382045303,0,2879244,1,0,0,2901348,"2879244, 2879245, 2880627, 2879245, 2880627, 2879243, 2880626, 2879244, 2880627, 2880626, 2880627",0
0.3262393111166102,0.2754947710842405,0.2792625996131751,0.26292691884218083,0.26534490688230067,0.2601555646777018,0.6925405119886436,0.35769830837376637,0.2786942106557704,0.021491640063024356,0.5738363435010916,0.2601555646777018,0,2880596,0,1,1,2880597,"2880596, 2880597, 2880596, 2880597, 2880596, 2880597, 2881978, 2880597, 2881978, 2880596, 2880597, 2881978",0
0.2811146658222558,0.2425627996223159,0.24800377388382247,0.22329686199386173,0.2355818275860826,0.21154662585662526,0.6925405119886436,0.35769830837376637,0.2786942106557704,0.0,0.5758576405480674,0.21154662585662526,1,2880597,1,1,1,2880597,"2880597, 2879215, 2880596, 2880597, 2880596, 2880597, 2881979, 2881978, 2879215, 2880597, 2880598, 2881979, 2881978, 2880596, 2880597, 2881979, 2881978, 2881979",0
0.09532757199146485,0.07696586617695161,0.07642238970638095,0.06745185259098824,0.06574287506056394,0.0664867683993803,0.5752982409135785,0.3650772075723508,0.2997389782824621,0.029580116704529143,0.595535653543198,0.0664867683993803,0,2880598,0,1,1,2880597,"2880598, 2879216, 2880599, 2881980, 2881979, 2880597, 2881979, 2881980, 2881979",0
0.08010929512978512,0.07561714043840867,0.06927136517250615,0.06273430877078312,0.06005530468175795,0.05804284778714894,0.500457741128797,0.36623940570852764,0.33178645511552557,0.059160233863355234,0.6020328134492863,0.05804284778714894,0,2880599,0,1,1,2880597,"2880599, 2880600, 2881981, 2881980, 2880598, 2879216, 2879217, 2880599, 2881980, 2881981, 2881980, 2880600, 2881981, 2879217",0
0.041295890577968564,0.03363563522435721,0.0344658745301758,0.03253106682980278,0.03141864447510799,0.03242202239598792,0.500457741128797,0.36623940570852764,0.33178645511552557,0.08874035147588022,0.44747595678080115,0.03242202239598792,0,2880600,0,1,0,2880597,"2880600, 2881981, 2881982, 2880601, 2879217, 2880599, 2881981, 2879218, 2880600, 2881982, 2881981, 2880601, 2879217, 2879218, 2880601",0
0.03722688595572916,0.041750666755408984,0.036002161414387904,0.03367976312204018,0.033185828076284736,0.026188180781752456,0.6820559134821327,0.36745280243880785,0.44536360925698026,0.07825902887796655,0.5248866428230557,0.026188180781752456,0,2880606,1,0,0,2877844,"2880606, 2880607, 2881988, 2881987, 2879224, 2880605, 2879223, 2880605, 2880606, 2881987, 2879224, 2879223, 2880605, 2880605",0
0.02687953726251387,0.04105290268487555,0.027688980747549153,0.026188271579245966,0.0257661352443333,0.028606440735503814,0.6835445959920158,0.3663037043908553,0.45744633025006903,0.059156951160459985,0.5210421233625663,0.028606440735503814,0,2880607,1,0,0,2877844,"2880607, 2880608, 2881989, 2881988, 2880608, 2879225, 2881989, 2880608, 2881989, 2880607, 2880608, 2879225, 2879224, 2879225, 2879224, 2880608, 2880608, 2879225, 2880606, 2880607, 2881988, 2879224, 2880606, 2879224",0
0.012016225705970615,0.017130647259950522,0.012688485755559609,0.012119441811776158,0.012178978183567061,0.02367953813391376,0.6835445959920158,0.3663037043908553,0.45744633025006903,0.0512305223740903,0.16654430229270917,0.02367953813391376,0,2880608,0,0,0,2877844,"2880608, 2881989, 2879226, 2880608, 2881990, 2880609, 2879226, 2879225, 2881989, 2880608, 2881990, 2881989, 2880607, 2880608, 2879225, 2879226, 2880609, 2879225, 2880608, 2879226, 2880609, 2880608, 2879226, 2879225, 2880607",0
0.014460610082147725,0.019262897055927906,0.014866869750243431,0.014217941141205523,0.013972798394797054,0.011340775262348878,0.6703458494134951,0.3648980153156755,0.5239606299012448,0.0591569128448057,0.15374624792836553,0.011340775262348878,0,2880609,0,0,0,2877844,"2880609, 2880610, 2881991, 2879226, 2880608, 2881990, 2881991, 2880608, 2879226, 2879227, 2880609, 2880610, 2880608, 2879226, 2880609, 2880608, 2879226, 2879227, 2880610",0
0.02178187576605605,0.03030572530087714,0.022591771859046334,0.0214664607966764,0.02111078481556915,0.025959931492843025,0.6703458494134951,0.3648980153156755,0.5239606299012448,0.07825897197333359,0.3511270587011801,0.025959931492843025,0,2880610,0,1,0,2877844,"2880610, 2880611, 2881991, 2881992, 2879228, 2880611, 2881992, 2881991, 2879227, 2880609, 2880610, 2880611, 2881992, 2880609, 2879227, 2879228, 2880610, 2880611, 2879228",0
0.024283508735082244,0.040275483751324705,0.02569668769718942,0.024248577310542255,0.023931628630344533,0.02704839196379504,0.6703458494134951,0.3648980153156755,0.5239606299012448,0.10246631433546617,0.15391606183459597,0.02704839196379504,0,2880611,0,0,0,2877844,"2880611, 2881993, 2881992, 2879228, 2880612, 2880611, 2879229, 2881992, 2880610, 2880612, 2880611, 2879229, 2881993, 2881992, 2879229, 2879228, 2880610, 2880611, 2879229, 2879228",0
0.014645923744728182,0.02652780153766285,0.015031084293834714,0.013400763738018576,0.013963928149907991,0.02156216830823513,0.5386694926677708,0.3855977643470165,0.5875122533591759,0.12893477829693167,0.5098520607076605,0.02156216830823513,0,2880612,1,0,0,2877844,"2880612, 2880613, 2880611, 2881993, 2881994, 2880612, 2880611, 2879229, 2879230, 2880612, 2880613, 2880611, 2879229, 2881993, 2881994, 2879230, 2879229, 2880611, 2879229, 2880613",0
0.007778216938022302,0.014448790106120562,0.008876053189328667,0.009015720281305904,0.007836189412266222,0.009084335244632355,0.4484342745277567,0.38260521982358386,0.6989074731136411,0.24212193330019885,0.49692262203526333,0.009084335244632355,0,2880616,1,0,0,2877844,"2880616, 2881998, 2879233, 2879234, 2880615, 2880616, 2880617, 2881998, 2881997, 2881998, 2881997, 2879234, 2880617, 2879233, 2880615, 2881997",0
0.003867857161383714,0.004533690906143993,0.003530475470085989,0.0036107107558103107,0.0032895758902917647,0.004496399610335529,0.39275686017477013,0.38413810232970197,0.7465544599326277,0.32938833758272573,0.4947279862893675,0.004496399610335529,0,2880619,1,0,0,2877844,"2880619, 2879236, 2879237, 2880620, 2882000, 2879236, 2879237, 2880619, 2880620, 2882001, 2882000, 2880618, 2880619, 2882001, 2882000",0
0.0023558084960532385,0.002731867811678198,0.0022224132679327683,0.0020663989642501768,0.0020249551448320597,0.0027996146645697224,0.3978038184397893,0.3951529153490216,0.7454548478876534,0.3586378843385692,0.49131832642967854,0.0027996146645697224,0,2880620,1,0,0,2877844,"2880620, 2880621, 2880621, 2879237, 2880619, 2880620, 2880621, 2882001, 2882002, 2880619, 2882001, 2880621",0
0.00025525923347267677,0.0003357313809600945,0.00027898258294847193,0.00022759295837098445,0.00024666422939947984,0.0033740296715892445,0.3978038184397893,0.3951529153490216,0.7454548478876534,0.3879375472198674,0.49131832642967854,0.0033740296715892445,0,2880621,1,0,0,2877844,"2880621, 2879239, 2880621, 2880622, 2880622, 2882003, 2880620, 2880621, 2880622, 2882003, 2882002, 2880621, 2880622, 2882003",0
0.0003420510876684523,0.0002978402846784033,0.00030186067572144206,0.0003060474432477022,0.00029795764378363605,0.004345021318135701,0.5429292687483456,0.308655216857893,0.6319001066768956,0.42966525057630556,0.5130084969650756,0.004345021318135701,0,2880625,1,0,0,2901348,"2880625, 2882006, 2879242, 2879243, 2880625, 2882007, 2880626, 2880626, 2880624, 2879243, 2880626, 2880624, 2882006, 2880625, 2882007, 2882006, 2880626",0
0.0,0.0,0.0,0.0,0.0,0.0039725400804253765,0.3904033639803133,0.22743054274688032,0.6044273755702152,0.4436921732178403,0.5761374404633662,0.0039725400804253765,0,2880626,1,0,0,2901348,"2880626, 2880626, 2879244, 2880627, 2880627, 2879243, 2880626, 2879244, 2880627, 2882008, 2880625, 2882007, 2880626, 2880627, 2882008",0
5.665408131168297e-05,6.247833124587546e-05,5.843606837447257e-05,5.113268339247e-05,5.5042478989156524e-05,0.003294678578968469,0.44418108043209376,0.06500965567322067,0.5903652802320661,0.4591985773935944,0.6056234230646776,0.003294678578968469,0,2880627,1,0,0,2901348,"2880627, 2880628, 2879245, 2880627, 2880628, 2880626, 2879244, 2880627, 2880628, 2882009, 2882008, 2880626, 2880627, 2882009, 2882008",0
0.004417302723130943,0.0048714178459755625,0.004556243751258104,0.00398680088638156,0.004291646545026034,0.008392928712390934,0.44418108043209376,0.06500965567322067,0.5903652802320661,0.4760399083563912,0.6054100639319412,0.008392928712390934,0,2880628,1,0,0,2901348,"2880628, 2879245, 2880627, 2880628, 2879246, 2880629, 2879246, 2880629, 2882010, 2880627, 2880628, 2880629, 2882010, 2882009, 2880627, 2882009",0
0.06729326664083304,0.10689718151133222,0.07516170816351847,0.06927586587826302,0.07122961857569596,0.06067714121348277,0.4133534162606436,0.06422355440842234,0.5843614846292636,0.4921279163147143,0.6102923697003456,0.06067714121348277,0,2880629,1,1,0,2901348,"2880629, 2882011, 2880630, 2879246, 2880629, 2882011, 2880630, 2882010, 2880628, 2880629, 2882011, 2882010",0
0.008288697412424467,0.00938493246282945,0.007589970669616345,0.007029486473562948,0.007641600277769844,0.004415264266531318,0.4608157795328044,0.06137720105483824,0.5713743703811652,0.5220930434772837,0.2384897504799254,0.004415264266531318,0,2880631,0,0,0,2901348,"2880631, 2882012, 2880630, 2880631",0
0.0,0.0,0.0,0.0,0.0,0.0,0.45859544943812613,0.07565071782651094,0.5122485992687138,0.6162297746398255,0.5194303885104485,0.0,0,2880635,0,0,1,2901348,"2880635, 2882017, 2882016, 2882017, 2882016, 2882016, 2880634, 2882016",0
0.0011370135556626826,0.0010679899797412435,0.0009868034650826576,0.0008335271092735853,0.0008678905214917493,0.004878267115487812,0.6858168762401519,0.35070087726620697,0.2836286995004394,0.06104795453036995,0.3480080850634166,0.004878267115487812,0,2881977,0,0,1,2880597,2881977,0
0.19157306395905732,0.13023300820903033,0.15024983014746818,0.1418488426187913,0.14095844660991833,0.13641733085840588,0.6093558796118794,0.3577194792284753,0.2799362756468849,0.025002822427412932,0.5950666377654461,0.13641733085840588,0,2881978,0,1,1,2880597,"2881978, 2880597, 2881979, 2881978, 2880596, 2880597, 2881979, 2881978, 2881979",0
0.05121498050523853,0.03954359992705627,0.043542234582977665,0.04306288681652737,0.04018835956080571,0.04942489723498456,0.6093558796118794,0.3577194792284753,0.2799362756468849,0.029578641015725705,0.36445501729753027,0.04942489723498456,0,2881979,0,0,1,2880597,"2881979, 2881978, 2880597, 2880598, 2881980, 2881979, 2881978, 2880597, 2881979, 2881978, 2881980, 2881979",0
0.008346479199768558,0.007819280730217763,0.00723591233193076,0.006607090895858502,0.006295824567738592,0.02570393774022066,0.500457741128797,0.36623940570852764,0.33178645511552557,0.051233473573925936,0.37142053793140156,0.02570393774022066,0,2881980,0,0,1,2880597,"2881980, 2881979, 2880598, 2880599, 2881980, 2881979, 2881979, 2881981, 2881980, 2881979, 2881981",0
0.01799549604895001,0.014660975433322282,0.015025153394435456,0.014183493438605498,0.013700120054813957,0.020567115685539872,0.500457741128797,0.36623940570852764,0.33178645511552557,0.078261201401351,0.37142053793140156,0.020567115685539872,0,2881981,0,0,1,2880597,"2881981, 2881980, 2881982, 2880599, 2881980, 2881981, 2881980, 2880600, 2881982, 2881981",0
0.01031846364454979,0.010334825888603693,0.009128214285511098,0.008205203176161675,0.008436280526544928,0.02096281470499056,0.6820559134821327,0.36745280243880785,0.44536360925698026,0.10664863708185106,0.5248903859657355,0.02096281470499056,0,2881987,1,0,0,2877844,"2881987, 2880605, 2880605, 2880606, 2881987, 2880605, 2881986, 2880605, 2881986",0
0.002174113866753017,0.002853246650562052,0.0019187746011074174,0.0017277088042686422,0.0017066548415520172,0.003812722319984871,0.6835445959920158,0.3663037043908553,0.45744633025006903,0.0887356134074172,0.16654430229270917,0.003812722319984871,0,2881988,0,0,0,2877844,"2881988, 2881989, 2881989, 2880607, 2880606, 2880607, 2881988, 2881987, 2880606, 2881987",0
0.007898028208927502,0.010457286021501604,0.007053923568433714,0.0063797363083011056,0.006299516619543236,0.007496109918338728,0.6835445959920158,0.3663037043908553,0.45744633025006903,0.07825628409977488,0.16654430229270917,0.007496109918338728,0,2881989,0,0,0,2877844,"2881989, 2881988, 2880608, 2881990, 2881989, 2880608, 2881990, 2881989, 2880607, 2880608, 2880608, 2880608, 2880607, 2881988",0
0.001397020882917962,0.0018627253488441699,0.001435093855335632,0.001372208777302076,0.0013474665513541848,0.011567622621438935,0.6703458494134951,0.3648980153156755,0.5239606299012448,0.07825626246176995,0.15374624792836553,0.011567622621438935,0,2881990,0,0,0,2877844,"2881990, 2880609, 2881991, 2881989, 2880608, 2881990, 2881989, 2881991, 2880608, 2880609, 2880608, 2880609, 2880608",0
0.019355000756725357,0.025410219166942742,0.020387765569566365,0.02053622841334185,0.019629037745352563,0.021741562756580606,0.6703458494134951,0.3648980153156755,0.5239606299012448,0.08873555661021151,0.3511276201725819,0.021741562756580606,0,2881991,0,1,0,2877844,"2881991, 2881992, 2881992, 2881990, 2881991, 2880609, 2880610, 2881992, 2880609, 2880610",0
0.01235862359737799,0.01816178533318058,0.012325218905081524,0.010608078143973099,0.011697054944645895,0.014684002245991708,0.5434745665794575,0.3865394665600746,0.56670606213345,0.17992616253020083,0.5149963240779243,0.014684002245991708,0,2881995,1,0,0,2877844,"2881995, 2881994, 2881994, 2881995, 2881994, 2880613, 2881994, 2880613, 2881994, 2881996, 2881995, 2880613, 2880614",0
0.0078931554217222,0.013925749175182472,0.008457323991281714,0.0076126908887871785,0.008098884730288998,0.01696886781273552,0.48574101640477724,0.384631259540182,0.6328458354668322,0.20705839863698478,0.508329880544152,0.01696886781273552,0,2881996,1,0,0,2877844,"2881996, 2881995, 2880615, 2881997, 2880614",0
0.003395067562878278,0.00387796219824264,0.0030282876258381397,0.0031250094525972797,0.0028289650282026122,0.0036941871837976657,0.4670631398687892,0.39817618128706544,0.7546113036643409,0.3199559496760491,0.4716117407787602,0.0036941871837976657,0,2882000,1,0,0,2877844,"2882000, 2880619, 2882001, 2882000, 2880618, 2880619, 2881999, 2882001, 2882000",0
0.0035208306741597267,0.0035614734089601686,0.002820392296938546,0.003039839400443846,0.0026686511615586677,0.0025117591485875604,0.4351851351453568,0.3954109251290701,0.7452944820145694,0.34874255302135304,0.48258186260838465,0.0025117591485875604,0,2882001,1,0,0,2877844,"2882001, 2882000, 2882002, 2880619, 2882001, 2882000",0
0.0028166645393277825,0.002849178727168135,0.0022563138375508362,0.0024318715203550767,0.0021349209292469344,0.0021318205703155053,0.4351851351453568,0.3954109251290701,0.7452944820145694,0.3634737394573604,0.48258186260838465,0.0021318205703155053,0,2882002,1,0,0,2901348,"2882002, 2882001, 2880621, 2882003",0
0.0006462914768267347,0.0006012684118275271,0.0005779132198517138,0.0006207077927487832,0.0005853833281185423,0.0018550717137449733,0.4048838164464481,0.133344445967966,0.7373814029930176,0.36944332417908937,0.5533873366925337,0.0018550717137449733,0,2882003,1,0,0,2901348,"2882003, 2880621, 2880622, 2882003, 2882002, 2880621, 2880622, 2882004, 2882003",0
0.0,0.0,0.0,0.0,0.0,0.003457747147986188,0.3904033639803133,0.22743054274688032,0.6044273755702152,0.4141135069620397,0.5761375652347888,0.003457747147986188,0,2882007,1,0,0,2901348,"2882007, 2880626, 2880626, 2880626, 2882006, 2882008, 2880625, 2882007, 2882006, 2880626, 2882008",0
0.0,0.0,0.0,0.0,0.0,0.002738815621775421,0.40942555569729816,0.06424210722136696,0.6236922944189136,0.42966917503082497,0.6035693735192559,0.002738815621775421,0,2882008,1,0,0,2901348,"2882008, 2882007, 2880626, 2880627, 2882009, 2882008",0
0.0,0.0,0.0,0.0,0.0,0.0031581848701558745,0.40942555569729816,0.06424210722136696,0.6236922944189136,0.4466444694551355,0.6035693735192559,0.0031581848701558745,0,2882009,1,0,0,2901348,"2882009, 2882008, 2880627, 2882009, 2882008",0
0.0032746532821209995,0.004503670538358786,0.003386926472153046,0.0031805122334331525,0.0031536114392409493,0.009816906423045682,0.46199746411871684,0.06276233285679539,0.5952464439642251,0.4648839028149245,0.6000717186137406,0.009816906423045682,0,2882010,1,0,0,2901348,"2882010, 2880628, 2880629, 2882011, 2882010, 2882009, 2882009",0
0.0031884352127327016,0.0040012597903469884,0.003092153240173784,0.0028595381774190426,0.0030565837542462825,0.009355263750202573,0.4608157795328044,0.06137720105483824,0.5713743703811652,0.48424465206636075,0.6079755203459613,0.009355263750202573,0,2882011,1,0,0,2901348,"2882011, 2880630, 2880629, 2882012, 2882011, 2880630, 2882010, 2880629, 2882011, 2882010",0
0.0003274859805689077,0.0003137631140420755,0.00027341239667163185,0.0002535869657601095,0.00024592684863506206,0.0006949515937752894,0.46042850626186804,0.06358161833020967,0.5752204434405753,0.5377650776578268,0.6068611555773934,0.0006949515937752894,0,2882014,0,1,1,2901348,"2882014, 2882013, 2882013, 2882014",0
