,ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_you,popden_w_1,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,Neighbors,HCFAI,Cluster
2586,2942737,Cabaritan,Santa Lucia,Ilocos Sur,113.41907999999952,139.0124849999996,618.4428289999996,206.96828900000048,299.0305400000008,1529.2929064035416,1.09474912,0.086922653,1.257710609,0.0,0,1,0,2941335,33.857410985600346,"2942737, 2941356, 2942737, 2941356, 2941355, 2941356, 2941355, 2942737, 2942736, 2941355, 2942737, 2942736, 2941355, 2942736",0.48758218,0.0
2587,2942738,Bani,Santa Lucia,Ilocos Sur,107.67511500000028,140.41879100000003,611.953861000001,248.94655500000025,314.4075950000002,1152.2362975478172,0.919625935,0.085734397,1.385414249,0.0,0,0,1,2941335,35.50611877746491,"2942738, 2942738, 2942739, 2941357, 2942738, 2942739, 2942739, 2941357, 2941357, 2942739, 2941357, 2942738, 2941357, 2941356, 2941357, 2941356, 2942738, 2942737, 2941356, 2942737, 2941356, 2941356, 2942737, 2942737",0.47468597,0.0
2588,2942739,Camanggaan,Santa Cruz,Ilocos Sur,65.39067,87.32425800000011,358.3608809999999,136.26738599999993,173.34196999999975,1324.6269961595535,0.685841738,0.085734397,1.268597305,0.0,0,0,0,2941335,37.154951070645936,"2942739, 2941357, 2942738, 2942739, 2942739, 2942740, 2941358, 2941358, 2941357, 2941357, 2942740, 2941358, 2942739, 2941357, 2942740, 2942740, 2942738, 2941357, 2942740, 2941357, 2942738",0.4656297,0.0
2589,2942740,Bugbuga,Santa Cruz,Ilocos Sur,104.76105700000024,104.0840130000002,493.8411900000003,165.37162100000012,246.15456000000088,660.1281561851504,1.12036025,0.18748188,1.220459238,0.0,0,0,0,2941335,38.80389199782636,"2942740, 2941359, 2941358, 2941358, 2942741, 2942741, 2941359, 2941359, 2942740, 2941358, 2941359, 2942739, 2942740, 2941359, 2942740, 2942741, 2941359, 2942741, 2942741, 2941359, 2942740, 2942741",0.45628268,0.0
2590,2942741,Daligan,Santa Cruz,Ilocos Sur,203.20248500000017,224.0186129999992,1111.8947459999972,397.8838769999984,559.0495539999982,1481.4448353648188,1.061366721,0.201031486,1.174861627,0.0,0,0,0,2941335,40.45292827785216,"2942741, 2941360, 2942741, 2942742, 2942742, 2941359, 2941360, 2941359, 2942740, 2941359, 2942740, 2941359, 2942740, 2942741, 2941359, 2941360, 2942741, 2941360, 2942741, 2942742, 2941359, 2942740, 2942741",0.48155203,0.0
2591,2942742,Babayoan,Santa Cruz,Ilocos Sur,4.32819,4.014555000000003,22.64459,8.90729,11.228205,458.0728095173836,1.193993404,0.209518164,1.230521566,0.0,0,0,0,2928944,39.01312927609377,"2942742, 2942743, 2941361, 2942742, 2941360, 2942741, 2941360, 2942741, 2942743, 2941360, 2942741, 2942742, 2942741, 2941361, 2941361",0.41560027,0.0
2592,2942743,San Antonio,Santa Cruz,Ilocos Sur,11.327051999999997,6.502561999999998,46.14728799999998,17.829635999999997,22.44435600000001,152.14816528558728,0.880071107,0.994769891,1.230906212,0.0,0,0,0,2928944,37.482573925600754,"2942743, 2941361, 2942742, 2942743, 2942742, 2942744, 2941361, 2941361",0.39012244,0.0
2593,2942744,Sevilla,Santa Cruz,Ilocos Sur,0.599312,0.585614,3.113002,1.321912,1.705472,116.85133522748949,1.593307738,1.043296933,1.336700825,0.0,0,0,1,2928944,35.96259251431252,"2942744, 2942745, 2941363, 2942744, 2941363, 2941362, 2942744, 2941362, 2942745, 2941363, 2942744, 2941362, 2942743, 2942743, 2942744, 2942745, 2942745",0.39360294,0.0
2594,2942745,Sevilla,Santa Cruz,Ilocos Sur,0.0,0.0,0.0,0.0,0.0,93.50739730894564,1.593307738,1.043296933,1.336700825,1.0,0,0,1,2928944,34.45458449853551,"2942745, 2941363, 2942744, 2941363, 2942744, 2942745, 2941363, 2941364, 2941364, 2942744, 2941364, 2942744, 2942745, 2941364, 2942746, 2942745, 2941364, 2942746, 2941364",0.5093276,0.0
2595,2942746,Poblacion (Kimpusa),Suyo,Ilocos Sur,0.0,0.0,0.0,0.0,0.0,124.50921180844306,0.361025298,0.249932476,1.141952767,1.0,0,0,0,2928944,32.96019335808858,"2942746, 2942747, 2942745, 2941364, 2941365, 2942746, 2942747, 2942747, 2941364, 2941365",0.5566395,1.0
