,ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI,Cluster
8414,3236152,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,0,0,3252749,27.712746488462965,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
8415,3236153,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,0,0,3252749,26.41178383865996,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
8416,3236154,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,0,0,3252749,25.15165318705507,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
8417,3236155,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,0,0,3252749,23.938803554114084,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
8418,3236156,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,0,0,3252749,22.78078792282244,3.69486,0.898056,28.263116,13.57348,6.79957,6.337712,0.54425025,1
8419,3236157,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,1,0,3252749,21.68639219764079,12.93201,3.143196,98.920906,47.50718,23.798495,22.181992,0.60962456,1
8420,3236158,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,1,0,3252749,20.665726221435484,35.10117,8.531532,268.499602,128.94806,64.595915,60.208264,0.6093088,1
8421,3236159,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,0,0,3252749,19.73023567200164,26.92452,10.057218,213.675478,103.874018,53.139464,47.814532,0.54423016,1
8422,3236160,Bunga,Salvador Benedicto,Negros Occidental,0.251382351,0.99020752,0.849658243,1.0,0,0,0,3252749,18.892577509417418,48.837,20.652765,392.873115,191.817645,98.85081,87.84777,0.53626543,1
8423,3236161,Bunga,Salvador Benedicto,Negros Occidental,0.251382351,0.99020752,0.849658243,1.0,0,0,0,3252749,18.16629010688296,84.6508,35.798126,680.980066,332.483918,171.341404,152.269468,0.53283167,1
