ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,population_children_under5,population_elder60plus,population_women,population_youth,population_reproductive_women,popden_all_total_population,Neighbors,HCFAI
2944067,Turod,Badoc,Ilocos Norte,1.287350511,1.872226,0.797022476,0.0,0,0,0,2939923,5.949341929816664,728035.9682939978,844915.0276440015,3869594.446571992,1442281.6645019944,2085587.7343740007,7765531.058275938,"2977187, 2977186, 2977188, 2975804, 2975805, 2977187, 2977186, 2975805",0.4999463863843491
2944068,Turod,Badoc,Ilocos Norte,1.287350511,1.872226,0.797022476,0.0,0,0,1,2939923,4.950074181367928,593099.593524,802284.2219339989,2871178.143696,972141.596477999,1396016.5691519943,4746172.846776365,"2977186, 2975804, 2977187, 2977186",0.4999356610528749
2944069,Cabulalaan,Sinait,Ilocos Sur,1.223434288,1.756599267,0.815603725,0.0,0,0,0,2939923,4.365491283329862,539273.5333559999,625652.8521659989,2773016.7691679946,1073619.484793999,1467461.802401997,4400963.034902573,"2946820, 2946819, 2948202, 2948201, 2946820, 2948201, 2946820, 2946819, 2946820, 2946820, 2946821, 2948202, 2946820, 2946821, 2946820, 2946821, 2948201, 2946820, 2946819",0.4998998574548653
2944070,Nagcullooban,Sinait,Ilocos Sur,1.138782309,1.848289172,0.80311584,0.0,0,1,1,2939923,4.365490683208847,803952.0701459982,1041621.3903780011,3688755.793757996,1160073.347795999,1973235.764106,5969700.5501897335,"2945438, 2945437, 2945438, 2945437, 2945438, 2945438, 2945439, 2945438, 2945439, 2944057, 2945438, 2945438, 2945439, 2944057, 2944056, 2945438, 2944056, 2945438, 2945437, 2945439, 2944056, 2945437",0.4999831269681694
2944071,Nagcullooban,Sinait,Ilocos Sur,1.138782309,1.848289172,0.80311584,0.0,0,0,0,2939923,4.950072621476338,67640.40815400003,103515.20398799994,365817.04601400014,117982.11297599996,191015.56177200007,3012439.120121419,"2945437, 2945436, 2945438, 2945437, 2945436, 2945438, 2945438, 2945438, 2945438, 2945438, 2944056, 2945438, 2944056, 2944055, 2945438, 2945437, 2944055, 2944056, 2944055, 2944055, 2945437, 2945436, 2945436",0.4998132542191209
2944072,Nagcullooban,Sinait,Ilocos Sur,1.138782309,1.848289172,0.80311584,0.0,0,0,0,2939923,5.949339843915552,292307.28481799946,370585.102320001,1353422.462922003,456782.8237740005,652790.0093579999,2723404.630303324,"2945435, 2945436, 2945436, 2945436, 2944054, 2944053, 2945435, 2945436, 2944054, 2944053, 2945435, 2944053, 2945434",0.4998502597337564
2944073,Caellayan,Cabugao,Ilocos Sur,1.248697162,1.792026679,0.801701401,0.0,0,0,1,2939928,4.950074386032842,860561.7988860001,924903.912852,4078448.610479992,1423583.097246001,2002871.6353260032,11115062.78545439,"2946818, 2946819, 2948200, 2946819, 2946818, 2946818, 2946817, 2948200, 2946818, 2946817, 2948199, 2948200, 2948199, 2948200, 2946818, 2946819, 2948199",0.4999624423451877
2944074,Sisim,Cabugao,Ilocos Sur,1.238345819,0.925401568,0.802696877,0.0,0,0,1,2939928,4.36549141244807,1052287.3524420017,1034494.6767120024,4857314.620931989,1865199.0019859977,2420007.9457860016,8609085.44833231,"2946819, 2948201, 2946820, 2948201, 2948200, 2946820, 2946819, 2946820, 2946820, 2946820, 2946820, 2946818, 2946818, 2948200, 2946818, 2948200, 2948201, 2948200, 2946820, 2946818, 2946819",0.4999659728677269
2944075,Sisim,Cabugao,Ilocos Sur,1.238345819,0.925401568,0.802696877,0.0,0,0,1,2939928,4.365490814501846,621528.5203560028,771666.1711199975,3320531.899542001,1203905.6580420078,1670100.4278540076,8262891.133866906,"2945436, 2945437, 2945436, 2944055, 2945437, 2944055, 2944055, 2944055, 2945437, 2945436, 2944054, 2945435, 2945436, 2944054, 2945435",0.49995375698087374
2944076,Arnap,Cabugao,Ilocos Sur,0.955435174,0.088331819,0.80692381,0.0,0,0,1,2939928,4.950072831792342,1174215.8828340012,1097803.8564840022,5703614.507358009,1988456.5480860053,2990594.3864580104,11444560.496777952,"2948202, 2948201, 2946820, 2948201, 2946820, 2946820, 2946820, 2946821, 2948202, 2946820, 2946821, 2946820, 2946821, 2948201, 2946820",0.49998351724083656
2944077,Malamin,San Juan (Lapog),Ilocos Sur,0.591878985,0.088300332,0.799434513,0.0,0,0,1,2939928,5.949340174524414,1221056.014788,902296.1482199972,5531214.965039999,1952843.997366004,2763675.437094005,9650917.323661566,"2948201, 2946820, 2948201, 2948200, 2946820, 2946819, 2946820, 2946820, 2948202, 2946820, 2946820, 2948200, 2948200, 2948201, 2948200, 2946820, 2946819",0.4999899793914224
2944078,Malamin,San Juan (Lapog),Ilocos Sur,0.591878985,0.088300332,0.799434513,0.0,0,0,1,2939928,7.192481681738918,542432.9941920006,476683.27297199937,2646415.249739996,1035554.4327599992,1339645.790465998,4534887.435194135,"2946820, 2948201, 2946820, 2946819, 2946820, 2946820, 2946821, 2948202, 2946820, 2946821, 2946820, 2946821, 2948201, 2946820, 2946819",0.499983025288121
2944079,Malamin,San Juan (Lapog),Ilocos Sur,0.591878985,0.088300332,0.799434513,1.0,0,0,1,2939928,8.574068695998681,794012.6797019991,929163.94164,3964432.292765989,1390930.3595880005,1931533.8326459976,6530951.623136044,"2957853, 2957852, 2956471, 2956470, 2957854, 2956471, 2957854, 2956471, 2956470, 2957852, 2956470",0.5000218521102175
2944080,Barbar,San Juan (Lapog),Ilocos Sur,0.835425572,0.089789298,0.80299752,1.0,0,0,0,2939928,10.037092834604437,65620.88262000003,76790.40840000001,327639.03246000013,114952.92228000012,159630.89526,3852178.2221052647,"2957852, 2956470, 2956469, 2956470, 2957852, 2957851, 2956470, 2956469",0.5000139292136127
2944081,Barbar,San Juan (Lapog),Ilocos Sur,0.835425572,0.089789298,0.80299752,1.0,0,0,0,2939928,11.550650575429495,225636.523776,203800.4893440001,1020822.7409280004,405781.517376,518599.7792639997,2221413.448588908,"2959235, 2959234, 2960617, 2959236, 2960618, 2959234, 2960617",0.5000196352509296
2944082,Maratudo,Magsingal,Ilocos Sur,0.706877048,0.103016639,0.817782287,1.0,0,0,0,2939928,13.097234162688329,225636.523776,203800.4893440001,1020822.7409280004,405781.517376,518599.7792639997,2301381.7100797,"2959234, 2960617, 2959234, 2959233, 2960617",0.5000186701688794
2944083,Maratudo,Magsingal,Ilocos Sur,0.706877048,0.103016639,0.817782287,1.0,0,0,0,2933032,14.097835740307314,0.0,0.0,0.0,0.0,0.0,1003358.3787859976,"2961999, 2961998, 2963381, 2962000, 2963382, 2963382, 2963381",0.5000410503677095
2944084,Maratudo,Magsingal,Ilocos Sur,0.706877048,0.103016639,0.817782287,1.0,0,0,0,2933032,13.20013182267918,0.0,0.0,0.0,0.0,0.0,487848.9944028631,"2961998, 2963381, 2963381",0.5000901697335619
2944085,Lingsat,Bantay,Ilocos Sur,0.815355118,0.092033236,0.834130884,1.0,0,0,0,2933032,12.34506472548918,0.0,0.0,0.0,0.0,0.0,264706.2854504585,"2955088, 2953706, 2955089, 2955088, 2953706, 2953705, 2955088, 2955087",0.5001331544565855
2944086,Lingsat,Bantay,Ilocos Sur,0.815355118,0.092033236,0.834130884,1.0,0,0,0,2933032,11.35701282399278,0.0,0.0,0.0,0.0,0.0,66422.49271188678,"2963381, 2963382, 2963382, 2963381",0.5005766835263783
2944087,Lingsat,Bantay,Ilocos Sur,0.815355118,0.092033236,0.834130884,1.0,0,0,0,2933032,10.621420834653607,0.0,0.0,0.0,0.0,0.0,23.81692699866184,"2960617, 2960618, 2959234, 2960617",0.5217427661594584
2944094,Ambulogan,Narvacan,Ilocos Sur,1.242634846,0.091633305,0.857488953,1.0,0,1,0,2941335,8.263524358613466,0.0,0.0,0.0,0.0,0.0,149058.86842632294,"2956471, 2956470, 2957854, 2956472, 2956472, 2956471, 2957854, 2956472, 2956471, 2956470, 2956470",0.5011766860088407
2944095,Ambulogan,Narvacan,Ilocos Sur,1.242634846,0.091633305,0.857488953,1.0,0,0,1,2941335,7.147461549275614,463829.8917599982,664822.4023799981,2601314.191620007,962447.2466400028,1298724.5818799974,4230588.293926477,"2956470, 2956469, 2956471, 2956471, 2956470, 2957852, 2956470, 2956469",0.5000228734975272
2944096,Ambulogan,Narvacan,Ilocos Sur,1.242634846,0.091633305,0.857488953,1.0,0,0,0,2941335,5.716054881196986,306081.5887260002,351653.4673380006,1525552.4202300005,573449.5206719997,779639.1461640006,4390367.151500523,"2956469, 2956470, 2957852, 2957851, 2956470, 2956468, 2956469, 2956468",0.4999996932411539
2944097,Aquib,Narvacan,Ilocos Sur,1.32550269,0.091521839,0.846708742,1.0,0,1,0,2941335,4.365656065401832,692758.8273959969,729151.3852199974,3479734.8033839874,1321725.3432839978,1773279.8055720008,5593056.69519925,"2957856, 2957855, 2956473, 2956473, 2957857, 2957856, 2956474, 2956474, 2956474, 2956473, 2957856, 2956474, 2956473",0.5000408079353197
2944098,Codoog,Narvacan,Ilocos Sur,1.280296064,0.094523907,0.859055281,1.0,0,0,1,2941335,3.300053485631821,1324151.2569959974,1430419.5596699985,7134386.421077965,2820791.1631679926,3707511.2191799865,16753481.355907202,"2957855, 2957854, 2956473, 2956472, 2956473, 2956472, 2957856, 2956473, 2957856, 2956473, 2957854, 2956472",0.500017040543765
2944099,San Pablo,Narvacan,Ilocos Sur,1.287563186,0.092197865,0.845834119,0.0,0,0,1,2941335,2.857881042855668,2513069.823455975,2429420.4123839904,11953959.62212792,4739144.039208016,6324754.44268805,20104934.777864456,"2957854, 2956472, 2956472, 2956471, 2957854, 2956472, 2956471",0.49998176769709696
2944100,Cagayungan,Narvacan,Ilocos Sur,1.346570539,0.095774628,0.845844814,1.0,0,0,0,2941335,3.300052468158954,621586.7059500006,645726.7389420003,3011969.165687992,1232316.5604840026,1604541.569958,11485837.994640823,"2959238, 2959237, 2960621, 2960620, 2959239, 2959238, 2960621, 2959239, 2959238",0.49999864894490875
2944101,Laslasong Norte,Santa Maria,Ilocos Sur,1.336542144,0.095573574,0.845304369,0.0,0,0,0,2941335,4.365654588969921,410589.1622700002,449622.4819319991,2113360.7035500053,746216.9947979992,1036155.835727998,8117473.463930726,"2959237, 2959236, 2960620, 2960619, 2959238, 2959238",0.4999338993024139
2944102,Tinaan,Santa Maria,Ilocos Sur,1.329913261,0.095178783,0.869044356,0.0,0,0,1,2941335,5.71605330777082,1594792.9647540054,1736809.8274619945,8446781.07773997,2978983.0874339966,4116970.232675994,20559534.388777256,"2959236, 2960619, 2960618",0.4999866287142339
2944103,Cabaroan,Santa Maria,Ilocos Sur,1.336835211,0.095178783,0.856630789,0.0,0,0,1,2941335,7.192588049020866,2782425.18841201,2955430.194066005,13867501.638815995,5146449.821333969,7275996.895607956,19926787.849116325,"2962000, 2962001, 2963382, 2963383, 2963382, 2963383",0.4999933436371147
2944104,Langaoan,Santa Maria,Ilocos Sur,1.265922283,0.096098736,0.855619483,0.0,0,0,1,2941335,8.731501161654117,1116914.8243860032,1213739.4008339983,6262016.733683999,2327180.189976003,3230854.79408999,9643385.30807948,"2962001, 2962002, 2963383, 2963384, 2962002, 2963383, 2963384",0.4999880474260572
2944105,Macaoayan,Burgos,Ilocos Sur,1.269955036,0.095499985,0.828375018,0.0,0,0,1,2941335,10.30488402481472,1274036.5163340068,1377609.9709860077,6383138.968691963,2081110.020408004,3255029.327196014,16486094.1697762,"2962002, 2962003, 2963384, 2963385, 2962003, 2963385, 2962003, 2963385, 2962002, 2963384, 2963385",0.49999185766517873
2944106,Macaoayan,Burgos,Ilocos Sur,1.269955036,0.095499985,0.828375018,0.0,0,0,0,2941335,11.899070963647372,753227.5064580002,1021829.6210940032,4335572.103821987,1477670.5175760016,2119145.491619994,11622083.62995887,"2962003, 2963385, 2962003, 2963385, 2962004, 2963386, 2962004, 2963386, 2962003, 2963385, 2962004, 2962002, 2963385, 2963386, 2963386",0.49998374862921324
2944107,Luna,Burgos,Ilocos Sur,1.217028608,0.101059449,0.814754642,0.0,0,0,0,2941335,13.506697520227306,571024.5830099995,728118.7373339987,3052446.7270140112,1020719.7481319974,1424038.287923997,5064238.349990129,"2955091, 2955092, 2955091, 2953709, 2955092, 2955092, 2955091, 2955091, 2955090, 2953708, 2955091, 2955090, 2953708",0.4999763356275197
2944108,Dirdirig (Dirdirig-Paday),Burgos,Ilocos Sur,1.199928646,0.103917029,0.830052522,0.0,0,0,0,2941335,15.123478414292924,118727.97134400003,111168.034632,486320.530392,145879.28776799995,234247.62729600008,2451266.174384415,"2963382, 2963383, 2963382, 2963383, 2963381",0.4999403948296643
2944109,Poblacion Norte,Lidlidda,Ilocos Sur,1.093895972,0.104202781,0.813938137,,0,0,1,2941335,16.746762505007883,365550.01174799935,413680.98934799904,1526513.1657659996,382357.3715099996,760432.5904320002,2553230.5449067354,"2963383, 2963384, 2963382, 2963383, 2963384",
2944110,Poblacion Sur,Lidlidda,Ilocos Sur,1.065596624,0.10879834,0.8149711,,0,0,0,2941335,18.374826348148485,494991.953802,548112.4339320002,2494386.6647760007,834347.1130559997,1306710.0894059998,6361589.321789324,"2963384, 2963385, 2963385, 2963385, 2962002, 2963383, 2963384, 2963385",
2944111,Poblacion Sur,Lidlidda,Ilocos Sur,1.065596624,0.10879834,0.8149711,,0,0,0,2941335,20.006503102510425,2081289.2622300007,2133038.483208,10727863.480350018,3850580.992571992,5481231.483581995,15713672.930231094,"2963385, 2962003, 2963385, 2963386, 2963386, 2962003, 2963385, 2962002, 2963384, 2963385, 2963386, 2963386",
2944112,Lintic,Banayoyo,Ilocos Sur,1.119326009,0.112472996,0.828590784,0.0,0,0,0,2941335,21.640975575607847,556511.4613079997,532870.879608,2266543.5912720007,723585.9741479991,1174768.9518059995,9704036.86102545,"2960621, 2960620, 2959239, 2959238, 2960621, 2960622, 2959239, 2959238",0.49998973983462086
2944113,Mckinley,Galimuyod,Ilocos Sur,1.094495398,0.114254385,0.806584688,0.0,0,0,1,2941335,23.277654864925207,1759650.881057995,1785490.1520299965,8306513.010324028,2977459.928873993,4452941.5176779805,10890692.567670822,"2960620, 2960619, 2959238, 2960621, 2959238",0.49999737482493356
2944114,Mckinley,Galimuyod,Ilocos Sur,1.094495398,0.12177743,0.806584688,0.0,0,0,1,2941335,24.9161060981874,1373062.632120002,2118881.1122100004,8498041.141499998,2924663.4973439863,4354680.195630007,9053088.119734526,"2960619, 2960618",0.4999975380022708
2944115,Calimugtong,Galimuyod,Ilocos Sur,1.174107074,0.122291356,0.821417364,0.0,0,1,1,2941335,26.556001306412888,691874.0185499996,1205343.1454399957,4984160.361083992,1899942.3086039927,2773936.871981998,11311918.64314556,"2960618, 2960617",0.5000005595799518
2944116,Nagsingcaoan,Galimuyod,Ilocos Sur,0.999269724,0.122622967,0.802144477,0.0,0,1,0,2941335,28.197088557972368,890659.7972459983,833692.3787160002,4204536.701579994,1568354.9456700005,2281135.955219998,11443770.404646637,"2956473, 2956472, 2956473, 2956472, 2957856, 2956474, 2956474, 2956474, 2956473, 2957856, 2956474, 2956473, 2956472",0.4999981212086077
2944117,Amguid,City of Candon,Ilocos Sur,0.843378094,0.12605682,0.801828441,0.0,0,0,0,2941335,29.839171178852272,8584.060428,11951.745264,51842.44026,16808.10156,25632.973044,4237458.879166602,"2956472, 2956473, 2956472, 2956473, 2956473, 2956471, 2957854, 2956472, 2956471",0.49998510673862867
2944118,Buliclic,Santa Lucia,Ilocos Sur,1.230710449,0.141649783,0.803200635,0.0,0,0,0,2941335,31.48209342046524,366570.751824,538117.1353440001,1926722.11437,744356.825694,907306.27794,8253505.045480013,"2964764, 2964763, 2964765, 2964764, 2964763, 2966147, 2964764, 2964763, 2966147, 2966146",0.4999916762377479
2944119,Bani,Santa Lucia,Ilocos Sur,1.355361375,0.177760229,0.772229162,0.0,0,1,1,2941335,33.1257303601396,1107464.916510007,1162828.6848899974,5531191.448741959,2406201.3931859983,2808486.3220560225,10381404.97449732,"2964763, 2964764, 2964763, 2964762, 2966145, 2964764, 2964763, 2966146",0.5000004209377971
2944120,Bani,Santa Lucia,Ilocos Sur,1.355361375,0.177760229,0.772229162,0.0,0,0,0,2941335,34.76998064679027,1319258.9039759974,1317558.0652739988,6401818.808802005,2766733.050366005,2991386.2232880024,16018197.4007678,"2948201, 2948200, 2946820, 2946819, 2946820, 2946820, 2948202, 2946820, 2946820, 2948200, 2948200, 2948201, 2948200, 2946820, 2946819",0.4999961120312095
2944121,Bani,Santa Lucia,Ilocos Sur,1.355361375,0.177760229,0.772229162,0.0,0,0,0,2941335,36.414761200030846,2159880.730145997,3134114.2360260054,12712736.337227998,4931920.499292002,6217858.162457994,22885931.450371742,"2949583, 2949582, 2950965, 2950964",0.49999796048052536
2944122,San Jose,Santa Cruz,Ilocos Sur,1.100703077,0.181922048,0.789173158,0.0,0,0,0,2941335,38.060003276238696,214643.389752,154102.99053600008,803536.2858599996,236658.041334,429286.35004199983,3017348.0828540325,"2948200, 2946819, 2946818, 2946818, 2948200, 2946818, 2948199, 2948200, 2948199, 2948201, 2948200, 2946818, 2946819, 2948199",0.4999821729380803
2944123,Bugbuga,Santa Cruz,Ilocos Sur,1.12036025,0.18748188,0.778260382,0.0,0,0,0,2941335,39.705649507812886,73902.289464,58848.08468400001,324348.83298,116327.669184,168332.90157,2991785.7305315137,"2946820, 2946819, 2946820, 2946820, 2946821, 2948202, 2946820, 2946821, 2946820, 2946821, 2948201, 2946820, 2946819",0.49998292573281145
2944124,Daligan,Santa Cruz,Ilocos Sur,1.061366721,0.201031486,0.746033389,0.0,0,0,1,2928944,40.31734915036321,670076.206235999,543928.263750001,3007366.035803996,1092908.6143559995,1551236.616378002,4509505.916345,"2946819, 2946820, 2946820, 2946820, 2946820, 2946818, 2946818, 2948200, 2946818, 2948200, 2948201, 2948200, 2946820, 2946818, 2946819",0.49999648276723685
2944125,Daligan,Santa Cruz,Ilocos Sur,1.061366721,0.201031486,0.746033389,0.0,0,0,0,2928944,38.80315289222328,35931.758112,28591.289496,172475.11461599998,67461.869088,85003.257492,2424444.2827058136,"2946820, 2946820, 2946821, 2948202, 2946820, 2946821, 2946820, 2946821, 2948201, 2946820, 2946819",0.49997993230902477
2944126,San Antonio,Santa Cruz,Ilocos Sur,0.928303627,0.229680061,0.765883695,1.0,0,0,0,2928944,37.300487094838616,142091.79732000007,133442.60182199994,723054.4693739995,304949.56593599985,392771.42157600005,981995.1085661352,"2945438, 2945437, 2945438, 2945438, 2945439, 2945438, 2945439, 2944057, 2945438, 2945438, 2945439, 2944057, 2944056, 2945438, 2944056, 2945438, 2945437, 2945439, 2944056, 2945437",0.5000083849460694
2944127,Poblacion (Kimpusa),Suyo,Ilocos Sur,0.361025298,0.249932476,0.722774417,1.0,0,0,0,2928944,35.81080328872091,3899.723183843936,3810.5902978475024,20256.30401318937,8601.681383655767,11097.506303555809,892596.5227505565,"2945437, 2945436, 2945438, 2945438, 2945438, 2945438, 2945438, 2944056, 2945438, 2944056, 2944055, 2945438, 2945437, 2944055, 2944056, 2944055, 2944055, 2945437, 2945436, 2945436",0.5000355958151035
2944128,Poblacion (Kimpusa),Suyo,Ilocos Sur,0.361025298,0.249932476,0.722774417,1.0,0,0,1,2928944,34.33579121932603,15598.892735999998,15242.361191999998,81025.21605599999,34406.725536,44390.025216,1468574.0723885894,"2945436, 2944055, 2945437, 2944055, 2944055, 2944055, 2945437, 2945436, 2944054, 2945435, 2945436, 2944054, 2945435",0.500040324611261
2944129,Poblacion (Kimpusa),Suyo,Ilocos Sur,0.361025298,0.249932476,0.722774417,1.0,0,1,0,2928944,32.877425647381884,180206.250498,169568.13839400015,889914.2512139997,364569.2376659997,471797.8303860001,2538994.320933044,"2946820, 2946821, 2948202, 2946820, 2946821, 2946820, 2946821, 2948201, 2946820, 2946819",0.5000291471637575
2944130,Poblacion (Kimpusa),Suyo,Ilocos Sur,0.361025298,0.249932476,0.722774417,0.0,0,1,0,2928944,31.43802328510195,200799.1746360001,175501.36414800026,896479.8272280005,338353.82305199973,441124.8604920005,1846679.3923210504,"2945438, 2945438, 2945439, 2945438, 2945439, 2944057, 2945438, 2945438, 2945439, 2944057, 2944056, 2945438, 2944056, 2945438, 2945437, 2945439, 2944056, 2945437",0.5000024493149465
2944131,Ambalayat,Tagudin,Ilocos Sur,1.111770179,0.304134952,0.720493534,0.0,0,0,0,2928944,30.020311982876024,122827.91491800008,105552.77994000008,554676.8647140004,207701.78722200004,275935.4385660002,1625610.5352973938,"2945438, 2945439, 2945438, 2945439, 2944057, 2945438, 2945438, 2945439, 2944057, 2944056, 2945438, 2944056, 2945438, 2945437, 2945439, 2944056, 2945437",0.49996134983004853
2944132,Ambalayat,Tagudin,Ilocos Sur,1.111770179,0.304134952,0.720493534,,0,0,0,2928944,28.62751452514713,39793.36329,44745.099192,214913.156958,85775.00070600002,111257.297658,3441575.775473713,"2946821, 2948202, 2946820, 2946821, 2946820, 2946821, 2946822, 2946820",
2944133,Ambalayat,Tagudin,Ilocos Sur,1.111770179,0.304134952,0.720493534,0.0,0,1,0,2928944,27.263449476435568,396300.1806900003,503408.5630920003,2193421.1657579984,911369.496006,1116147.6230579992,6738382.274249911,"2948202, 2946820, 2946821, 2946820, 2946821, 2948201, 2946820",0.49999737274007355
2944134,Ambalayat,Tagudin,Ilocos Sur,1.111770179,0.304134952,0.720493534,0.0,0,0,0,2928944,25.93265123764593,1333323.1598040012,1515728.489994008,6872108.824134005,2393045.904978004,3478805.0051399884,11005350.799233554,"2946820, 2946821, 2946820, 2946821, 2948201, 2946820, 2946819",0.49999533548790087
2944135,Alilem Daya (Pob.),Alilem,Ilocos Sur,1.004917322,0.308056831,0.697153958,0.0,0,0,0,2928944,24.64051048028696,7291.496933708199,18228.73582727052,62706.839793490566,22603.62617909544,29409.02418482285,6348177.8181284685,"2945440, 2944058, 2945439, 2944058, 2945439, 2944058, 2945439, 2945441, 2945440, 2944058, 2945439",0.4999889214680015
2944136,Kiat,Alilem,Ilocos Sur,1.024017179,0.309183359,0.706474649,1.0,0,0,0,2928944,23.39343384724128,0.0,0.0,0.0,0.0,0.0,7136214.677686572,"2946821, 2946820, 2946821, 2946822, 2946820",0.5000038122396745
2944137,Pangotan,Sugpon,Ilocos Sur,0.996261216,0.316362143,0.654917155,1.0,0,0,1,2928944,22.199017360791352,708450.7311899984,926531.8210980016,3963756.397662001,1395336.8609459973,1973701.8344880024,4328273.495343804,"2944058, 2945439, 2944058, 2945439, 2944057, 2944058, 2945439, 2944057, 2945440, 2944058, 2945439",0.5000089243635958
2944138,Balbalayang (Pob.),Sugpon,Ilocos Sur,1.001869789,0.318628699,0.692479051,1.0,0,0,0,2928944,21.066220136771413,273303.7344720002,478281.535326,2131767.210618002,669593.4519060011,1031720.6385000008,5419506.742776989,"2945439, 2945438, 2944058, 2945439, 2944057, 2945438, 2945438, 2944058, 2945439, 2944057, 2945438, 2945438, 2945440, 2944058, 2945439",0.5000061528609381
2944139,Duplas,Sudipen,La Union,0.459412659,0.32541694,0.734952015,1.0,0,0,1,2928944,20.00551235600612,603446.7646439995,917552.4604200012,4053182.2157880026,1339571.701764,1997810.894160001,6264996.690054774,"2946820, 2946821, 2948201, 2946820, 2946819",0.5000106063611609
2944140,Bigbiga,Sudipen,La Union,1.161264344,0.33027486,0.754635053,1.0,0,0,0,2928944,19.028953028835225,98846.093124,98543.88201600005,476291.304306,206581.620186,234296.143488,2602356.2878092527,"2945438, 2945439, 2944057, 2945438, 2945438, 2945439, 2944057, 2944056, 2945438, 2944056, 2945438, 2945437, 2945439, 2944056, 2945437",0.5000066443400045
2944141,Maliclico,Sudipen,La Union,0.907855408,0.332183293,0.683845546,,0,0,0,2928944,18.15012995421054,56331.42435,43296.08139,245344.35276,111731.76207,119646.09603,1570792.5205945373,"2946821, 2946822, 2946820",
2944142,Maliclico,Sudipen,La Union,0.907855408,0.332183293,0.683845546,,0,0,0,2928944,17.383872319812554,112662.8487,86592.16278000003,490688.70552,223463.52414,239292.1920600001,1337133.185200453,"2944058, 2945439, 2944057, 2944058, 2945439, 2944057, 2945440, 2944058, 2945439",
2944143,Puguil,Santol,La Union,0.475051168,0.339848022,0.677911786,1.0,0,0,0,2928944,16.745639792662843,168994.27305000002,129888.24417,736033.0582800001,335195.28621,358938.2880900001,1802692.535085082,"2945439, 2944057, 2945438, 2945438, 2944058, 2945439, 2944057, 2945438, 2945438, 2945440, 2944058, 2945439",0.5000386526232983
2944144,Puguil,Santol,La Union,0.475051168,0.339848022,0.677911786,1.0,0,0,0,2928944,16.25052378595881,189916.03493999995,127877.02156799998,704952.997452,305604.977004,343221.397416,2878517.28311348,"2944057, 2945438, 2945438, 2944058, 2945439, 2944057, 2944056, 2945438, 2944056, 2945438, 2944058, 2945439, 2944056",0.5000249440065634
2944145,Puguil,Santol,La Union,0.475051168,0.339848022,0.677911786,,0,0,0,2928944,15.911889606506646,483832.8001799998,314375.697234,1711545.8273460004,672685.0447320001,814313.2183020001,2404485.770062208,"2945438, 2945438, 2945439, 2944057, 2944056, 2945438, 2944056, 2945438, 2945437, 2945439, 2944056, 2945437",
2944146,Sasaba,Santol,La Union,0.278240131,0.372547925,0.622231423,,0,0,0,2928944,15.739840371532129,193664.48338799988,141304.046886,781470.7235100002,262885.7151359999,353009.3699700001,2665572.04551512,"2945438, 2945439, 2944057, 2944056, 2945438, 2944056, 2945438, 2945437, 2945439, 2944056, 2945437",
2944147,Sasaba,Santol,La Union,0.278240131,0.372547925,0.622231423,,0,0,1,2928944,15.73983976389328,197666.444556,207666.06379199968,989747.3391120004,369377.702442,480027.8059019999,1606929.1869603393,"2953722, 2953722, 2952340, 2953722, 2952341, 2953722, 2952341, 2953722, 2955104, 2953722, 2955105, 2955104, 2953722, 2955105, 2955104, 2955105, 2955105, 2953723, 2955105, 2953723, 2953722, 2953723, 2952341, 2952340, 2955105",
2944148,Daking,San Gabriel,La Union,0.435734643,0.356593166,0.67153529,0.0,0,0,1,2928944,15.911887811471937,270821.62630800006,375341.5241100004,1774387.4140980006,805220.8961040003,930986.9818019996,1839036.4225115776,"2956478, 2957860, 2956477, 2956478, 2956477, 2956477, 2956478, 2957861, 2957860, 2956477, 2957860, 2957861, 2957860, 2956478",0.4999960273691192
2944149,Daking,San Gabriel,La Union,0.435734643,0.356593166,0.67153529,0.0,0,0,1,2928944,16.25052088323999,296489.0083680001,341944.58086200006,1494825.429221999,653639.8626,742661.8432920002,1900472.2130320072,"2957860, 2956477, 2956478, 2956477, 2956477, 2956478, 2957861, 2957860, 2956477, 2957860, 2957859, 2957861, 2957860, 2957859, 2957859, 2956478",0.4999954189317589
2944150,Daking,San Gabriel,La Union,0.435734643,0.356593166,0.67153529,,0,0,1,2928944,16.74563590334955,256129.679232,283903.0128,1274477.0532479996,567806.0256,629524.0356480001,1503319.4136918783,"2956477, 2956476, 2956478, 2956477, 2956477, 2956476, 2956478, 2957860, 2956477, 2957860, 2957859, 2957860, 2957859, 2956476, 2956476, 2956476, 2957859, 2956476, 2956478",
2944151,Apayao,San Gabriel,La Union,0.345979622,0.362630476,0.653263484,,0,0,1,2928944,17.383867592585943,438618.858624,398969.6774400002,2093970.923712,916886.898432,1082917.6364160008,2524628.469817757,"2955096, 2953714, 2955096, 2953713, 2955096, 2953713, 2955095, 2953714, 2955097, 2955096, 2955096, 2955095, 2955095, 2955097, 2955096, 2955095, 2955097",
2944152,Apayao,San Gabriel,La Union,0.345979622,0.362630476,0.653263484,,0,0,0,2928944,18.150124551710206,13706.839331451472,12467.802419501057,65436.59136338132,28652.71557485336,33841.17613664546,2442654.080133677,"2944058, 2945439, 2944057, 2945440, 2944058, 2945439",
