ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI
2982871,Kayapa Proper West,Kayapa,Nueva Vizcaya,0.160957375,0.554851705,0.621967984,0.0,0,1,0,3010498,35.91906167846122,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982872,Cabalatan-Alang,Kayapa,Nueva Vizcaya,0.141184188,0.566163127,0.704881596,1.0,0,0,0,3010498,36.91010534822157,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982873,Cabalatan-Alang,Kayapa,Nueva Vizcaya,0.141184188,0.566163127,0.704881596,1.0,0,0,0,3010498,37.947053881268985,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982874,Cabalatan-Alang,Kayapa,Nueva Vizcaya,0.141184188,0.566163127,0.704881596,1.0,0,0,0,3010498,39.02624830122565,2.914048,2.100824,31.783448,15.112384,8.674376,7.047928,0.570075437921649
2982875,Alang-Salacsac,Kayapa,Nueva Vizcaya,0.173781083,0.509202756,0.699332162,1.0,0,0,0,3010498,40.144281680876325,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982876,Unib,Santa Fe,Nueva Vizcaya,0.133075482,0.509964731,0.735079434,1.0,0,0,0,3010498,41.297999759493344,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982877,Unib,Santa Fe,Nueva Vizcaya,0.133075482,0.509964731,0.735079434,1.0,0,0,0,3010498,42.484495455486346,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982878,Malico,Santa Fe,Nueva Vizcaya,0.120347198,0.4622428,0.751988265,1.0,0,0,0,3010498,43.70109909193095,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982879,Malico,Santa Fe,Nueva Vizcaya,0.120347198,0.4622428,0.751988265,1.0,0,0,0,3010498,44.94536580777174,65.00362,45.66929,805.256432,384.515236,210.783286,148.91066,0.5336909346577571
2982880,Malico,Santa Fe,Nueva Vizcaya,0.120347198,0.4622428,0.751988265,1.0,0,0,0,3010498,46.215061307050895,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982881,Malico,Santa Fe,Nueva Vizcaya,0.120347198,0.4622428,0.751988265,1.0,0,0,0,3010498,47.50814681878703,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982882,Malico,Santa Fe,Nueva Vizcaya,0.120347198,0.4622428,0.751988265,1.0,0,0,0,3010498,48.80530471680225,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982883,Imugan,Santa Fe,Nueva Vizcaya,0.098988076,0.498404416,0.704406756,1.0,0,0,0,3010498,49.75436965521892,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984233,Balete,Kayapa,Nueva Vizcaya,0.086284051,0.995307604,0.198401546,1.0,0,0,0,3010498,28.996221520897127,0.0,0.0,0.0,0.0,0.0,0.0,0.5
