ID,barangay_name,city_name,province_name,children_m,elderly_me,women_mean,youth_mean,women_repr,phall_mean,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km
2960690,Lul-luno,Luba,Abra,0.315194238095238,0.423503761904762,1.411402142857143,0.486698714285714,0.603793380952381,0.636405947907218,0.302330604,0.107387207,1.193800411,1.0,0,0,0,2945473,29.02661354684611
2960691,Lul-luno,Luba,Abra,,,,,,0.48348090399618,0.302330604,0.107387207,1.193800411,1.0,0,0,0,2945473,30.44016259090353
2960692,Gayaman,Luba,Abra,0.281853,0.32695,1.372626,0.459421,0.659537,0.323011550121009,0.386811778,0.130059405,1.150105927,1.0,0,0,0,2980053,29.80646561834629
2960693,Gayaman,Luba,Abra,0.281853,0.32695,1.372625999999999,0.459421,0.659537,0.25703929818419,0.386811778,0.130059405,1.150105927,1.0,0,0,0,2980053,28.629897598493315
2960694,Gayaman,Luba,Abra,0.346131,0.332146,1.734152,0.762188,0.937001,0.335442841999115,0.386811778,0.130059405,1.150105927,1.0,0,0,0,2980053,27.64940847888743
2960695,Supo,Tubo,Abra,,,,,,0.441533390432596,0.595672053,0.17473393,1.078387195,1.0,0,0,0,2980053,25.759745054547977
2960717,Bagu,Bakun,Benguet,,,,,,0.219820658365885,0.137021703,0.437981748,0.760099838,0.0,0,0,0,2967636,15.52717541770408
2960718,Bagu,Bakun,Benguet,,,,,,0.16605928551826,0.137021703,0.437981748,0.760099838,1.0,0,0,0,2967636,14.8330512308019
2960719,Bagu,Bakun,Benguet,,,,,,0.152314788842988,0.137021703,0.437981748,0.760099838,1.0,0,0,0,2967636,13.458499806974327
2960720,Bagu,Bakun,Benguet,1.448519,1.401793,6.261339999999998,2.959339999999999,3.083944000000001,0.183207937693513,0.137021703,0.437981748,0.760099838,1.0,0,0,0,2967636,12.062787078091732
2960721,Bagu,Bakun,Benguet,0.975241,0.81031,4.374240999999999,2.000677,2.194291,0.26638422372307,0.137021703,0.437981748,0.760099838,,0,0,0,2967636,10.739480506896816
2960722,Sinacbat,Bakun,Benguet,0.975241,0.81031,4.374240999999999,2.000677,2.194291,0.284045325281719,0.126427391,0.420674984,0.700674838,,0,0,0,2967636,9.51882585814112
2960723,Sinacbat,Bakun,Benguet,0.919698368421053,0.710126578947368,4.097558894736842,1.899394105263158,2.052062052631579,0.431567784191834,0.126427391,0.420674984,0.700674838,1.0,0,1,0,2967636,8.445451132607207
2960724,Poblacion (Central),Bakun,Benguet,0.764179,0.429613,3.322849000000001,1.615802,1.653821,0.503179744920797,0.157203758,0.328865379,0.657734973,1.0,0,0,1,2967636,7.582165862586404
2960725,Poblacion (Central),Bakun,Benguet,0.764178999999999,0.429613000000001,3.322849000000005,1.615802000000002,1.653820999999996,1.295394905325439,0.157203758,0.328865379,0.657734973,1.0,0,0,1,2967636,7.007055657241972
2960726,Poblacion (Central),Bakun,Benguet,0.764178999999999,0.429613000000002,3.322849000000008,1.615802,1.653820999999995,1.424406093503365,0.157203758,0.328865379,0.657734973,,0,1,1,2967636,6.79370403706062
2960727,Poblacion (Central),Bakun,Benguet,0.504627928571428,0.365877785714286,2.259178732142853,1.03828205357143,1.092919785714285,0.546014937758446,0.157203758,0.328865379,0.657734973,,0,1,0,2967636,6.975385015057438
2960728,Palina,Kibungan,Benguet,0.426159,0.346609,1.937603999999997,0.863683000000001,0.923345,0.332838716606299,0.12220028,0.357684135,0.562233382,1.0,0,0,0,2967636,7.52353467065771
2960729,Palina,Kibungan,Benguet,0.426159,0.346609,1.937604,0.863683,0.923345,0.332212337189251,0.12220028,0.357684135,0.562233382,1.0,0,0,0,2967636,8.366429842024813
2960730,Palina,Kibungan,Benguet,0.464723,0.3346458,2.1141792,0.9921828,1.049816,0.638495152979566,0.12220028,0.357684135,0.562233382,1.0,0,1,0,2967636,9.425323307569204
2960731,Madaymen,Kibungan,Benguet,0.618979,0.286793,2.82048,1.506182,1.5557,1.315253699251584,0.220375125,0.443940353,0.512849181,1.0,0,1,0,2967636,10.635896184780515
2960732,Poblacion,Kibungan,Benguet,0.810396882352941,0.990739176470587,4.177595117647069,1.814176029411767,2.027998558823534,3.446508660604214,0.231973264,0.389498075,0.619202242,,0,1,1,2967636,11.952148474886195
2960733,Poblacion,Kibungan,Benguet,0.828365311688312,0.488303051948052,3.33482368831169,1.411852324675325,1.624617662337661,1.299743879663533,0.231973264,0.389498075,0.619202242,,0,1,0,2967636,13.342841385902965
2960734,Sagpat,Kibungan,Benguet,0.827002455696203,0.479623810126583,3.307478784810131,1.401070860759494,1.610635354430378,1.7446949096287,0.180804028,0.391089082,0.606411571,,0,1,0,2967636,14.786986750664164
2960735,Beleng-Belis,Kapangan,Benguet,0.826350333333333,0.516785333333333,3.339001666666666,1.411800904761905,1.622103285714285,1.379611921289729,0.183608646,0.399267283,0.717127519,0.0,0,0,0,2967636,16.270357591958305
2960736,Beleng-Belis,Kapangan,Benguet,0.106253,0.223994,0.801208,0.447987,0.445116,0.47249689957705,0.183608646,0.399267283,0.717127519,0.0,0,0,0,2967636,17.783140710417317
2960737,Boklaoan,Kapangan,Benguet,0.116781941176471,0.072126705882353,0.590251764705882,0.308099941176471,0.325702352941177,0.2170646983561,0.204142214,0.40686386,0.648148457,,0,0,0,2957983,16.402007579964547
2960738,Naguey,Atok,Benguet,0.443754,0.5535,2.390546,1.006797,1.23106,0.5442537105289,0.227205611,0.41454775,0.614434563,1.0,0,0,0,2957983,14.790939101254375
2960739,Naguey,Atok,Benguet,0.968851999999999,1.075189000000001,4.826536000000002,1.937703999999999,2.380775999999999,0.593669728218065,0.227205611,0.41454775,0.614434563,,0,0,0,2957983,13.189535854241155
2960740,Poblacion,Atok,Benguet,,,,,,0.544088540853356,0.181425705,0.40882966,0.659636749,,0,0,0,2957983,11.601800833187736
2960741,Poblacion,Atok,Benguet,,,,,,0.501567616851793,0.181425705,0.40882966,0.659636749,,0,0,0,2957983,10.034224400739838
2960742,Caliking,Atok,Benguet,0.278095,0.391331,1.613615999999999,0.682748,0.752687999999999,1.107732116763567,0.145184588,0.444254502,0.666487724,,0,0,0,2957983,8.49796955536523
2960743,Caliking,Atok,Benguet,0.383871905660377,0.244243113207547,1.585595207547169,0.685685301886792,0.788165377358491,0.856722469752034,0.145184588,0.444254502,0.666487724,0.0,0,0,0,2957983,7.013648447881552
2960744,Caliking,Atok,Benguet,0.618123078125001,0.4124198125,2.790256265624999,1.276800937499999,1.494784984374998,1.224534333787031,0.145184588,0.444254502,0.666487724,0.0,0,0,0,2957983,5.62254333400246
2960745,Ambassador,Tublay,Benguet,0.789674999999997,0.575216,3.782129000000024,1.763885000000003,2.071442999999992,4.781137079516086,0.197480792,1.062124501,0.694101391,,0,0,0,2957983,4.413691629351079
2960746,Ambassador,Tublay,Benguet,0.547583557692307,0.38302882051282,2.615210314102563,1.180059230769236,1.443531108974356,2.511146810319689,0.197480792,1.062124501,0.694101391,0.0,0,0,1,2957983,3.576912855724002
2960747,Ambassador,Tublay,Benguet,0.345366,0.222496,1.64049,0.692393,0.919040000000001,0.767309602143036,0.197480792,1.062124501,0.694101391,0.0,0,0,1,2957983,3.399101224709792
2960748,Ambassador,Tublay,Benguet,0.683424,0.357262,2.789517000000002,1.401138000000001,1.524745000000001,1.605302945814199,0.197480792,1.062124501,0.694101391,0.0,0,0,0,2957983,3.969814193594374
2960749,Loacan,Itogon,Benguet,0.683424000000002,0.357261999999999,2.789516999999993,1.401138000000003,1.524744999999997,1.905007411250108,0.191560078,1.142166138,0.69963854,,0,0,0,2957983,5.04092378658372
2960750,Loacan,Itogon,Benguet,0.683574862275451,0.359606886227547,2.80354870059882,1.403141089820362,1.533353407185625,2.348971915741762,0.191560078,1.142166138,0.69963854,,0,0,0,2955222,5.591039704255006
2960751,Loacan,Itogon,Benguet,0.670758725925927,0.37769162962963,3.092359311111117,1.424287629629628,1.725944614814812,5.135016018131614,0.191560078,1.142166138,0.69963854,0.0,0,0,0,2955222,5.62672875194945
2960752,Ucab,Itogon,Benguet,0.55462625291181,0.272950943427619,2.475786279534102,1.174363381031617,1.381098838602314,21.155221988757454,0.220912662,1.193068096,0.716013467,0.0,0,1,1,2955225,5.845809367374576
2960753,Ucab,Itogon,Benguet,0.629272158273376,0.271034820143884,2.710358719424443,1.319367568345329,1.517880647482001,7.559296098434264,0.220912662,1.193068096,0.716013467,,0,1,0,2955225,5.46535259802068
2960754,Poblacion (Central),Itogon,Benguet,0.688982660907135,0.320804889848814,2.822723812095065,1.327873235421168,1.534961224622027,9.746199934018982,0.294234739,1.168973541,0.708496733,0.0,0,0,1,2955225,5.568896931439198
2960755,Virac,Itogon,Benguet,0.402735972602739,0.243948630136986,1.771964712328761,0.81068767123288,0.940812698630138,1.816237844940689,0.252830033,1.176973979,0.715505762,0.0,0,0,0,2955225,6.131972721116812
2960756,Virac,Itogon,Benguet,0.557348755395684,0.287170798561151,2.328992244604315,1.081035741007197,1.253077561151076,0.799567621822158,0.252830033,1.176973979,0.715505762,0.0,0,0,0,2955225,7.045247230226346
2960757,Ampucao,Itogon,Benguet,1.408827292134829,0.47408808988764,5.63414075842696,2.840346269662927,3.234367471910106,1.075095331089364,0.441486319,1.040264476,0.843343008,0.0,0,0,0,2955225,8.192427633852297
2960758,Ampucao,Itogon,Benguet,1.673419,0.546063,6.677418,3.410524,3.850897,0.756846682309247,0.441486319,1.040264476,0.843343008,0.0,0,0,0,2955225,9.48905557525865
2960759,Ampucao,Itogon,Benguet,1.673419,0.546063,6.677418,3.410524,3.850897,1.466130284897542,0.441486319,1.040264476,0.843343008,0.0,0,0,0,2955225,10.8818391971725
2960760,Ampucao,Itogon,Benguet,1.673419000000001,0.546063,6.677417999999996,3.410523999999998,3.850897000000002,1.512779721369346,0.441486319,1.040264476,0.843343008,0.0,0,0,0,2955225,12.33825824818185
2960761,Ampucao,Itogon,Benguet,1.673419,0.546063,6.677418000000002,3.410524,3.850897000000002,3.259442892362332,0.441486319,1.040264476,0.843343008,0.0,0,0,0,2955225,13.838235177279884
2960762,Ampucao,Itogon,Benguet,1.673418999999999,0.546063,6.677417999999994,3.410524000000002,3.850897000000003,1.741729864022798,0.441486319,1.040264476,0.843343008,0.0,0,0,0,2955225,15.369021869841852
2960763,Ampucao,Itogon,Benguet,1.673419,0.546063,6.677418,3.410524,3.850897000000002,0.884528262495582,0.441486319,1.040264476,0.843343008,0.0,0,0,0,2955225,16.92225924912242
2960764,Ampucao,Itogon,Benguet,1.673419,0.546063,6.677418,3.410524,3.850897,0.396246596705168,0.441486319,1.040264476,0.843343008,,0,0,0,2955225,18.49229103306491
2960765,Ampucao,Itogon,Benguet,1.673419,0.546063,6.677418,3.410524,3.850897,0.46971548245185,0.441486319,1.040264476,0.843343008,,0,0,0,2955225,20.07517726347368
2960766,Ampucao,Itogon,Benguet,,,,,,0.401555125378981,0.441486319,1.040264476,0.843343008,,0,0,0,2955225,21.46981749422931
2962037,Nagaparan,Danglas,Abra,,,,,,0.049969463680799,0.254826764,0.767563343,1.224132971,1.0,0,1,0,2945473,35.82136645924211
2962038,Nagaparan,Danglas,Abra,,,,,,0.047583479291227,0.254826764,0.767563343,1.224132971,1.0,0,1,0,2945473,34.92081321098284
2962039,Nagaparan,Danglas,Abra,,,,,,0.04954391310698,0.254826764,0.767563343,1.224132971,1.0,0,1,0,2945473,33.482616080796355
2962040,Nagaparan,Danglas,Abra,,,,,,0.056304860661683,0.254826764,0.767563343,1.224132971,1.0,0,1,0,2945473,32.06483803585659
2962041,Nagaparan,Danglas,Abra,,,,,,0.070615512648753,0.254826764,0.767563343,1.224132971,1.0,0,1,0,2945473,30.670310913786107
2962042,Nagaparan,Danglas,Abra,,,,,,0.096734717321293,0.254826764,0.767563343,1.224132971,1.0,0,1,0,2945473,29.302354508439233
2962043,Nagaparan,Danglas,Abra,,,,,,0.259775603286077,0.254826764,0.767563343,1.224132971,1.0,0,1,0,2945473,27.964868372868416
2962044,Nagaparan,Danglas,Abra,,,,,,0.371222383659525,0.254826764,0.767563343,1.224132971,1.0,0,0,0,2945473,26.66243840958825
2962045,Abaquid,Danglas,Abra,0.211224,0.201623,1.078523,0.387244,0.521659,0.475724746363944,0.848017345,0.1357445,1.299660796,0.0,0,1,0,2945473,25.400457801263023
2962046,Cabaruan,Danglas,Abra,0.216887023809524,0.207108571428571,1.101973666666667,0.398190119047619,0.534344809523809,0.670420745362158,0.747228664,0.13730827,1.319219047,1.0,0,0,0,2945473,24.185259293484567
2962047,Cabaruan,Danglas,Abra,0.527497046511628,0.462211767441861,2.418298906976744,0.952681348837209,1.199677651162791,1.901891109315067,0.747228664,0.13730827,1.319219047,1.0,0,0,0,2945473,23.0242514310102
2962048,Poblacion,La Paz,Abra,0.711335325581396,0.550897418604652,3.308622023255821,1.272195356589149,1.633204635658911,3.761558439813811,0.935925492,0.13821812,1.365885187,1.0,0,0,1,2945473,21.92604427124008
2962049,Isit,Dolores,Abra,0.486771550387597,0.38468872868217,2.22942642635659,0.818003209302328,1.057307217054264,3.205466018051937,0.954322881,0.137124658,1.381517985,1.0,0,0,0,2945473,20.900539649629305
2962050,Bulbulala,La Paz,Abra,0.750659241379311,0.546467344827586,3.38682555172414,1.431910206896552,1.644487551724137,1.320118031346102,0.948349783,0.138436228,1.376963881,0.0,0,0,0,2945473,19.958947242190128
2962051,Gaddani,Tayum,Abra,0.305008000000001,0.305008000000001,1.627561000000006,0.645898000000001,0.843255999999998,2.670480877777626,0.972311295,0.134866014,1.393407785,0.0,0,0,0,2945473,19.113672325617014
2962052,Deet,Tayum,Abra,0.405592472361811,0.385600130653265,1.897294939698496,0.785158597989951,0.956051090452261,3.40190006037281,0.966213037,0.137153625,1.378410848,1.0,0,0,0,2945473,18.37800974487753
2962053,Velasco,Tayum,Abra,0.515354040609137,0.439728436548221,2.213945395939092,0.898312695431474,1.081039446700502,3.175245307721068,1.024130747,0.146810719,1.385446463,1.0,0,0,0,2945473,17.76558168271689
2962054,Macarcarmay,Bangued,Abra,0.346222225705327,0.272608557993729,1.485300235109732,0.523868492163007,0.710727263322878,2.419197181586561,1.13019511,0.146742105,1.383115893,1.0,0,0,0,2945473,17.289488745234568
2962055,Dumayco,Penarrubia,Abra,0.171371367149759,0.15853570531401,0.78963614492754,0.282156038647343,0.384036864734299,1.762487468319368,1.120550275,0.12594682,1.382927232,1.0,0,0,0,2945473,16.961215407352267
2962056,Lusuac,Penarrubia,Abra,0.774559,0.430917,2.880049999999998,1.123655999999999,1.407297,1.467654189848982,0.704931014,0.146314784,1.368565695,1.0,0,1,0,2945473,16.789434590448643
2962057,Santa Rosa,Penarrubia,Abra,,,,,,0.318316754085798,0.418972782,0.176552137,1.351648652,1.0,0,0,0,2945473,16.77895344355035
2962058,Santa Rosa,Penarrubia,Abra,,,,,,0.180987523077694,0.418972782,0.176552137,1.351648652,1.0,0,0,0,2945473,16.930071551774844
2962059,Layugan,Bucay,Abra,,,,,,0.236359785636404,1.020675302,0.179220319,1.334993198,1.0,0,0,0,2945473,17.238539566938705
2962060,Salnec,Bucay,Abra,,,,,,0.314323593588436,0.979453152,0.180785447,1.308584939,1.0,0,0,0,2945473,17.69613092995906
2962061,Salnec,Bucay,Abra,,,,,,0.474923132051682,0.979453152,0.180785447,1.308584939,1.0,0,0,0,2945473,18.291657483327977
2962062,Santo Tomas,Manabo,Abra,,,,,,0.282425199228873,0.978710808,0.165659308,1.284091929,1.0,0,0,0,2945473,19.012161830346177
2962063,Santo Tomas,Manabo,Abra,0.718398,0.527979,2.440822,0.75302,1.125202,0.439401025112552,0.978710808,0.165659308,1.284091929,1.0,0,0,0,2945473,19.84403542852341
2962064,Santo Tomas,Manabo,Abra,,,,,,0.413976003111843,0.978710808,0.165659308,1.284091929,1.0,0,0,0,2945473,20.77390352420987
2962065,Cal-lao,Villaviciosa,Abra,0.659885,0.615892,2.947485,0.959032,1.504537,0.504841485619545,0.390484392,0.160315418,1.254246105,1.0,0,0,0,2945473,21.789223812869928
2962066,Cal-lao,Villaviciosa,Abra,0.583578181818182,0.501499163636363,2.207252254545452,0.807573145454546,1.020809872727273,0.55587013355262,0.390484392,0.160315418,1.254246105,1.0,0,0,0,2945473,22.878622392111044
2962067,Barit,Luba,Abra,0.499889,0.555432,2.416131,1.342295,1.249723,0.573863201100251,0.315343129,0.122276848,1.199045141,1.0,0,0,0,2945473,24.032027223749065
2962068,Luzong,Luba,Abra,0.499889000000001,0.555432000000001,2.416131000000005,1.342295000000003,1.249723000000002,0.626262700454942,0.651668824,0.119516329,1.165413186,1.0,0,0,0,2945473,25.24066529239999
2962069,Luzong,Luba,Abra,,,,,,0.310007174307965,0.651668824,0.119516329,1.165413186,1.0,0,0,0,2945473,26.496979423880305
2962070,Poblacion,Luba,Abra,0.264399,0.294549,1.284885,0.445303,0.647081,0.139571820533481,0.740445751,0.132863959,1.126987066,1.0,0,0,0,2945473,27.794505487799533
2962071,Poblacion,Luba,Abra,,,,,,0.196244591936983,0.740445751,0.132863959,1.126987066,1.0,0,0,0,2945473,29.127736520995125
2962072,Poblacion,Luba,Abra,,,,,,0.225623860955238,0.740445751,0.132863959,1.126987066,1.0,0,0,0,2945473,30.4919893977635
2962073,Gayaman,Luba,Abra,,,,,,0.324899098349278,0.386811778,0.130059405,1.150105927,1.0,0,0,0,2980053,29.467966457450856
2962074,Gayaman,Luba,Abra,0.281853,0.32695,1.372625999999998,0.459421,0.659537,0.345327032537296,0.386811778,0.130059405,1.150105927,1.0,0,0,0,2980053,28.229126767039247
2962075,Gayaman,Luba,Abra,0.281853,0.326949999999998,1.372625999999997,0.459421000000001,0.659537,0.47168840515656,0.386811778,0.130059405,1.150105927,1.0,0,0,0,2980053,27.034278109050646
2962076,Supo,Tubo,Abra,0.346131,0.332146,1.734152,0.762188,0.937001,0.411083358673402,0.595672053,0.17473393,1.078387195,1.0,0,0,0,2980053,25.67591676426256
2962077,Supo,Tubo,Abra,0.385442666666667,0.439140666666667,2.167306333333333,0.972191,1.191858666666667,0.443404864239436,0.595672053,0.17473393,1.078387195,1.0,0,0,0,2980053,24.770373535138223
2962078,Supo,Tubo,Abra,0.346131,0.332146,1.734152,0.762188,0.937001,0.514666036555642,0.595672053,0.17473393,1.078387195,1.0,0,0,0,2980053,23.11493105875541
2962079,Supo,Tubo,Abra,0.360005705882353,0.369908823529412,1.88703,0.836306705882353,1.026950764705882,0.454828452257836,0.595672053,0.17473393,1.078387195,1.0,0,0,0,2980053,22.493283684793155
2962080,Dilong,Tubo,Abra,,,,,,0.200032685312533,0.36060622,0.1959512,1.061392628,1.0,0,0,0,2980053,21.71645543900232
2962099,Bagu,Bakun,Benguet,,,,,,0.198955976669652,0.137021703,0.437981748,0.760099838,1.0,0,0,0,2967636,14.83967984410068
2962100,Bagu,Bakun,Benguet,,,,,,0.155759301421971,0.137021703,0.437981748,0.760099838,1.0,0,0,0,2967636,13.550303902301804
2962101,Bagu,Bakun,Benguet,,,,,,0.157270941003743,0.137021703,0.437981748,0.760099838,1.0,0,0,0,2967636,12.052688811968466
2962102,Bagu,Bakun,Benguet,,,,,,0.162886945955586,0.137021703,0.437981748,0.760099838,1.0,0,0,0,2967636,10.600466029396248
2962103,Sinacbat,Bakun,Benguet,0.975241,0.81031,4.374241,2.000677,2.194291,0.285721678167476,0.126427391,0.420674984,0.700674838,1.0,0,0,0,2967636,9.215120912660907
2962104,Poblacion (Central),Bakun,Benguet,0.975240999999999,0.810310000000001,4.374241000000005,2.000676999999999,2.194291000000003,0.7503879647894,0.157203758,0.328865379,0.657734973,,0,0,1,2967636,7.93177332285277
2962105,Sinacbat,Bakun,Benguet,0.764179,0.429613,3.322849,1.615802,1.653821,0.736965655971151,0.126427391,0.420674984,0.700674838,1.0,0,0,0,2967636,6.808348120791302
2962106,Poblacion (Central),Bakun,Benguet,0.764179,0.429613,3.322849,1.615802,1.653821,0.478426285858812,0.157203758,0.328865379,0.657734973,1.0,0,0,0,2967636,5.936344158141774
2962107,Poblacion (Central),Bakun,Benguet,0.676574166666667,0.3874055,2.968585833333333,1.429975166666667,1.4840805,0.521842886900736,0.157203758,0.328865379,0.657734973,1.0,0,1,0,2967636,5.43808438676565
2962108,Poblacion (Central),Bakun,Benguet,0.441182111111111,0.350298066666667,1.999170444444442,0.897110511111112,0.9558106,0.433669286615708,0.157203758,0.328865379,0.657734973,1.0,0,1,0,2967636,5.417688058301708
2962109,Poblacion (Central),Bakun,Benguet,0.426159,0.346609,1.937604,0.863683,0.923345,0.321674618352618,0.157203758,0.328865379,0.657734973,0.0,0,1,0,2967636,5.880129975108918
2962110,Palina,Kibungan,Benguet,0.426158999999999,0.346609000000001,1.937603999999995,0.863683,0.923344999999999,0.37773760367338,0.12220028,0.357684135,0.562233382,1.0,0,1,0,2967636,6.726553050444942
2962111,Palina,Kibungan,Benguet,0.426159,0.346609,1.937604,0.863683,0.923345,0.49548688768103,0.12220028,0.357684135,0.562233382,1.0,0,1,0,2967636,7.833460691623436
2962112,Palina,Kibungan,Benguet,0.618979,0.286793,2.820480000000003,1.506181999999999,1.555700000000001,0.84482209067052,0.12220028,0.357684135,0.562233382,1.0,0,0,0,2967636,9.106354934076151
2962113,Sagpat,Kibungan,Benguet,0.618979,0.286793,2.82048,1.506182,1.5557,1.509064895204372,0.180804028,0.391089082,0.606411571,1.0,0,0,0,2967636,10.48495577175568
2962114,Poblacion,Kibungan,Benguet,0.828609,0.481489,3.323393999999997,1.406396000000001,1.619146999999999,1.159163197502494,0.231973264,0.389498075,0.619202242,,0,0,0,2967636,11.932681958326302
2962115,Sagpat,Kibungan,Benguet,0.828609,0.481489,3.323394000000001,1.406396000000001,1.619146999999999,1.105763995606038,0.180804028,0.391089082,0.606411571,,0,0,0,2967636,13.427192707120732
2962116,Lubo,Kibungan,Benguet,0.828609,0.481489,3.323393999999999,1.406396000000001,1.619146999999999,1.25186351763791,0.211397786,0.41131115,0.525862519,,0,0,0,2967636,14.954468015354337
2962117,Pasdong,Atok,Benguet,0.422847205128205,0.311410948717949,1.866139179487179,0.842888871794871,0.937353564102564,3.670057837984392,0.209391166,0.417002505,0.550257849,0.0,0,0,0,2967636,16.489542032850014
2962118,Naguey,Atok,Benguet,0.11744,0.062635,0.577067,0.299357,0.318239,0.217611682627143,0.227205611,0.41454775,0.614434563,0.0,0,0,0,2957983,17.546128841747816
2962119,Naguey,Atok,Benguet,0.443754,0.5535,2.390546,1.006797,1.23106,0.325130315406972,0.227205611,0.41454775,0.614434563,1.0,0,0,0,2957983,15.965262913826049
2962120,Poblacion,Atok,Benguet,0.443754,0.5535,2.390546,1.006797,1.23106,0.541002319918738,0.181425705,0.40882966,0.659636749,1.0,0,0,0,2957983,14.39994996887696
2962121,Poblacion,Atok,Benguet,0.968851999999999,1.075189000000001,4.826535999999998,1.937703999999997,2.380775999999998,1.202129053340541,0.181425705,0.40882966,0.659636749,,0,0,0,2957983,12.85587240084898
2962122,Poblacion,Atok,Benguet,0.287778509345795,0.400917794392522,1.658656934579435,0.700340841121497,0.775511663551405,1.339384219769774,0.181425705,0.40882966,0.659636749,,0,0,1,2957983,11.341706591582296
2962123,Caliking,Atok,Benguet,0.278095,0.391331,1.613615999999998,0.682747999999999,0.752687999999999,0.574400200666441,0.145184588,0.444254502,0.666487724,,0,0,0,2957983,9.871226825146172
2962124,Caliking,Atok,Benguet,0.409163186528498,0.209074367875648,1.578895430051816,0.686387611398962,0.796648025906735,0.625983508717683,0.145184588,0.444254502,0.666487724,0.0,0,0,0,2957983,8.467224298305302
2962125,Caliking,Atok,Benguet,0.414831,0.201193,1.577393999999999,0.686545,0.798549000000001,0.671089782283224,0.145184588,0.444254502,0.666487724,0.0,0,0,0,2957983,7.168864172334274
2962126,Ambassador,Tublay,Benguet,0.414831,0.201193,1.577393999999998,0.686545,0.798548999999999,2.495758511333002,0.197480792,1.062124501,0.694101391,0.0,0,1,1,2957983,6.044608995025708
2962127,Caliking,Atok,Benguet,0.763737788359789,0.557404100529099,3.659334603174615,1.704754423280422,2.002280962962956,6.577621094625572,0.145184588,0.444254502,0.666487724,,0,0,0,2957983,5.208448974512948
2962128,Ambassador,Tublay,Benguet,0.779577068181818,0.567199636363636,3.733455386363635,1.73953290909091,2.045252022727274,1.83835634476152,0.197480792,1.062124501,0.694101391,0.0,0,1,0,2957983,4.812955664818388
2962129,Loacan,Itogon,Benguet,0.565838608695652,0.310386869565218,2.38985543478261,1.154618,1.314065,0.972640305447082,0.191560078,1.142166138,0.69963854,0.0,0,0,0,2957983,4.964584846145356
2962130,Loacan,Itogon,Benguet,0.683424,0.357262,2.789517000000002,1.401138,1.524745,1.28861880666918,0.191560078,1.142166138,0.69963854,0.0,0,0,0,2957983,5.619219017509638
2962131,Loacan,Itogon,Benguet,0.683424,0.357262,2.789517000000001,1.401138,1.524745,1.258570526416103,0.191560078,1.142166138,0.69963854,,0,0,0,2957983,6.629487273164904
2962132,Loacan,Itogon,Benguet,0.673394946428573,0.337370232142857,2.783510705357144,1.387711767857142,1.530702598214283,2.127267613593075,0.191560078,1.142166138,0.69963854,,0,1,0,2955222,6.976596681492942
2962133,Ucab,Itogon,Benguet,0.641821999999995,0.274747999999999,2.764601999999982,1.345444000000007,1.549457999999986,5.393268753698774,0.220912662,1.193068096,0.716013467,0.0,0,0,1,2955222,7.191285216330102
2962134,Ucab,Itogon,Benguet,0.633855405152221,0.273612707259955,2.731901733021066,1.327960918032782,1.52954422248243,5.56813731448991,0.220912662,1.193068096,0.716013467,,0,0,0,2955225,6.992341363895886
2962135,Ucab,Itogon,Benguet,0.482543391304348,0.252049739130435,2.110815391304345,0.995899304347826,1.151315652173913,3.056004887446761,0.220912662,1.193068096,0.716013467,,0,1,1,2955225,6.88201687082419
2962136,Ampucao,Itogon,Benguet,0.38015,0.237457999999999,1.690523999999993,0.771192000000005,0.895366999999996,4.459400966556536,0.441486319,1.040264476,0.843343008,0.0,0,0,1,2955225,7.157350454236976
2962137,Poblacion (Central),Itogon,Benguet,0.38015,0.237458,1.690524,0.771192,0.895367,0.624740546569228,0.294234739,1.168973541,0.708496733,0.0,0,0,0,2955225,7.78068920793524
2962138,Ampucao,Itogon,Benguet,0.628855576923077,0.296805115384616,2.649542076923077,1.278755846153846,1.463738153846154,0.645870148411228,0.441486319,1.040264476,0.843343008,0.0,0,0,0,2955225,8.677357520759944
2962139,Ampucao,Itogon,Benguet,1.673419,0.546063,6.677418000000002,3.410524,3.850897,0.618638264266677,0.441486319,1.040264476,0.843343008,0.0,0,0,0,2955225,9.77240465585678
2962140,Ampucao,Itogon,Benguet,,,,,,0.607461828940182,0.441486319,1.040264476,0.843343008,0.0,0,0,0,2955225,11.00677984016066
2962141,Ampucao,Itogon,Benguet,,,,,,0.665966778890126,0.441486319,1.040264476,0.843343008,0.0,0,0,0,2955225,12.338738301526313
2962142,Ampucao,Itogon,Benguet,1.673419,0.546063,6.677418000000002,3.410524,3.850897,0.794665678300791,0.441486319,1.040264476,0.843343008,0.0,0,0,0,2955225,13.739929922810283
2962143,Ampucao,Itogon,Benguet,1.673419,0.546063,6.677418,3.410523999999999,3.850897000000002,2.010515639351474,0.441486319,1.040264476,0.843343008,,0,0,0,2955225,15.191209199216893
2962144,Ampucao,Itogon,Benguet,1.673419,0.546063,6.677417999999996,3.410524,3.850897000000003,10.590653469515782,0.441486319,1.040264476,0.843343008,,0,0,0,2955225,16.679506919553514
2962145,Ampucao,Itogon,Benguet,1.673419,0.546063,6.677418,3.410524,3.850897,1.184242948320591,0.441486319,1.040264476,0.843343008,,0,0,0,2955225,18.195741726357696
