ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_you,popden_w_1,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,HCFAI
3207336,Mulom,Malangas,Zamboanga Sibugay,1.362673999999999,0.75382,6.494449000000002,3.131252000000001,3.537154999999999,0.809627755618782,0.610632127,0.933300591,1.025033679,0.0,0,0,0,3225286,31.87147919552958,0.357987472849133
3207337,Overland,Malangas,Zamboanga Sibugay,3.428745999999999,1.361414,11.798921000000004,5.193541999999998,5.395233000000002,1.223449539753699,0.71535339,0.934613364,1.065150425,0.0,0,0,1,3225286,33.20103757699157,0.383721647387695
3207338,Bontong,Malangas,Zamboanga Sibugay,2.368058666666667,1.571896666666667,9.832692333333334,4.526410666666666,4.843427,1.059854267532253,0.394412136,0.931180159,0.945981855,0.0,0,0,0,3225286,34.55815129221863,0.3729805656772677
3207339,Bontong,Malangas,Zamboanga Sibugay,1.491071999999999,1.325398,6.350864000000002,2.706020000000001,3.000552999999998,0.40159933843783,0.394412136,0.931180159,0.945981855,0.0,0,0,0,3225286,35.93969893944418,0.3729805656772677
3207340,Kauswagan,Alicia,Zamboanga Sibugay,1.491072,1.325398,6.350864,2.70602,3.000553,0.520148140302411,0.598597298,0.939799547,0.913213987,0.0,0,0,0,3225286,37.342968731202646,0.36858331036064707
3207341,Alegria,Alicia,Zamboanga Sibugay,3.492481714285714,3.180362714285715,14.967428,7.04462642857143,6.591651142857144,1.615513156858279,0.866436533,0.941566467,0.811424207,0.0,0,0,1,3225286,38.76560179134275,0.406476247158369
3207342,Alegria,Alicia,Zamboanga Sibugay,3.822419,1.287989,14.957290999999998,6.356849,8.268058,1.592470932006836,0.866436533,0.941566467,0.811424207,0.0,0,0,1,3225286,40.20554272382487,0.406476247158397
3207343,Alegria,Alicia,Zamboanga Sibugay,0.928210333333334,0.3846792,3.867688066666665,1.865580466666666,2.010121533333334,0.721328216214334,0.866436533,0.941566467,0.811424207,0.0,0,0,0,3225286,41.66099691773119,0.369144820460848
3207344,Pandan-pandan,Alicia,Zamboanga Sibugay,0.883192,0.331197,3.618635999999999,1.790918,1.876784,0.767000596093781,1.142182246,0.948458385,0.847300508,0.0,0,0,0,3225286,43.13039389725236,0.35631328878213564
3207345,Tandiong Muslim,Alicia,Zamboanga Sibugay,3.035347294117647,1.053519352941177,9.10630776470588,3.887626823529411,4.241989882352941,0.554410242866124,1.168777851,0.939848614,0.765864907,0.0,0,0,0,3225286,44.59237807638812,0.36327312086438546
3207346,Tandiong Muslim,Alicia,Zamboanga Sibugay,2.542953,1.684293,15.521918,6.208767,9.841557,0.944862456511188,1.168777851,0.939848614,0.765864907,0.0,0,0,0,3225286,45.82016709862325,0.3632731208710529
3207347,Tandiong Muslim,Alicia,Zamboanga Sibugay,2.542952999999999,1.684293,15.521918000000008,6.208766999999998,9.841556999999996,5.912024519660256,1.168777851,0.939848614,0.765864907,0.0,0,0,0,3225286,46.962829777463455,0.36327312087645347
3207353,Taguisian,Mabuhay,Zamboanga Sibugay,9.63451,1.042743,24.667386999999994,7.5273,9.362963,11.10386947542429,1.063825994,0.90606912,0.724886092,0.0,0,0,0,3225286,57.19611593481633,0.37255632463609717
3208664,Tamil,Jose Dalman (Ponot),Zamboanga del Norte,1.220447932584268,0.900333438202246,5.222140179775274,2.228073157303374,2.615802831460674,4.150543033546872,0.961258761,0.792051633,1.039830934,0.0,0,0,1,3208677,20.572361439976337,0.384758686150936
3208665,Manawan,Jose Dalman (Ponot),Zamboanga del Norte,1.370593999999998,0.889034000000001,5.432983999999994,2.278149000000002,2.710318,1.701863230129297,0.95357522,0.811963956,1.04845088,0.0,0,0,1,3208677,19.023359512298008,0.3830288688940042
3208666,Dona Josefa,Sindangan,Zamboanga del Norte,1.609668142857143,0.997275857142857,6.493027214285716,2.795112642857143,3.248340571428572,0.87035695777999,0.986792371,0.809657982,1.044966393,0.0,0,0,0,3208677,17.37448039097233,0.35006698672307685
3208667,Motibot,Sindangan,Zamboanga del Norte,2.094723695652175,1.258576956521739,8.82856708695652,3.982689652173914,4.450868521739131,1.541296684954848,1.015908818,0.801979637,1.042793268,0.0,0,0,0,3208677,15.725667784970396,0.34970792433618014
3208668,Nipaan,Sindangan,Zamboanga del Norte,2.478688924999996,1.439058687499998,10.22467254999999,4.656144900000008,5.185535162499988,3.887752116584092,1.016123408,0.806057549,1.065756077,0.0,0,0,1,3208677,14.07694507153048,0.3791170750380418
3208669,Nipaan,Sindangan,Zamboanga del Norte,3.896775090909089,1.70939693939394,14.243320848484856,5.961135818181822,7.060495181818182,2.789835467508861,1.016123408,0.806057549,1.065756077,0.0,0,0,1,3208677,12.428243500167392,0.3791170750380418
3208670,Siare,Sindangan,Zamboanga del Norte,9.039192,5.175074333333334,34.770989666666665,12.663955,16.605796333333334,4.490903029271535,1.038836621,0.8093556,1.063301371,0.0,0,0,0,3208677,10.779934327622929,0.3470594533129865
3208671,Bago,Sindangan,Zamboanga del Norte,3.17594652238806,1.54141617910448,11.92386804477612,4.074232388059698,5.191596731343284,4.065309037517398,1.008375745,0.810125881,1.070059484,0.0,0,0,1,3208677,9.131803253751595,0.3787380509316901
3208672,Pangalalan,Sindangan,Zamboanga del Norte,2.660303070175439,1.41727250877193,9.833026421052628,3.581225035087719,4.458508964912279,5.418085062503816,0.524934316,0.810542652,1.071171638,0.0,0,0,1,3208677,7.484141539235012,0.39775578234061254
3208673,Bago,Sindangan,Zamboanga del Norte,7.789866000000002,5.762366999999998,32.582272,13.658943999999998,16.362276000000005,4.495001226020374,1.008375745,0.810125881,1.070059484,0.0,0,0,0,3208677,5.83734665565529,0.3473570173768856
3208674,Bitoon,Sindangan,Zamboanga del Norte,4.009642673913041,3.126477326086959,18.770470782608687,7.701432,9.604598369565212,2.94583196665651,0.586252495,0.81552124,1.076891676,0.0,0,0,1,3208677,4.192440218970423,0.39425723588990647
3208675,Disud,Sindangan,Zamboanga del Norte,0.671544461538465,0.488942557692305,3.546693653846143,1.371171576923071,1.879339038461551,4.799371953964234,1.014864582,0.818529447,1.081010179,0.0,0,0,1,3208677,2.60670432133055,0.37690780172230554
