fid,RHU_Presence,Road_Presence,POI_Presence,buildability_landcov,Distance_to_Nearest_RHU_km,Nearest_RHU,Neighbors3,admin_boun,bg_name,popden_chi,cm_name,drought_value,popden_eld,flood_probability_value,popden_all,pr_name,rain_intensity_value,popden_wom,popden_w_1,popden_you,HCFAI
2951091,0,0,0,0.0,16.14426305766596,2935892,"2951091, 2951090",bg-3068,Inmalog,0.298291,Sison,1.107065318,0.202068,0.883012941,2.390179,Pangasinan,1.102435025,1.166223,0.58696,0.415683,0.3998445932858926
2951092,0,0,0,0.0,15.123636055053122,2948337,"2951092, 2951091",bg-3068,Inmalog,0.432829,Sison,1.107065318,0.317499666666667,0.883012941,3.885204000000001,Pangasinan,1.102435025,1.900204666666666,0.967291,0.709313333333333,0.3998445932858926
2951093,0,1,0,0.0,13.506838597684302,2948337,"2951093, 2949712, 2951093, 2949711, 2951092",bg-3060,Labayug,0.701904999999997,Sison,1.135578234,0.548362999999999,0.990736545,6.87525400000002,Pangasinan,1.049773004,3.368168000000007,1.727953000000007,1.296573999999999,0.4606893222128222
2951094,0,0,1,0.0,11.8991955003905,2948337,"2951094, 2951095, 2949713, 2949713, 2949712, 2949713, 2951095, 2951095, 2949713, 2949712, 2951094, 2951093, 2949712, 2951093",bg-3054,Calunetan,0.237537,Sison,1.191468665,0.17985,1.040143193,2.779188,Pangasinan,0.651270443,1.353962999999996,0.726185999999999,0.498829000000001,0.4376012150999239
2951095,0,0,1,1.0,10.304992078454273,2948337,"2951095, 2951094, 2949714, 2951096, 2951095, 2949714, 2949713, 2949714, 2949713, 2949714, 2949713, 2951095, 2951096, 2951095, 2949713, 2951094",bg-3054,Calunetan,1.55904004347826,Sison,1.191468665,1.230392826086957,1.040143193,14.512951275362306,Pangasinan,0.651270443,6.964046028985502,3.625465043478258,2.738000333333333,0.559446362120056
2951096,0,0,1,0.0,8.731592850012778,2948337,"2951096, 2951095, 2949715, 2951097, 2949715, 2951097, 2949714, 2951096, 2951095, 2949715, 2951097, 2949714, 2949714, 2949715, 2951097, 2949714, 2951095, 2951096, 2951095, 2951097",bg-3054,Calunetan,1.380042669811322,Sison,1.191468665,1.270056226415096,1.040143193,13.20130348113204,Pangasinan,0.651270443,6.35879366037734,3.197842000000008,2.334458396226413,0.4376012150999239
2951097,0,1,1,0.0,7.192663602138056,2948337,"2951097, 2949716, 2949716, 2949715, 2951097, 2951096, 2949715, 2951097, 2949715, 2949716, 2951098, 2951097, 2949716, 2951098, 2951096, 2951097, 2949716",bg-2702,Alipangpang,0.778398270462637,Pozorrubio,1.310802552,0.860874729537362,0.888344557,8.513311341637031,Pangasinan,0.349897226,4.194360697508875,2.117700501779357,1.488211967971529,0.5087307392505706
2951098,0,1,1,0.0,5.716113187719716,2948337,"2951098, 2951099, 2949717, 2951099, 2951098, 2951097, 2949716, 2949716, 2951097, 2951097, 2949717, 2949716, 2951098, 2951097, 2949716, 2951098, 2951097, 2949717, 2949717, 2949716",bg-2191,Bugayong,0.579494607142856,Binalonan,1.378657137,0.650148116071429,0.928010241,6.744087910714284,Pangasinan,0.318508565,3.365403946428565,1.721684964285711,1.208070526785717,0.4986676744279096
2951099,0,0,1,0.0,4.365699805815463,2948337,"2951099, 2951098, 2949718, 2951099, 2951100, 2951100, 2951100, 2949718, 2949717, 2951099, 2951098, 2951100, 2949717, 2951098, 2949718, 2951098, 2949718, 2949717, 2949718, 2949717",bg-2191,Bugayong,0.633678127906977,Binalonan,1.378657137,0.762893715116278,0.928010241,7.083422558139548,Pangasinan,0.318508565,3.447717651162787,1.788710924418606,1.244187889534883,0.4264910634030818
2951100,0,0,1,0.0,3.30008551471508,2948337,"2951100, 2949719, 2951101, 2951100, 2949719, 2951100, 2951101, 2949718, 2951099, 2951100, 2949718, 2949719, 2949718, 2949719, 2951101, 2949719, 2949718",bg-2196,Dumayat,1.909688253658539,Binalonan,1.398534622,1.779951385365858,0.907396029,19.48454896585373,Pangasinan,0.323179086,9.8672410341463,5.066414863414622,3.637991853658537,0.4247369756979066
2951101,0,0,1,0.0,2.857908160915859,2948337,"2951101, 2951100, 2949719, 2951101, 2951100, 2949719, 2951100, 2951102, 2951101, 2951102, 2951100, 2949719, 2951102, 2949720, 2949720, 2949719, 2951102, 2951101, 2949719, 2949720, 2951102, 2951102",bg-2317,Bued,1.160831025000004,Binalonan,1.307734458,1.239773925000008,0.915763216,12.231893749999903,Pangasinan,0.309603512,5.9876342142857,3.051319635714302,2.099812471428566,0.4358985680353779
2951102,0,0,1,0.0,3.300084696064993,2948337,"2951102, 2951101, 2951101, 2951102, 2951101, 2951102, 2951103, 2951103, 2951102, 2949720, 2949721, 2949720, 2949721, 2951102, 2951101, 2949720, 2951102, 2951103, 2951102, 2951103, 2949721, 2951103",bg-2317,Bued,2.506964148717945,Binalonan,1.307734458,2.107775266666668,0.915763216,23.906327374358973,Pangasinan,0.309603512,11.870645035897407,5.992882379487172,4.195022138461528,0.4358985680353779
2951103,0,1,1,0.0,4.365698625681963,2948337,"2951103, 2949722, 2949722, 2951104, 2949722, 2951104, 2951103, 2949722, 2951104, 2951102, 2949721, 2949722, 2949721, 2951102, 2951102, 2951103, 2949722, 2951102, 2951103, 2949722, 2949721, 2951103, 2949722",bg-2210,Sumabnit,1.002794309917353,Binalonan,1.458488883,0.775161181818182,0.881533357,9.64268218181824,Pangasinan,0.325476408,4.804374706611552,2.457615702479336,1.679772070247939,0.48955874942483824
2951104,0,0,1,0.0,5.716111945564368,2948337,"2951104, 2951105, 2949723, 2949722, 2951105, 2951104, 2951105, 2949723, 2951105, 2951103, 2949723, 2949722, 2951104, 2949722, 2951103, 2949722, 2951103, 2949722, 2951103, 2949723, 2949722",bg-3189,Anonas,1.172705002898548,City of Urdaneta,1.483121784,0.915595365217386,0.764574001,11.59331895942026,Pangasinan,0.331718683,5.892270576811594,3.096467130434771,2.083454205797099,0.4196257170042754
2951105,0,1,1,0.0,7.19266244887232,2948337,"2951105, 2951104, 2951106, 2951105, 2949724, 2949723, 2949724, 2951105, 2951104, 2951106, 2949724, 2951106, 2949724, 2951106, 2951105, 2949723, 2949724, 2951106, 2951105, 2949723, 2951104, 2949723",bg-3189,Anonas,2.780371999999955,City of Urdaneta,1.483121784,2.1376360139165,0.764574001,27.94845867793219,Pangasinan,0.331718683,14.1509310894632,7.475536256461282,5.504161095427348,0.49089097327495557
2951106,0,1,1,0.0,8.731591878227594,2948337,"2951106, 2951105, 2951106, 2951105, 2949724, 2949724, 2951105, 2951106, 2949725, 2949724, 2951107, 2951106, 2951107, 2949724, 2951106, 2951105, 2949725, 2949724, 2951106, 2951105",bg-3219,Santo Domingo,0.792627820471154,City of Urdaneta,1.499532572,0.593210817221777,0.700184522,7.660632067424904,Pangasinan,0.337057034,3.844046405361492,2.057251372055216,1.511463160032482,0.4911884902895608
2951107,0,0,1,0.0,10.30499135844292,2948337,"2951107, 2951106, 2951106, 2951106, 2949725, 2949726, 2951107, 2951106, 2951108, 2949726, 2951107, 2951108, 2949726, 2951106, 2949726, 2949725, 2951106, 2951108",bg-3219,Santo Domingo,0.798765055276375,City of Urdaneta,1.499532572,0.715305582914581,0.700184522,8.019698994974862,Pangasinan,0.337057034,3.997833951423825,2.119147706867677,1.563111881072003,0.41988560249477647
2951108,0,0,1,0.0,11.89919509302578,2948337,"2951108, 2949726, 2951107, 2949727, 2951108, 2949726, 2949727, 2951109, 2949726, 2949727, 2951108, 2951109",bg-3210,Nancayasan,1.067046054945058,City of Urdaneta,1.499378058,0.840152516483516,0.762669917,10.039021769230786,Pangasinan,0.336893857,5.02918694505495,2.61923737362637,1.94669832967033,0.41765698778295945
2951109,0,0,1,0.0,11.89857417795748,2962167,"2951109, 2951110, 2949727, 2951108, 2951109, 2949728, 2949728, 2951110",bg-3242,Tombod,0.934252205574915,Villasis,1.50369922,0.69893520209059,0.684617206,8.387083059233467,Pangasinan,0.340396911,4.201587585365863,2.132660578397224,1.551094108013937,0.41987869881572804
2951110,0,0,1,0.0,11.55020272484976,2962167,"2951110, 2951111, 2949728, 2951110, 2951109, 2951110, 2951109, 2949729, 2949728, 2949729, 2949728, 2951111, 2951111, 2951111, 2951110, 2949729, 2951111",bg-3226,Barraca,0.710655000000001,Villasis,1.501554553,0.553429999999999,0.598730752,5.946229000000004,Pangasinan,0.349267149,3.037576999999999,1.474766000000002,1.012526,0.42305753981738387
2951111,0,0,1,0.0,11.431720261212154,2962167,"2951111, 2951110, 2951110, 2949729, 2949729, 2949730, 2951111, 2951111, 2951112, 2951111, 2951110, 2951112, 2949729, 2951111, 2949730",bg-3226,Barraca,1.31452,Villasis,1.501554553,0.862453,0.598730752,11.4764,Pangasinan,0.349267149,5.716558,2.925608,2.135293,0.42305753981738387
2951112,0,0,1,0.0,11.550203597942236,2962167,"2951112, 2951113, 2951112, 2951113, 2951113, 2951112, 2951112, 2951111, 2949731, 2949730, 2951111, 2951111, 2951112, 2951111, 2949731, 2951113, 2951112, 2951111, 2949730",bg-3039,San Marcos,2.91947642405063,Santo Tomas,1.503932366,2.857495145569627,0.595461185,30.38566500000003,Pangasinan,0.337057034,14.922577740506368,7.550468196202518,5.23800510759493,0.42316961609828035
2951113,0,0,1,0.0,11.550249387706918,2941443,"2951113, 2951114, 2951113, 2951114, 2951112, 2951113, 2951114, 2951112, 2951113, 2951114, 2951113, 2951112, 2951112, 2949731, 2951112, 2949731, 2951113, 2951112",bg-1664,San Antonio,3.096422820512823,Santo Tomas,1.230906212,3.028850407051281,0.880071107,32.80818415705135,Pangasinan,0.994769891,16.361256689102568,8.455095852564083,5.663754391025636,0.4306634083857611
2951114,0,0,1,0.0,10.819928538607888,2941443,"2951114, 2949733, 2949732, 2951115, 2949733, 2951115, 2949733, 2949732, 2951113, 2951114, 2951113, 2951114, 2951113, 2951114, 2951113, 2951114, 2951113, 2951113",bg-1985,Pindangan East,3.344158,Alcala,1.484783334,3.054202,0.603660464,33.673542,Pangasinan,0.343592167,16.711122999999997,8.418385000000002,5.818448000000002,0.42502669604133037
2951115,0,0,0,0.0,10.302507141886869,2941443,"2951115, 2949733, 2951114, 2949733, 2949734, 2951115, 2951116, 2949733, 2951115, 2949733, 2951114, 2951114, 2951114, 2951114",bg-1985,Pindangan East,2.29949885620915,Alcala,1.484783334,2.216929823529409,0.603660464,22.65500630065352,Pangasinan,0.343592167,11.217796209150322,5.902644588235308,4.067994607843135,0.38427777305598176
2951116,0,0,1,0.0,9.882167321310831,2941443,"2951116, 2951117, 2949735, 2949734, 2949734, 2949734, 2951115, 2949735, 2949734, 2951115, 2951116, 2949735, 2951117, 2951115",bg-2212,Vacante,0.942994599999999,Alcala,1.384819587,0.811892119999999,0.899994071,9.46647132000002,Pangasinan,0.325060805,4.694111960000012,2.368906280000003,1.839906479999998,0.42662819845335276
2951117,0,0,1,0.0,9.535195183508732,2941443,"2951117, 2949735, 2949736, 2949735, 2951116, 2949736, 2949735, 2951117, 2949736, 2949736",bg-2212,Vacante,0.886574630136986,Alcala,1.384819587,0.730527986301369,0.899994071,8.618193369863032,Pangasinan,0.325060805,4.264145301369862,2.120307383561646,1.700374424657533,0.42662819845335276
2952318,0,0,0,0.0,6.806889281873436,2959228,"2952318, 2952319, 2953699, 2952319, 2953700, 2952318",bg-135,Bayog,0.316293915094339,Burgos,1.088538292,0.26164670754717,1.370752808,3.283007141509442,Ilocos Norte,2.829158783,1.601392198113204,0.923306632075472,0.678882358490566,0.35629604041997276
2952319,0,1,0,0.0,7.192294828156094,2959228,"2952319, 2953701, 2952319, 2953701, 2953700, 2952318, 2952320",bg-139,Paayas,0.344598190476191,Burgos,1.111210874,0.275672666666666,1.420635637,3.672583238095244,Ilocos Norte,2.84681015,1.798511285714288,1.024677380952382,0.755243142857144,0.4056511773962431
2952320,0,1,0,1.0,7.561415472750808,2959228,"2952320, 2952319, 2953702, 2953701, 2952319, 2953701, 2952320, 2953702, 2952321",bg-139,Paayas,0.611056216216217,Burgos,1.111210874,0.448866432432432,1.420635637,6.293654108108112,Ilocos Norte,2.84681015,3.082211054054058,1.648197342342339,1.175066612612613,0.524311706341629
2952321,0,1,0,1.0,8.239452826568936,2959228,"2952321, 2952322",bg-382,Davila,0.752298999999995,Pasuquin,1.13202098,0.586408000000004,1.468794412,7.47476700000003,Ilocos Norte,2.826026154,3.636113000000018,1.928972000000009,1.325203999999996,0.5200624918795707
2952322,0,1,0,1.0,8.831069721395284,2959228,"2952322, 2953704, 2953703, 2952321, 2952322",bg-384,Dilavo,0.752299,Pasuquin,1.172435543,0.586407999999999,0.600061462,7.474766999999996,Ilocos Norte,2.8375987,3.636112999999999,1.928972,1.325204,0.549494473779557
2952323,0,1,0,1.0,9.763870339851056,2959228,"2952323, 2952322, 2953704, 2952322",bg-384,Dilavo,0.29766916,Pasuquin,1.172435543,0.20707058,0.600061462,2.647388920000002,Ilocos Norte,2.8375987,1.298810059999999,0.69526372,0.516939200000001,0.549494473779557
2952332,0,0,0,0.0,5.800860108723376,2956475,"2952332, 2953713, 2953713, 2953714",bg-375,Binsang,0.124232,Pasuquin,1.312324373,0.121274,1.516354931,1.243803,Ilocos Norte,2.67771244,0.603414,0.319455,0.254381,0.33855755586628045
2952333,0,0,1,0.0,7.200378506785812,2956475,"2952333, 2952334, 2952334, 2952333, 2953715, 2953714, 2952334, 2953715, 2953715, 2953714, 2952334, 2952333, 2953715, 2953715, 2953714, 2953715, 2952333, 2953714, 2952332, 2953714",bg-16,Natba,0.28491489122807,Bacarra,1.311590569,0.358464375438598,1.553645137,3.075513182456135,Ilocos Norte,2.634599686,1.575707477192981,0.774754168421053,0.531365431578946,0.3669690604742273
2952334,0,0,1,0.0,7.561830479344128,2953720,"2952334, 2952335, 2952334, 2952333, 2952335, 2953716, 2952334, 2952334, 2952333, 2953715, 2952334, 2953716, 2953715, 2953715, 2953716, 2952334, 2952333, 2953715, 2953715, 2953715, 2953716, 2952335, 2952335, 2952333",bg-9,Casilian,0.558175027210881,Bacarra,1.292959215,0.556469566893421,1.506890233,5.771817165532884,Ilocos Norte,2.563587983,2.810397278911562,1.498015657596367,1.005380235827666,0.37115266330223096
2952335,0,0,1,0.0,5.949607541995292,2953720,"2952335, 2952334, 2952335, 2952336, 2953717, 2952334, 2952335, 2953716, 2952334, 2953717, 2952334, 2952334, 2952336, 2953717, 2953717, 2953716, 2953716, 2952334, 2953716, 2952336, 2952335, 2952336, 2952335, 2952336, 2953717",bg-9,Casilian,0.525682473372781,Bacarra,1.292959215,0.438127875739646,1.506890233,4.926649786982262,Ilocos Norte,2.563587983,2.402678816568049,1.284034887573961,0.850053355029587,0.37115266330223096
2952336,0,0,1,0.0,4.365803720537375,2953720,"2952336, 2953717, 2952335, 2953717, 2953718, 2952336, 2953717, 2953718, 2953717, 2952336, 2952337, 2953718, 2952337, 2952337, 2952335, 2953718, 2952336, 2952337, 2952337, 2952335, 2952336, 2953717",bg-12,Ganagan,0.36074859351621,Bacarra,1.302142138,0.346393695760598,1.488167557,3.463169733167058,Ilocos Norte,2.569904804,1.771760127182051,0.907105079800501,0.555912992518699,0.3707242977581524
2952337,0,0,1,0.0,2.858061781594166,2953720,"2952337, 2952338, 2952338, 2953719, 2953718, 2952337, 2953719, 2952337, 2953719, 2952338, 2953718, 2952336, 2952337, 2952338, 2952338, 2952337, 2952336",bg-242,"Bgy. No. 59-A, Dibua South",0.391667422641511,City of Laoag,1.346363137,0.39872646037736,1.524617907,4.084177860377363,Ilocos Norte,2.564617634,1.991979958490561,1.082396966037733,0.818375558490569,0.3658490037255845
2952338,0,0,1,0.0,1.650047044332023,2953720,"2952338, 2953720, 2953720, 2952339, 2952338, 2953720, 2952339, 2953720, 2952339, 2953720, 2952339, 2953720, 2953720, 2953720, 2953720, 2953720, 2953719, 2953720, 2952337, 2953719, 2953720, 2952337, 2953719, 2953720, 2952338, 2952337, 2953720, 2952338, 29",bg-280,"Bgy. No. 1, San Lorenzo (Pob.)",0.325483846938777,City of Laoag,1.361879975,0.323789605442179,1.556169701,3.404126971088445,Ilocos Norte,2.524152994,1.682417712585025,0.898513151360546,0.655285721088431,0.3643211314315204
2952339,0,0,1,0.0,1.650047058620004,2953721,"2952339, 2953721, 2952340, 2953721, 2953720, 2953721, 2953720, 2953721, 2953721, 2952339, 2953720, 2952339, 2952338, 2952340, 2953720, 2953720, 2952339, 2952338, 2953720, 2952339, 2953721, 2953720, 2952339, 2953721, 2953720, 2952339, 2953721, 2953721, 29",bg-260,"Bgy. No. 51-B, Nangalisan West",1.083711433080814,City of Laoag,1.359468216,0.86127146212121,1.540861637,10.882899809343437,Ilocos Norte,2.512095928,5.504525335858572,2.968224845959606,2.079244020202021,0.36513816517948816
2952340,0,1,1,0.0,1.650047501356502,2953721,"2952340, 2952339, 2953722, 2953721, 2952340, 2953721, 2953721, 2953721, 2953721, 2952339, 2952339, 2952340, 2952339, 2952339, 2953721, 2952339, 2953721, 2952339, 2953721, 2953721, 2953721, 2953721, 2953721, 2953721, 2953721, 2953721, 2953721, 2953721, 29",bg-260,"Bgy. No. 51-B, Nangalisan West",0.333260584590938,City of Laoag,1.359468216,0.308446642573463,1.540861637,3.459574795075537,Ilocos Norte,2.527118921,1.787040652899125,0.964372248609981,0.625358619539315,0.422258362816695
2952341,0,0,1,0.0,1.650047515322764,2953722,"2952341, 2952340, 2953722, 2952340, 2952340, 2952340, 2953722, 2952341, 2952340, 2952341, 2952340, 2952341, 2952340, 2953722, 2953722, 2952340, 2953722, 2952341, 2953722, 2952341, 2953722, 2953722, 2953722, 2953723, 2952342, 2953723, 2953722, 2953723, 29",bg-461,San Eugenio (Pob.),0.398175466911767,San Nicolas,1.367124358,0.364560253676467,1.610939176,3.805560220588216,Ilocos Norte,2.691772461,1.89778438235295,0.995052099264707,0.687071246323529,0.359737271446291
2952342,0,0,1,0.0,2.858062679243985,2953722,"2952342, 2953724, 2953723, 2953723, 2952341, 2952342, 2952343, 2952343, 2952343, 2952342, 2953724, 2952343, 2953724, 2952343",bg-464,San Guillermo,0.311236444906443,San Nicolas,1.374439117,0.263229187110186,1.624363679,3.023480245322264,Ilocos Norte,2.693658193,1.490822532224529,0.78462145322245,0.558696694386689,0.35875706069431146
2952343,0,0,1,1.0,4.365804857051886,2953722,"2952343, 2952344, 2952343, 2952344, 2952343, 2953725, 2952342, 2953724, 2952343, 2953724, 2952343, 2953725",bg-476,Santa Asuncion (Samac),0.458707777099231,San Nicolas,1.3902518,0.370339903816791,1.366477074,4.149709566412227,Ilocos Norte,2.581799189,2.054649499236658,1.094002529770987,0.687732141984725,0.4706895990055777
2952344,0,0,1,0.0,5.9496089280495,2953722,"2952344, 2952345, 2952344, 2953726, 2952343, 2952344, 2952343, 2952345, 2952344, 2953726, 2952343, 2953725, 2952343, 2953726, 2952343, 2953725, 2953726",bg-2411,Baay,0.371741803353662,City of Batac,1.132875557,0.37680849695122,0.944052781,3.708337724085384,Ilocos Norte,0.273362726,1.79687734298782,0.954464007621954,0.597146338414636,0.4581122765539596
2952345,0,1,0,1.0,5.949600023363956,2950966,"2952345, 2952344, 2953726, 2952344, 2952345, 2952344, 2953726, 2953727, 2953726, 2953727, 2952346, 2953726",bg-93,Bungon,0.160162225255972,City of Batac,1.38705978,0.299386238907848,1.466238797,2.050634395904429,Ilocos Norte,2.568956375,1.035285747440277,0.515628204778159,0.364448412969285,0.4921540603133737
2952346,0,0,1,1.0,4.365798383729823,2950966,"2952346, 2953728, 2952347, 2953727, 2952346, 2952345, 2952345, 2953727, 2953728, 2953727, 2952347, 2952346",bg-98,Bil-loca,0.219205196765498,City of Batac,1.417143096,0.280704722371966,1.550921508,2.657670490566023,Ilocos Norte,2.486295541,1.342712396226408,0.719341229110518,0.501668859838276,0.46205049978101587
2952347,0,0,1,1.0,2.85805845935188,2950966,"2952347, 2953729, 2952348, 2953729, 2953728, 2952348, 2952347, 2952346, 2952348, 2953729, 2953728, 2952347, 2952346, 2952348, 2953728, 2952347, 2952346",bg-353,Nagbacalan,0.329021199115044,City of Batac,1.373066163,0.298993769911504,1.447935198,3.41629665044248,Ilocos Norte,2.474298954,1.717954309734516,0.891249836283183,0.649261601769909,0.47239740054968765
2952348,0,0,1,1.0,1.650045031626005,2950966,"2952348, 2953730, 2952349, 2952348, 2953730, 2953729, 2952347, 2953730, 2953729, 2953730, 2952348, 2953729, 2952348, 2952347, 2952348, 2953729, 2952347, 2952348, 2952347",bg-1816,Naguirangan,0.322502609418283,City of Batac,1.259700257,0.316864429362881,1.475916277,3.307083933518006,Ilocos Norte,0.365127653,1.648652290858732,0.842728717451524,0.569355044321327,0.5404911280042022
2952349,0,0,1,1.0,1.650044591629601,2950966,"2952349, 2953731, 2952350, 2953731, 2952350, 2953731, 2952350, 2952349, 2952348, 2953731, 2953731, 2953730, 2952349, 2952348, 2953730, 2952350, 2952350, 2953731, 2953730, 2953730, 2952348, 2952348, 2952348, 2952348",bg-121,Parangopong,0.41636455165289,City of Batac,1.393267342,0.479898541322314,1.518796233,4.625904962809904,Ilocos Norte,2.409575701,2.327029146694207,1.247565946280989,0.813717305785132,0.46845171047370404
2952350,0,0,1,1.0,2.858057746040046,2950966,"2952350, 2952349, 2953731, 2952350, 2953732, 2952351, 2953731, 2952350, 2953732, 2953731, 2952350, 2952349, 2953731, 2953731, 2952349, 2952350, 2952351, 2952350, 2953732, 2952351, 2953731",bg-121,Parangopong,0.325491051282052,City of Batac,1.393267342,0.248508256410256,1.518796233,2.973614641025635,Ilocos Norte,2.409575701,1.425823376068373,0.764073786324785,0.527367799145296,0.46845171047370404
2952351,0,0,1,1.0,4.365797711856943,2950966,"2952351, 2952350, 2953732, 2952350, 2952350, 2953733, 2952351, 2952352, 2952352, 2953733, 2952352, 2952350, 2953733, 2953732, 2952351",bg-102,Camguidan,0.176123964285715,City of Batac,1.39128389,0.177159685714285,1.235600072,1.714772928571445,Ilocos Norte,2.390487671,0.838581678571425,0.444225249999996,0.293994699999999,0.48078784151303
2952352,0,0,1,1.0,5.949599497107468,2950966,"2952352, 2952353, 2952352, 2953733, 2953734, 2952353, 2952352, 2953734, 2952353, 2953733, 2952351, 2953734",bg-122,Payao,0.498418435114504,City of Batac,1.392607442,0.644542083969466,1.441625009,5.759723389312964,Ilocos Norte,2.317824772,2.799246152671758,1.389945541984736,1.023115290076336,0.47401359007375016
2952353,0,0,1,1.0,7.561820409330222,2950966,"2952353, 2952352, 2952353, 2952352, 2953734, 2952353, 2952352, 2952354, 2953735, 2953734, 2952353, 2952354, 2953735, 2953734",bg-122,Payao,0.520559279069767,City of Batac,1.392607442,0.79323511627907,1.441625009,6.599694255813948,Ilocos Norte,2.317824772,3.144178976744186,1.592633651162793,1.213641999999999,0.47401359007375016
2952354,0,0,1,1.0,9.18751169356622,2950966,"2952354, 2953736, 2953735, 2952353, 2952354, 2953736, 2953735, 2952355, 2952355, 2952355",bg-125,Quiom,0.477129233333333,City of Batac,1.376627169,0.804457616666666,1.129123332,6.081256649999986,Ilocos Norte,2.136884826,2.840010633333337,1.47534391666667,1.223718516666664,0.4936930492006435
2952355,0,0,1,1.0,9.900319940008602,2960650,"2952355, 2952354, 2953737, 2953736, 2952354, 2953737, 2953736, 2953737, 2952355, 2952356, 2952355, 2952356, 2952355, 2953737, 2952356",bg-125,Quiom,0.392199333333333,City of Batac,1.376627169,0.662752555555556,1.129123332,4.76789911111111,Ilocos Norte,2.136884826,2.261680555555555,1.152036333333333,0.838635333333334,0.4936930492006435
2952356,0,1,1,1.0,9.187033099438771,2960650,"2952356, 2952357, 2953738, 2953738, 2952355, 2952356, 2952357, 2952355, 2953737, 2952356, 2953738",bg-1410,Cabaroan,0.562998653846153,Pinili,1.261390326,0.793696173076924,1.354007802,6.296011807692316,Ilocos Norte,0.35290432,3.17100392307692,1.490485615384616,1.069014288461538,0.6105674409286493
2952357,0,1,0,1.0,8.73113541374741,2960650,"2952357, 2953739, 2953738, 2953739, 2953739, 2952358, 2953739, 2952356, 2952358, 2952357, 2953739, 2953738, 2953739, 2953738, 2952356, 2952357, 2952356, 2953738",bg-51,Camanga,0.267584,Badoc,1.32863073,0.518951000000001,1.329786294,3.916461000000009,Ilocos Norte,1.886492729,1.848763999999998,0.875731000000001,0.745992999999999,0.5232811936980285
2952358,0,0,0,1.0,8.573784492329233,2960650,"2952358, 2952357, 2953739, 2953740, 2953739, 2953739, 2952359, 2952358, 2953740, 2953739, 2952358, 2952357, 2953740, 2953739, 2953739, 2952357",bg-51,Camanga,1.826573465517243,Badoc,1.32863073,2.251773706896556,1.329786294,21.726491844827567,Ilocos Norte,1.886492729,10.403339448275874,5.050311413793104,4.3325795,0.4492629484465624
2952359,0,0,0,1.0,8.73113636192369,2960650,"2952359, 2952358, 2952360, 2953740, 2952359, 2952358, 2953740, 2952360, 2953741, 2952358, 2953740",bg-51,Camanga,0.401662333333334,Badoc,1.32863073,0.443834333333333,1.329786294,3.919282074074075,Ilocos Norte,1.886492729,1.832099703703705,0.90614137037037,0.819104518518519,0.4492629484465624
2952360,0,0,0,1.0,9.187034931833557,2960650,"2952360, 2953742, 2952359, 2952360, 2953742, 2953741",bg-3225,Barangobong,0.114205,Nueva Era,1.490872716,0.082891,0.594665247,0.959693999999999,Ilocos Norte,0.347872257,0.449454,0.217359,0.162098,0.4964571554476664
2952361,0,0,0,1.0,9.900322560510835,2960650,"2952361, 2952360, 2953743, 2953742, 2952360, 2953743, 2953742",bg-3225,Barangobong,0.0,Nueva Era,1.490872716,0.0,0.594665247,0.0,Ilocos Norte,0.347872257,0.0,0.0,0.0,0.5
2952362,0,0,0,1.0,10.820215817488306,2960650,"2952362, 2952361, 2953744, 2953743, 2953744, 2953743",bg-3225,Barangobong,0.114205,Nueva Era,1.490872716,0.082891,0.594665247,0.959694,Ilocos Norte,0.347872257,0.449454,0.217359,0.162098,0.4964571554476664
2952363,0,0,0,1.0,11.898893298086977,2960650,"2952363, 2952362, 2953745, 2953744, 2953745, 2953744",bg-3225,Barangobong,1.540799,Nueva Era,1.490872716,1.198399,0.594665247,13.987027000000008,Ilocos Norte,0.347872257,6.454233999999996,3.287036999999999,3.167197000000001,0.4964571554476664
2952364,0,0,0,1.0,13.097181422910142,2960650,"2952364, 2952363, 2953746, 2953745, 2953746, 2953745",bg-3225,Barangobong,1.540799,Nueva Era,1.490872716,1.198399,0.594665247,13.987027,Ilocos Norte,0.347872257,6.454234,3.287037,3.167197,0.4964571554476664
2952365,0,0,0,1.0,13.096545838663951,2939928,"2952365, 2952364, 2953747, 2953746, 2953747, 2953746",bg-3225,Barangobong,0.0,Nueva Era,1.490872716,0.0,0.594665247,0.0,Ilocos Norte,0.347872257,0.0,0.0,0.0,0.5
2952366,0,0,0,1.0,12.675975164208833,2939928,"2952366, 2952365, 2953747, 2953747",bg-3225,Barangobong,0.0,Nueva Era,1.490872716,0.0,0.594665247,0.0,Ilocos Norte,0.347872257,0.0,0.0,0.0,0.5
2952386,0,0,0,1.0,13.991198659736856,2941335,"2952386, 2953768",bg-823,Casocos,0.0,Nagbukel,1.370339346,0.0,0.681101945,0.0,Ilocos Sur,0.099184632,0.0,0.0,0.0,0.5
2952387,0,0,0,1.0,13.10287151171742,2941335,"2952387, 2952387, 2952386, 2952388, 2953768, 2952388",bg-620,Cadacad,0.271430358974359,Narvacan,1.324295748,0.231489512820513,1.076633739,2.908289820512819,Ilocos Sur,0.095715448,1.445686435897435,0.745079025641026,0.581148923076923,0.5056518825427114
2952388,0,0,0,1.0,12.144811850438735,2941335,"2952388, 2952389, 2952388, 2952389",bg-823,Casocos,0.672407,Nagbukel,1.370339346,0.640388,0.681101945,6.467918999999998,Ilocos Sur,0.099184632,3.073862000000001,1.312795000000001,1.344814999999999,0.5156665902260151
