ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI
3016289,Monte Claro,San Jose,Occidental Mindoro,0.750396679,1.503224158,1.114835519,1.0,0,0,0,3016289,1.76387036135719e-13,7.508828,2.55126,53.475032,25.976484,12.393916,10.393492,0.47680958190480777
3016290,Monte Claro,San Jose,Occidental Mindoro,0.750396679,1.503224158,1.114835519,1.0,0,0,0,3016290,0.0,8.524356,2.440534,56.646096,26.612338,12.646408,10.96489,0.47680958190480777
3016291,Monte Claro,San Jose,Occidental Mindoro,0.750396679,1.503224158,1.114835519,1.0,0,0,0,3016291,0.0,12.786534,3.660801,84.969144,39.918507,18.969612,16.447335,0.47680958190480777
3016292,Monte Claro,San Jose,Occidental Mindoro,0.750396679,1.503224158,1.114835519,1.0,0,0,0,3016292,3.53119252381293e-13,8.524356,2.440534,56.646096,26.612338,12.646408,10.96489,0.47680958190480777
3016293,Batasan,San Jose,Occidental Mindoro,0.8543513,1.603992762,1.247403637,1.0,0,0,0,3016293,0.0,6.118194,1.662672,38.100165,18.180711,8.291622,7.563525,0.4617420370926858
3016294,Batasan,San Jose,Occidental Mindoro,0.8543513,1.603992762,1.247403637,1.0,0,0,0,3016294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016295,Batasan,San Jose,Occidental Mindoro,0.8543513,1.603992762,1.247403637,1.0,0,0,0,3016295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016296,Paclolo,Magsaysay,Occidental Mindoro,1.010491229,1.570990713,1.21341979,1.0,0,0,0,3016296,0.0,4.078796,1.108448,25.40011,12.120474,5.527748,5.04235,0.4624670189709291
3016297,Paclolo,Magsaysay,Occidental Mindoro,1.010491229,1.570990713,1.21341979,1.0,0,0,0,3016297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016298,Paclolo,Magsaysay,Occidental Mindoro,1.010491229,1.570990713,1.21341979,1.0,0,0,0,3016298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016299,Paclolo,Magsaysay,Occidental Mindoro,1.010491229,1.570990713,1.21341979,1.0,0,0,0,3016299,1.76387036135719e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016300,Paclolo,Magsaysay,Occidental Mindoro,1.010491229,1.570990713,1.21341979,1.0,0,0,1,3016300,0.0,98.68313,33.211398,779.435148,377.5142,185.393366,159.872164,0.5120969571907803
3016301,Purnaga,Magsaysay,Occidental Mindoro,1.018336935,1.53665445,1.19610809,1.0,0,0,0,3016301,0.0,162.01497,51.935099,1107.008254,528.383355,238.224128,206.046927,0.46470186223349924
3016302,Purnaga,Magsaysay,Occidental Mindoro,1.018336935,1.53665445,1.19610809,0.0,0,0,1,3016302,1.76387036135719e-13,201.618768,43.3135250000001,1192.576633,576.542894999999,260.750761999999,226.605114,0.3975660080645074
3016303,Purnaga,Magsaysay,Occidental Mindoro,1.018336935,1.53665445,1.19610809,0.0,0,0,0,3016303,3.53119252381292e-13,20.717105,5.271406,128.612908,61.892254,27.78389,24.177476,0.3620403411363259
3016304,Purnaga,Magsaysay,Occidental Mindoro,1.018336935,1.53665445,1.19610809,0.0,0,0,1,3016304,0.0,122.02849,25.44618,713.017084,345.089467999999,155.761436,135.566236,0.3975660080645074
3016305,Gapasan,Magsaysay,Occidental Mindoro,1.183091019,1.496703515,1.115218547,0.0,0,0,1,3016305,0.0,138.942074,57.3648970000001,954.742505000002,467.026378999999,211.523886,169.523706,0.40107975888612735
3016306,Nicolas (Bulo),Magsaysay,Occidental Mindoro,1.243322532,1.456769235,1.011168312,0.0,0,0,1,3016306,1.76387036135719e-13,66.878891,23.226583,428.619623,208.465037,91.4310360000001,77.072016,0.40773176646375003
3016307,Nicolas (Bulo),Magsaysay,Occidental Mindoro,1.243322532,1.456769235,1.011168312,0.0,0,0,0,3016307,0.0,28.287798,7.748398,167.082454,80.681706,34.00684,30.56312,0.3701542631154293
3016308,Nicolas (Bulo),Magsaysay,Occidental Mindoro,1.243322532,1.456769235,1.011168312,0.0,0,0,0,3016308,0.0,4.041114,1.106914,23.868922,11.525958,4.85812,4.36616,0.3701542631154293
3016309,Alibog,Magsaysay,Occidental Mindoro,1.307190584,1.402312915,0.920014987,0.0,0,0,1,3016309,5.29161108407157e-13,70.60358,21.265986,479.200724,228.590426,106.816948,100.126128,0.4140870394630629
3016310,Alibog,Magsaysay,Occidental Mindoro,1.307190584,1.402312915,0.920014987,0.0,0,0,0,3016310,0.006965344636101,46.29174,14.217368,318.696422,151.500228,69.721949,64.376224,0.3752963615032387
3016311,Laste,Magsaysay,Occidental Mindoro,1.338828938,1.385961805,0.952838005,0.0,0,0,0,3016311,0.0902487943950059,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016401,Cocoro,Magsaysay,Palawan,1.242652285,1.037620465,0.616469371,0.0,0,0,0,3016401,0.114441608238025,29.844184,11.894424,226.426504,107.914832,51.4704,43.901224,0.40266877451823174
3016402,Cocoro,Magsaysay,Palawan,1.242652285,1.037620465,0.616469371,0.0,0,0,1,3016402,0.193573321572673,29.844184,11.894424,226.426504,107.914832,51.4704,43.901224,0.44679996677606093
3016488,Tacas (Pob.),Cagayancillo,Palawan,1.269643679,0.0,0.571420892,0.0,0,0,0,3017870,0.927250015010461,0.0,0.0,0.0,0.0,0.0,0.0,0.5
