ID,barangay_name,city_name,province_name,children,elderly,women,youth,women_rep,ph_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km
2771847,Babuyan,City of Puerto Princesa,Palawan,0.225338,0.108057,0.880268000000001,0.337347999999999,0.421684999999998,1.156810239026713,3.712801918,0.415605873,0.945695568,0.0,0,0,0,2771847,0.0734538520000138
2771852,Manalo,City of Puerto Princesa,Palawan,,,,,,7.879958927631378,3.862952957,0.405667864,0.943583994,0.0,0,0,0,2771852,0.0206507950985574
2773215,Cabayugan,City of Puerto Princesa,Palawan,0.52581,0.201203,1.805458,0.74445,0.865170999999998,2.043430491232536,2.932065642,0.434144517,0.841496861,0.0,0,0,1,2773215,0.199450575271063
2773216,Cabayugan,City of Puerto Princesa,Palawan,0.52581,0.201203,1.805458,0.74445,0.865171,0.585534596849086,2.932065642,0.434144517,0.841496861,0.0,0,0,1,2773216,0.0
2773217,Cabayugan,City of Puerto Princesa,Palawan,,,,,,0.182201389963111,2.932065642,0.434144517,0.841496861,0.0,0,0,0,2773217,0.0
2773218,Cabayugan,City of Puerto Princesa,Palawan,,,,,,0.112256821484438,2.932065642,0.434144517,0.841496861,0.0,0,0,0,2773218,0.0
2773219,Cabayugan,City of Puerto Princesa,Palawan,,,,,,0.046574041896974,2.932065642,0.434144517,0.841496861,0.0,0,0,0,2773219,0.0
2773220,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.031047219729849,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2773220,0.0
2773221,San Rafael,City of Puerto Princesa,Palawan,0.19415625,0.0661975,0.66161375,0.28726425,0.32068,0.025558728187799,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2773221,0.0
2773222,Tagabinit,City of Puerto Princesa,Palawan,,,,,,0.035261920465038,3.159444477,0.429142261,0.934118551,0.0,0,0,0,2773222,0.0
2773223,Tagabinit,City of Puerto Princesa,Palawan,,,,,,0.03985536168662,3.159444477,0.429142261,0.934118551,0.0,0,0,1,2773223,0.0
2773224,Babuyan,City of Puerto Princesa,Palawan,,,,,,0.060686790145552,3.712801918,0.415605873,0.945695568,0.0,0,0,0,2773224,0.0
2773225,Lucbuan,City of Puerto Princesa,Palawan,1.047625,0.474396,3.762224,1.442955,1.719686,0.231009404121765,3.763707078,0.4106915,1.005622087,0.0,0,0,0,2773225,0.0
2773226,Maoyon,City of Puerto Princesa,Palawan,0.803282,0.381650666666667,2.96133266666667,1.145381666666667,1.371815333333333,0.413673187978566,3.745349353,0.418331608,1.010404479,0.0,0,0,0,2773226,0.0
2773227,Maoyon,City of Puerto Princesa,Palawan,0.4367675,0.242532666666667,1.75999566666667,0.699021666666667,0.850009333333333,0.442105655265706,3.745349353,0.418331608,1.010404479,0.0,0,0,0,2773227,0.0
2773228,Lucbuan,City of Puerto Princesa,Palawan,1.00747859649123,0.458206333333332,3.62735901754386,1.392234877192983,1.660296087719296,1.433333339755024,3.763707078,0.4106915,1.005622087,0.0,0,0,0,2773228,3.52774072271438e-13
2773229,Maoyon,City of Puerto Princesa,Palawan,0.355094839779007,0.211532154696132,1.49229441988951,0.599556546961327,0.733732121546961,1.986324406356263,3.745349353,0.418331608,1.010404479,1.0,0,0,1,2773229,0.0
2773230,Babuyan,City of Puerto Princesa,Palawan,0.295554293333334,0.177364693333334,1.25730317333333,0.504819106666667,0.621804346666667,1.260673117095774,3.712801918,0.415605873,0.945695568,0.0,0,0,0,2773230,0.0658734867844693
2774596,Cabayugan,City of Puerto Princesa,Palawan,0.52581,0.201203,1.805458,0.74445,0.865171,1.581546306610107,2.932065642,0.434144517,0.841496861,,0,1,0,2774596,0.0279096548717729
2774597,Cabayugan,City of Puerto Princesa,Palawan,0.52581,0.201203,1.805458,0.74445,0.865171,0.242231367401169,2.932065642,0.434144517,0.841496861,0.0,0,1,1,2774597,0.0001585927660859
2774598,Cabayugan,City of Puerto Princesa,Palawan,,,,,,0.093118720179331,2.932065642,0.434144517,0.841496861,0.0,0,0,0,2774598,0.0
2774599,Cabayugan,City of Puerto Princesa,Palawan,,,,,,0.05223053913179,2.932065642,0.434144517,0.841496861,0.0,0,0,0,2774599,0.0
2774600,Cabayugan,City of Puerto Princesa,Palawan,,,,,,0.036215515190808,2.932065642,0.434144517,0.841496861,0.0,0,0,0,2774600,0.0
2774601,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.027075519698805,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2774601,0.0
2774602,San Rafael,City of Puerto Princesa,Palawan,0.130423,0.043474,0.472288,0.223299,0.245036,0.020978906750679,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2774602,0.0
2774603,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.01576637362263,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2774603,0.0
2774604,Tagabinit,City of Puerto Princesa,Palawan,,,,,,0.012119550430266,3.159444477,0.429142261,0.934118551,0.0,0,0,0,2774604,0.0
2774605,Tagabinit,City of Puerto Princesa,Palawan,,,,,,0.012674562323742,3.159444477,0.429142261,0.934118551,0.0,0,0,0,2774605,3.52774072271438e-13
2774606,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.059295881651474,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2774606,0.0
2774607,Babuyan,City of Puerto Princesa,Palawan,,,,,,0.103701246696859,3.712801918,0.415605873,0.945695568,0.0,0,0,0,2774607,0.0
2774608,Maoyon,City of Puerto Princesa,Palawan,0.314596,0.19616,1.35955,0.550235,0.676074,0.149455913600135,3.745349353,0.418331608,1.010404479,0.0,0,0,0,2774608,5.29161108407157e-13
2774609,Maoyon,City of Puerto Princesa,Palawan,0.314596,0.19616,1.35955,0.550235,0.676074,0.24519744092691,3.745349353,0.418331608,1.010404479,0.0,0,0,0,2774609,0.0
2774610,Babuyan,City of Puerto Princesa,Palawan,0.314596,0.19616,1.35955,0.550235,0.676074,0.368850084340998,3.712801918,0.415605873,0.945695568,0.0,0,0,0,2774610,3.53119252381292e-13
2774611,Babuyan,City of Puerto Princesa,Palawan,0.314596000000001,0.19616,1.35955000000001,0.550235000000001,0.676074,1.19315788039862,3.712801918,0.415605873,0.945695568,1.0,0,0,1,2774611,0.02037526084851
2774612,Babuyan,City of Puerto Princesa,Palawan,,,,,,3.635231077671051,3.712801918,0.415605873,0.945695568,0.0,0,0,0,2774612,0.0282729373382654
2774614,Babuyan,City of Puerto Princesa,Palawan,,,,,,1.557424614342248,3.712801918,0.415605873,0.945695568,0.0,0,0,0,2775997,0.766968112053968
2774615,Babuyan,City of Puerto Princesa,Palawan,,,,,,3.77907931804657,3.712801918,0.415605873,0.945695568,0.0,0,0,0,2774615,0.0254474527578366
2775973,New Panggangan,City of Puerto Princesa,Palawan,,,,,,0.478714674711227,2.856867621,0.451552116,0.786582735,,0,0,0,2777355,0.695648032846697
2775979,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.333560875886016,3.287230985,0.44019139,0.768710921,0.0,0,1,0,2775979,0.105333287492437
2775980,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.076304158189225,3.287230985,0.44019139,0.768710921,0.0,0,0,1,2775980,0.0
2775981,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.0348762770516,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2775981,0.0
2775982,Cabayugan,City of Puerto Princesa,Palawan,,,,,,0.029974077488961,2.932065642,0.434144517,0.841496861,0.0,0,0,0,2775982,0.0
2775983,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.025901301228937,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2775983,3.11477802665566e-12
2775984,Marufinas,City of Puerto Princesa,Palawan,0.130423,0.043474,0.472288,0.223299,0.245036,0.025851478651033,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2775984,0.0
2775985,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.015668239893525,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2775985,0.0
2775986,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.012221521004472,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2775986,0.0
2775987,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.013331516385078,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2775987,0.0
2775988,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.016970900216672,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2775988,0.0
2775989,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.018159578008843,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2775989,0.0
2775990,Babuyan,City of Puerto Princesa,Palawan,,,,,,0.073180146961074,3.712801918,0.415605873,0.945695568,0.0,0,0,0,2775990,0.0
2775991,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.164185000876231,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2775991,0.0
2775992,Babuyan,City of Puerto Princesa,Palawan,,,,,,0.288094810160454,3.712801918,0.415605873,0.945695568,0.0,0,0,0,2775992,1.76387036135719e-13
2775993,San Rafael,City of Puerto Princesa,Palawan,0.361258333333333,0.220344277777778,1.51825405555556,0.607903055555556,0.752265166666667,0.761925197368839,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2775993,0.0
2775994,Babuyan,City of Puerto Princesa,Palawan,0.314595999999999,0.196159999999999,1.35955000000001,0.550234999999998,0.676074,3.470239295587911,3.712801918,0.415605873,0.945695568,0.0,0,0,0,2775994,0.0216734879596323
2775996,Babuyan,City of Puerto Princesa,Palawan,,,,,,3.652164322740339,3.712801918,0.415605873,0.945695568,,0,0,0,2775996,0.0148382113347134
2775997,Babuyan,City of Puerto Princesa,Palawan,,,,,,1.115606395595045,3.712801918,0.415605873,0.945695568,0.0,0,0,0,2775997,0.0298893181179391
2777352,Caruray,San Vicente,Palawan,,,,,,0.948992665608724,3.366327348,0.475569505,0.83582773,0.0,0,0,0,2777352,0.0241157638138343
2777354,New Panggangan,City of Puerto Princesa,Palawan,,,,,,0.236088241895904,2.856867621,0.451552116,0.786582735,1.0,0,0,0,2777354,0.0094944068069599
2777355,New Panggangan,City of Puerto Princesa,Palawan,0.492631,0.298171,1.678835,0.641717,0.687091,0.21253400154057,2.856867621,0.451552116,0.786582735,1.0,0,0,0,2777355,0.0464887190616604
2777356,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.395102769136429,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2777356,0.0362038551365224
2777357,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.868512014547984,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2777357,0.0202160272553726
2777358,Marufinas,City of Puerto Princesa,Palawan,,,,,,,3.287230985,0.44019139,0.768710921,,0,0,0,2778741,0.909549785186736
2777359,Marufinas,City of Puerto Princesa,Palawan,0.811202,0.23807,2.706945,1.102176,1.269707,0.272040521443793,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2778742,1.1762050768378
2777360,Cabayugan,City of Puerto Princesa,Palawan,,,,,,0.164101067118805,2.932065642,0.434144517,0.841496861,0.0,0,0,0,2777360,0.187196175104348
2777361,Cabayugan,City of Puerto Princesa,Palawan,,,,,,0.062629770051609,2.932065642,0.434144517,0.841496861,0.0,0,0,0,2777361,0.0
2777362,Cabayugan,City of Puerto Princesa,Palawan,,,,,,0.031982368256008,2.932065642,0.434144517,0.841496861,0.0,0,0,0,2777362,0.0
2777363,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.026593195493998,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2777363,0.0
2777364,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.026251613189067,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2777364,0.0
2777365,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.023105576754149,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2777365,0.0
2777366,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.017377843145692,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2777366,3.52774072271438e-13
2777367,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.013120212468921,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2777367,0.0
2777368,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.01247792552957,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2777368,0.0
2777369,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.012982155419221,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2777369,1.76387036135719e-13
2777370,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.013558306268925,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2777370,0.0
2777371,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.015094335104472,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2777371,0.0
2777372,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.022818705067039,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2777372,0.0
2777373,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.171851046429781,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2777373,0.0
2777374,San Rafael,City of Puerto Princesa,Palawan,1.154518,0.631477,4.216223,1.58826,2.047515,0.547895880682128,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2777374,5.29851468626866e-13
2777375,Babuyan,City of Puerto Princesa,Palawan,0.659179384615383,0.374751589743589,2.53151841025642,0.976091410256408,1.238716461538462,2.12781580357716,3.712801918,0.415605873,0.945695568,1.0,0,0,0,2777375,0.0341439989462461
2778734,Caruray,San Vicente,Palawan,,,,,,0.978298932313919,3.366327348,0.475569505,0.83582773,0.0,0,0,0,2778734,0.166596574567944
2778737,New Panggangan,City of Puerto Princesa,Palawan,0.492631,0.298171,1.678835,0.641717,0.687091,0.181455918077019,2.856867621,0.451552116,0.786582735,1.0,0,0,0,2778737,0.155935888817018
2778738,New Panggangan,City of Puerto Princesa,Palawan,0.492631,0.298171,1.678835,0.641717,0.687091,0.341565512518088,2.856867621,0.451552116,0.786582735,1.0,0,0,0,2778738,0.113598002802788
2778739,Marufinas,City of Puerto Princesa,Palawan,0.811202,0.23807,2.706945,1.102176,1.269707,0.209020842088235,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2778739,0.154783683074641
2778740,Marufinas,City of Puerto Princesa,Palawan,0.811202,0.23807,2.706945,1.102176,1.269707,0.390078804588744,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2778740,0.0507740044746527
2778741,Marufinas,City of Puerto Princesa,Palawan,0.811202000000001,0.23807,2.706945,1.102176,1.269706999999999,0.143346136007162,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2778741,0.032304848979964
2778742,Marufinas,City of Puerto Princesa,Palawan,0.811202,0.23807,2.706945,1.102176,1.269707,0.062545077476118,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2778742,0.0
2778743,Marufinas,City of Puerto Princesa,Palawan,0.811202,0.23807,2.706945,1.102176,1.269707,0.04526874798217,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2778743,0.0
2778744,Marufinas,City of Puerto Princesa,Palawan,0.811202,0.23807,2.706945,1.102176,1.269707,0.035643813866472,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2778744,0.0
2778745,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.023587245825559,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2778745,0.0
2778746,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.021627480949663,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2778746,0.0
2778747,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.020161592619533,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2778747,0.0
2778748,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.018408166615829,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2778748,0.0
2778749,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.01284540039092,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2778749,0.0
2778750,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.012957691783751,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2778750,0.0
2778751,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.012156023833502,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2778751,0.0
2778752,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.013494855484792,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2778752,0.0
2778753,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.015533130845454,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2778753,0.0
2778754,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.017489863662347,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2778754,0.0
2778755,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.029097222498493,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2778755,0.0
2778756,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.068395566659254,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2778756,5.29161108407157e-13
2778757,San Rafael,City of Puerto Princesa,Palawan,0.938320166666667,0.507343033333333,3.42583672222223,1.300101566666668,1.666991655555557,1.292834153657195,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2778757,0.0070351190174589
2778758,San Rafael,City of Puerto Princesa,Palawan,1.154518,0.631477,4.216223,1.58826,2.047515,9.83732273078516,3.586240421,0.420797746,0.913316031,0.0,0,1,0,2778758,0.090545950149921
2780113,Caruray,San Vicente,Palawan,,,,,,0.47017387475105,3.366327348,0.475569505,0.83582773,0.0,0,0,0,2781496,1.05418605042197
2780114,Caruray,San Vicente,Palawan,,,,,,1.01680868268013,3.366327348,0.475569505,0.83582773,0.0,0,0,0,2780114,0.0686829491018193
2780115,Caruray,San Vicente,Palawan,,,,,,1.286954204241435,3.366327348,0.475569505,0.83582773,,0,0,0,2780115,0.005663872001631
2780117,New Panggangan,City of Puerto Princesa,Palawan,,,,,,0.875164739131692,2.856867621,0.451552116,0.786582735,,0,0,0,2780117,0.0079509829756558
2780119,New Panggangan,City of Puerto Princesa,Palawan,0.492631,0.298171,1.678835,0.641717,0.687091,0.246314441477789,2.856867621,0.451552116,0.786582735,0.0,0,0,0,2780119,0.199176117281769
2780120,New Panggangan,City of Puerto Princesa,Palawan,0.492631000000001,0.298171,1.678835,0.641717,0.687091000000001,0.246650603260093,2.856867621,0.451552116,0.786582735,0.0,0,0,0,2780120,0.0545656100652334
2780121,Marufinas,City of Puerto Princesa,Palawan,0.811202,0.23807,2.706945,1.102176,1.269707,0.145464249609512,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2780121,0.0
2780122,Marufinas,City of Puerto Princesa,Palawan,0.811202,0.23807,2.706945,1.102176,1.269707,0.185885269817933,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2780122,1.76387036135719e-13
2780123,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.05571764195835,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2780123,0.0
2780124,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.030933392007968,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2780124,0.0
2780125,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.027448817683231,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2780125,0.0
2780126,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.020567399635911,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2780126,0.0
2780127,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.018865429510229,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2780127,0.0
2780128,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.016304065420723,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2780128,0.0
2780129,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.016817578428421,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2780129,0.0
2780130,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.01607953851861,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2780130,0.0
2780131,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.017386280264415,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2780131,0.0
2780132,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.026440948204976,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2780132,0.0
2780133,Tanabag,City of Puerto Princesa,Palawan,,,,,,0.029093332774274,3.657486719,0.419910818,0.851308636,0.0,0,0,0,2780133,3.1353462306029598e-12
2780134,Tanabag,City of Puerto Princesa,Palawan,,,,,,0.023102374866711,3.657486719,0.419910818,0.851308636,0.0,0,0,0,2780134,0.0
2780135,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.04394912400416,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2780135,0.0
2780136,Tanabag,City of Puerto Princesa,Palawan,,,,,,0.030088804030259,3.657486719,0.419910818,0.851308636,0.0,0,0,0,2780136,1.76387036135719e-13
2780137,Tanabag,City of Puerto Princesa,Palawan,,,,,,0.049090164482382,3.657486719,0.419910818,0.851308636,0.0,0,0,0,2780137,0.0
2780138,Tanabag,City of Puerto Princesa,Palawan,0.130423,0.043474,0.472288,0.223299,0.245036,0.121966253115755,3.657486719,0.419910818,0.851308636,0.0,0,0,0,2780138,1.76387036135719e-13
2780139,San Rafael,City of Puerto Princesa,Palawan,0.130423,0.043474,0.472288000000001,0.223298999999999,0.245035999999999,1.233063012806337,3.586240421,0.420797746,0.913316031,1.0,0,1,1,2780139,0.0225311302522607
2781494,Caruray,San Vicente,Palawan,,,,,,1.887096626965284,3.366327348,0.475569505,0.83582773,,0,0,0,2781494,0.0005119771559107
2781495,Caruray,San Vicente,Palawan,,,,,,0.695937859633612,3.366327348,0.475569505,0.83582773,0.0,0,0,0,2782877,1.2236381073043
2781496,Caruray,San Vicente,Palawan,,,,,,0.316726910712367,3.366327348,0.475569505,0.83582773,0.0,0,0,0,2781496,0.0193487492115149
2781497,Caruray,San Vicente,Palawan,2.528561,0.865841,7.865357,3.356090000000001,3.585959000000001,1.593244497166123,3.366327348,0.475569505,0.83582773,0.0,0,0,1,2781497,0.202790246875898
2781500,New Panggangan,City of Puerto Princesa,Palawan,0.492631,0.298171,1.678835,0.641717,0.687091,0.339860452642274,2.856867621,0.451552116,0.786582735,0.0,0,0,0,2781500,0.128472992916327
2781501,New Panggangan,City of Puerto Princesa,Palawan,0.492631,0.298171,1.678835,0.641717,0.687091,0.105306450001017,2.856867621,0.451552116,0.786582735,0.0,0,0,0,2781501,0.105223546112106
2781502,New Panggangan,City of Puerto Princesa,Palawan,,,,,,0.071844101102804,2.856867621,0.451552116,0.786582735,0.0,0,0,0,2781502,0.0
2781503,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.049463851244322,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2781503,0.0
2781504,New Panggangan,City of Puerto Princesa,Palawan,0.691737875,0.260607875,2.32140375,0.929503875,1.051226,0.067677710431495,2.856867621,0.451552116,0.786582735,0.0,0,0,0,2781504,0.0
2781505,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.051467101611461,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2781505,0.0
2781506,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.030004324882003,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2781506,0.0
2781507,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.018242197028977,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2781507,0.0
2781508,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.015273220265773,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2781508,0.0
2781509,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.015519303929233,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2781509,0.0
2781510,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.016037772971053,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2781510,0.0
2781511,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.024348692385549,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2781511,0.0
2781512,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.03621357866962,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2781512,0.0
2781513,Tanabag,City of Puerto Princesa,Palawan,,,,,,0.036407461403157,3.657486719,0.419910818,0.851308636,0.0,0,0,0,2781513,0.0
2781514,Tanabag,City of Puerto Princesa,Palawan,,,,,,0.031714930478483,3.657486719,0.419910818,0.851308636,0.0,0,0,0,2781514,0.0
2781515,Tanabag,City of Puerto Princesa,Palawan,,,,,,0.031972247422008,3.657486719,0.419910818,0.851308636,0.0,0,0,0,2781515,3.11534941744838e-12
2781516,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.041678749005192,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2781516,0.0
2781517,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.059531527888426,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2781517,0.0
2781518,San Rafael,City of Puerto Princesa,Palawan,,,,,,0.079773799698548,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2781518,0.0
2781519,San Rafael,City of Puerto Princesa,Palawan,0.264439,0.115042666666667,0.953150666666666,0.367397666666667,0.460298,0.107302285638367,3.586240421,0.420797746,0.913316031,0.0,0,0,0,2781519,0.0
2781520,Tanabag,City of Puerto Princesa,Palawan,0.185247727272727,0.072752090909091,0.669004545454545,0.282248454545454,0.333097727272727,0.179042836154501,3.657486719,0.419910818,0.851308636,0.0,0,0,0,2781520,1.76732216245574e-13
2781521,San Rafael,City of Puerto Princesa,Palawan,0.130423,0.043474,0.472288,0.223299,0.245036,0.432523026600603,3.586240421,0.420797746,0.913316031,1.0,0,0,0,2781521,0.0448788155890638
2782872,Caruray,San Vicente,Palawan,,,,,,1.205147638916969,3.366327348,0.475569505,0.83582773,1.0,0,0,0,2784255,0.301947943169045
2782874,Caruray,San Vicente,Palawan,,,,,,0.597199520894459,3.366327348,0.475569505,0.83582773,,0,0,0,2782874,0.0870725811928384
2782875,Caruray,San Vicente,Palawan,,,,,,0.282780167641561,3.366327348,0.475569505,0.83582773,0.0,0,0,0,2782875,0.0248759711580768
2782876,Caruray,San Vicente,Palawan,,,,,,0.245115300278049,3.366327348,0.475569505,0.83582773,0.0,0,0,0,2782876,0.14946714854807
2782877,Caruray,San Vicente,Palawan,,,,,,0.118074728659888,3.366327348,0.475569505,0.83582773,0.0,0,0,0,2782877,0.0
2782878,Caruray,San Vicente,Palawan,2.528561,0.865841,7.865357,3.35609,3.585959,0.388871940690617,3.366327348,0.475569505,0.83582773,0.0,0,0,0,2782878,0.0768729258303555
2782882,Caruray,San Vicente,Palawan,,,,,,0.133309360486244,3.366327348,0.475569505,0.83582773,0.0,0,0,0,2782882,0.0932462474700735
2782883,Caruray,San Vicente,Palawan,,,,,,0.042101524250609,3.366327348,0.475569505,0.83582773,0.0,0,0,0,2782883,2.87194521390134e-06
2782884,New Panggangan,City of Puerto Princesa,Palawan,,,,,,0.034027607939156,2.856867621,0.451552116,0.786582735,0.0,0,0,0,2782884,0.0
2782885,New Panggangan,City of Puerto Princesa,Palawan,0.492631,0.298171,1.678835,0.641717,0.687091,0.027448566683512,2.856867621,0.451552116,0.786582735,0.0,0,0,0,2782885,0.0
2782886,New Panggangan,City of Puerto Princesa,Palawan,0.811202,0.23807,2.706945,1.102176,1.269707,0.027978613641232,2.856867621,0.451552116,0.786582735,0.0,0,0,0,2782886,3.52774072271438e-13
2782887,Marufinas,City of Puerto Princesa,Palawan,,,,,,0.020318739814684,3.287230985,0.44019139,0.768710921,0.0,0,0,0,2782887,0.0
