ID,barangay_name,city_name,province_name,children_m,elderly_me,women_mean,youth_mean,women_repr,allph_mean,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km
3261077,Tulang,Argao,Cebu,0.688022,0.636677,3.152579,1.283623,1.653307,1.880774117899793,0.230460051,1.194186529,0.972620498,0.0,0,0,0,3256941,15.862648556446306
3261078,Tulang,Argao,Cebu,2.623181909090909,2.263464636363636,10.71155272727273,3.676375181818182,4.819362090909094,2.286716863087245,0.230460051,1.194186529,0.972620498,1.0,0,0,0,3256941,14.275391391436012
3261079,Tulang,Argao,Cebu,1.895921448275864,1.746531448275863,8.30896244827586,3.194180827586205,3.912368724137929,1.85917418045657,0.230460051,1.194186529,0.972620498,1.0,0,0,1,3256941,12.703787616753225
3261080,Cansuje,Argao,Cebu,1.751130673913042,1.422752326086955,7.55212969565217,3.008153130434779,3.545808021739127,1.571316084879286,0.255078279,1.250907725,0.965102005,1.0,0,0,0,3256941,11.154455642148552
3261081,Balaas,Argao,Cebu,1.638262000000001,1.237055,6.920820000000002,2.8586,3.226373,1.630391616120561,0.247300549,1.117298245,0.937665818,1.0,0,0,0,3256941,9.638142046552852
3261082,Balaas,Argao,Cebu,1.667127176470588,0.987862882352942,5.990032352941176,2.578264235294118,2.857898176470589,1.538868031892064,0.247300549,1.117298245,0.937665818,1.0,0,0,0,3256941,8.173244415101408
3261083,Manlapay,Dalaguete,Cebu,4.318121411764708,2.624883999999999,16.984261470588237,7.453010470588234,7.684975647058824,1.868149748085238,0.299881061,1.159423161,0.93390121,1.0,0,0,0,3256941,6.793107337348428
3261084,Bulak,Dalaguete,Cebu,17.001452,12.476872,57.174237,19.88073,23.308442,2.08194981711615,0.335294378,1.277905146,0.883012803,1.0,0,0,1,3256941,5.561198732082054
3261085,Babayongan,Dalaguete,Cebu,7.860886000000002,10.968679,39.487243,16.087395,17.367074,0.820970676547692,0.223481104,1.304364886,0.84232152,1.0,0,0,0,3256941,4.598238416582426
3261086,Dumalan,Dalaguete,Cebu,3.980063,3.854707,16.578374,5.264966,6.455851,1.783630660814898,0.177605494,1.183819362,0.853962745,1.0,0,0,0,3256941,4.098402497777346
3261087,Dumalan,Dalaguete,Cebu,3.980063000000001,3.854706999999999,16.578374,5.264966,6.455851000000002,1.713356524175596,0.177605494,1.183819362,0.853962745,0.0,0,0,0,3256941,4.229213990079139
3261088,Coro,Dalaguete,Cebu,3.733198999999999,2.617087999999999,14.393984999999995,4.714607,6.350288,2.205338347000584,0.557981645,1.284122109,0.781266694,0.0,0,1,1,3256941,4.940833988005358
3261089,Jolomaynon,Dalaguete,Cebu,9.2634958,5.7367656,38.7012106,16.376497399999998,18.8199432,2.856863313055567,0.33518719,1.172182655,0.777817932,0.0,0,0,1,3256941,6.031058923885238
3261090,Obong,Dalaguete,Cebu,7.009354,4.890976666666666,29.47841608333334,12.27894475,14.248378166666669,2.314452278188297,0.330449098,1.200106144,0.760024971,0.0,0,0,0,3262476,5.4755520835934
3261091,Obong,Dalaguete,Cebu,4.969759,3.818725,21.219653,8.558278,9.763478,2.726810902144985,0.330449098,1.200106144,0.760024971,0.0,0,0,0,3262476,3.874627520803319
3261092,Pasol,Alcoy,Cebu,0.906565,0.701716,3.713428999999998,1.333696000000002,1.817487999999998,2.689445161310379,0.724645874,1.186667306,0.743470877,0.0,0,0,1,3262476,2.340909691091477
3261093,Poblacion,Alcoy,Cebu,1.311131124999999,1.42870465,6.853676075,2.657650875000003,3.140523000000001,3.930574964199747,0.275110744,1.194044794,0.742956499,0.0,0,1,1,3262476,1.176022972585323
3261094,San Agustin,Alcoy,Cebu,0.90961215492958,0.925705633802819,4.300978422535199,1.553364845070422,1.99366202816901,3.874094695704324,0.18999274,1.169095914,0.746535532,0.0,0,0,1,3262476,1.649925487978893
3261095,San Agustin,Alcoy,Cebu,0.937130715231786,0.909325019867547,4.329107549668876,1.698709589403974,2.049813582781453,4.542080004851656,0.18999274,1.169095914,0.746535532,0.0,0,1,1,3262476,3.090956983515185
3261096,El Pardo,Boljoon,Cebu,2.12625203649635,1.72196629927007,8.962105700729921,3.463567540145977,4.125060284671525,5.724753063887798,0.671455994,1.134484529,0.750781811,0.0,0,1,1,3262476,4.604783458274276
3261097,Baclayan,Boljoon,Cebu,2.246384379310344,1.877460413793103,9.644835862068964,3.452950034482759,4.368421862068965,15.804253723310389,0.301669077,1.125768026,0.755153568,0.0,0,0,0,3259717,3.40555448130617
3261126,Dumanhog,Siquijor,Siquijor,0.885428,1.500308,6.935851,2.82845,3.566306,6.002669000625612,0.685921066,0.779750645,0.902089116,,0,0,1,3262509,2.294344629233025
3261127,Calalinan,Siquijor,Siquijor,1.191479588235295,1.81600537815126,7.097775025210086,2.643242638655463,3.432960134453777,4.814733082675592,0.673355772,0.773038507,0.920260258,0.0,0,0,1,3262509,2.295468915512989
3261128,Solangon,San Juan,Siquijor,0.836656533333334,1.625390955555556,4.572363466666666,1.619642711111112,2.13406551111111,1.767019411141727,0.698658309,0.77518487,0.872365659,0.0,0,0,1,3262509,3.308623989449422
3261129,Cangmohao,Siquijor,Siquijor,1.306139615384615,2.06759153846154,7.080943538461536,2.256564346153847,3.240337230769231,2.045692608186177,0.452052066,0.771508813,0.894809397,0.0,0,0,0,3262509,4.697453191559218
3261130,Maite,San Juan,Siquijor,0.560152133858269,1.02660676377953,3.502049086614183,1.164210677165356,1.669430425196854,3.931287612831384,0.575634351,0.801937401,0.89491265,0.0,0,0,1,3262509,6.091604746169952
3261131,Maite,San Juan,Siquijor,0.424103,0.854937,2.719641999999996,0.895327999999999,1.285771999999999,5.702880467687336,0.575634351,0.801937401,0.89491265,0.0,0,1,1,3262509,7.092149094607898
3262444,Hilasgasan,Barili,Cebu,,,,,,7.098038266686832,0.582075069,1.252999425,0.895521302,,0,0,0,3266587,5.037583133366996
3262445,Hilasgasan,Barili,Cebu,4.492919,7.683542000000002,27.478431,11.655542999999996,12.241575999999998,2.599153550166004,0.582075069,1.252999425,0.895521302,0.0,0,0,1,3266587,6.54909425816744
3262446,Giloctog,Barili,Cebu,4.893473151515154,5.005549303030302,20.611782878787896,6.974777787878796,8.785363030303026,4.657648500422358,0.931762794,1.259193778,0.901781738,0.0,0,0,1,3266587,7.982292729519656
3262447,Azucena,Barili,Cebu,5.719926545454548,5.441928090909092,25.601371545454548,8.78220572727273,11.058460363636367,5.347915810368122,0.718674903,1.242465019,0.891915575,0.0,0,0,0,3266587,9.560459417696096
3262448,Azucena,Barili,Cebu,11.395934277777789,6.391044777777786,45.47401162962964,18.03006794444444,22.25335248148147,15.00747653586524,0.718674903,1.242465019,0.891915575,0.0,0,0,1,3266587,11.086921251258747
3262449,Maigang,Barili,Cebu,3.005346855670094,2.489113036082483,13.726850731958717,5.34057528350514,6.651834432989678,25.55054700797331,0.878970724,1.179201285,0.921475886,0.0,0,0,1,3266587,12.644717884258206
3262450,Budbud,Barili,Cebu,4.530425352941178,3.625592617647057,21.796342647058825,9.629863617647064,10.610323882352944,6.656417153562818,0.751161354,1.206227779,0.938859607,0.0,0,0,1,3266587,14.223002450550863
3262451,Budbud,Barili,Cebu,4.512965888888888,2.318450333333334,16.520415777777778,6.034266000000004,7.650263444444444,4.802145014417932,0.751161354,1.206227779,0.938859607,0.0,0,0,0,3266587,15.815642509173772
3262452,Bulak,Dumanjug,Cebu,5.300216914285714,2.773943542857143,18.56421731428572,6.156315457142862,8.343530114285718,4.298936463253839,0.462755439,1.170198441,0.930433151,0.0,0,0,1,3266587,17.418700821790928
3262453,Bulak,Dumanjug,Cebu,5.543798941176468,3.92594711764706,20.223212647058816,6.952998941176474,8.761361176470588,3.03013170272746,0.462755439,1.170198441,0.930433151,0.0,0,0,0,3266587,19.02954465740936
3262454,Bulak,Dumanjug,Cebu,3.826309000000001,2.394001000000001,14.773236,6.302155999999998,6.854618000000002,2.84741276014742,0.462755439,1.170198441,0.930433151,0.0,0,1,0,3266587,20.646351802718385
3262455,Cantolaroy,Sibonga,Cebu,3.120834235294119,2.007667882352943,12.099000588235295,5.040794882352942,5.675092490196078,2.07376787353445,0.400835256,1.263359666,0.971525978,0.0,0,0,1,3266587,22.26782335868844
3262456,Cantolaroy,Sibonga,Cebu,3.687247500000001,3.546233785714286,17.825733071428576,7.028649071428574,9.133639142857144,1.810893133069788,0.400835256,1.263359666,0.971525978,0.0,0,0,1,3256941,21.80627641818752
3262457,Cantolaroy,Sibonga,Cebu,4.210243250000002,3.422106499999999,19.179405875,9.442788625000004,10.285878250000009,1.704092040552315,0.400835256,1.263359666,0.971525978,0.0,0,0,1,3256941,20.21511024758208
3262458,Tulang,Argao,Cebu,0.688022,0.636677,3.152579000000002,1.283622999999999,1.653307,0.661805921154363,0.230460051,1.194186529,0.972620498,0.0,0,0,1,3256941,18.633943776872783
3262459,Tulang,Argao,Cebu,0.688022,0.636676999999999,3.152579000000002,1.283623,1.653306999999999,0.598563171024864,0.230460051,1.194186529,0.972620498,0.0,0,0,0,3256941,17.065556728438303
3262460,Tulang,Argao,Cebu,2.51215775,1.41769125,11.2697685,5.075482875000004,5.896645000000002,2.656820603779384,0.230460051,1.194186529,0.972620498,0.0,0,1,0,3256941,15.513825440181831
3262461,Cansuje,Argao,Cebu,1.821034000000001,2.034019999999999,7.635563000000002,3.067003999999999,3.492977000000002,2.324843885205316,0.255078279,1.250907725,0.965102005,0.0,0,0,0,3256941,13.984295507469824
3262462,Cansuje,Argao,Cebu,1.911523,1.686638,8.449253999999998,3.220676000000001,3.999742,1.799431049102566,0.255078279,1.250907725,0.965102005,0.0,0,0,0,3256941,12.485129144545564
3262463,Calagasan,Argao,Cebu,1.755373857142857,1.429733428571428,7.575863142857144,3.013775428571428,3.557816857142857,1.153795047317232,0.245171481,1.226725896,0.951195523,1.0,0,0,0,3256941,11.028715550037168
3262464,Canbantug,Argao,Cebu,1.638262,1.237055,6.92082,2.8586,3.226373,1.203842843810571,0.177108445,1.27649045,0.897036963,0.0,0,0,0,3256941,9.634462713111564
3262465,Canbantug,Argao,Cebu,1.474839,1.003882,5.304463,2.144094,2.379572,1.971709890357146,0.177108445,1.27649045,0.897036963,1.0,0,0,0,3256941,8.333628571172166
3262466,Bulak,Dalaguete,Cebu,95.604275,67.569939,334.974378,142.328169,150.954119,3.838316197906221,0.335294378,1.277905146,0.883012803,1.0,0,0,0,3256941,7.177189352702952
3262467,Panas,Dalaguete,Cebu,3.3881028,3.924349400000001,15.1977134,5.228403,6.349646,1.039224799190249,0.319220363,1.321129084,0.828784062,1.0,0,0,0,3256941,6.245872032108528
3262468,Babayongan,Dalaguete,Cebu,4.683633666666666,4.485948,18.978383,6.777833666666666,8.025277000000004,1.89529492280313,0.223481104,1.304364886,0.84232152,0.0,0,0,0,3256941,5.652077194831082
3262469,Lanao,Dalaguete,Cebu,5.248541,5.102476947368424,21.759251052631576,7.60869794736842,8.849797684210523,2.121547357043338,0.35459064,1.282092639,0.791545403,0.0,0,0,1,3256941,5.506107942229226
3262470,Coro,Dalaguete,Cebu,3.423456055555556,3.2337705,14.152070777777778,4.744490055555556,5.719435833333336,1.755605306277496,0.557981645,1.284122109,0.781266694,0.0,0,0,0,3256941,5.841631771028714
3262471,Coro,Dalaguete,Cebu,3.82527394871795,2.713754435897435,15.216661846153844,5.21327371794872,6.877085589743594,4.058402151295117,0.557981645,1.284122109,0.781266694,0.0,0,0,1,3256941,6.5854603474087
3262472,Jolomaynon,Dalaguete,Cebu,4.145004820512823,2.806364846153846,17.13639361538462,6.267066153846154,8.12435684615385,3.618113749460741,0.33518719,1.172182655,0.777817932,0.0,0,0,0,3262476,6.197096364037568
3262473,Obong,Dalaguete,Cebu,3.195899506329115,3.198439734177219,13.406009139240524,4.90591373417721,6.209053670886074,7.864968934479882,0.330449098,1.200106144,0.760024971,0.0,0,1,0,3262476,4.565999363870794
3262474,Obong,Dalaguete,Cebu,2.278128755813964,1.809291005813947,10.06490046511626,3.991149470930223,4.806007430232588,19.51731121633935,0.330449098,1.200106144,0.760024971,0.0,0,0,1,3262476,2.99891523285853
3262475,Poblacion,Alcoy,Cebu,0.998022121212122,0.865499454545454,4.42318148484849,1.634238454545457,2.116963696969693,5.889892389376958,0.275110744,1.194044794,0.742956499,0.0,0,0,1,3262476,1.204615381941674
3262476,Poblacion,Alcoy,Cebu,1.292998888888885,1.415818000000001,6.717803888888904,2.554574777777778,3.067628222222226,10.198775742961242,0.275110744,1.194044794,0.742956499,0.0,1,0,1,3262476,0.418608904386519
3262477,Guiwang,Alcoy,Cebu,0.752359054054055,0.72673827027027,3.454471891891883,1.334785945945946,1.641459999999997,7.62206319552749,0.751476751,1.196939468,0.749108851,0.0,0,0,0,3262476,1.854573464721865
3262509,Tacdog,Siquijor,Siquijor,0.526411402948402,0.787701675675677,4.014292442260423,1.632328722358719,2.187978147420143,12.072796239029794,0.38501701,0.777268171,0.92374823,0.0,1,0,1,3262509,0.721419307071511
3262510,Lambojon,Siquijor,Siquijor,0.964730546874999,1.302428015625001,5.939182015625,2.781243406249999,3.102187921874999,3.388878442002361,0.285313479,0.776273394,0.911900787,0.0,0,0,0,3262509,1.853984137823678
3262511,Cangmohao,Siquijor,Siquijor,2.266004743589744,3.749700384615383,12.690752461538462,4.553251435897436,5.977266461538462,2.510451142702784,0.452052066,0.771508813,0.894809397,1.0,0,0,0,3262509,3.440675077302729
3262512,Cangmohao,Siquijor,Siquijor,1.330903347826087,2.719206695652174,9.487497956521736,3.147333608695655,4.301118782608693,1.444614201677316,0.452052066,0.771508813,0.894809397,0.0,0,0,1,3262509,5.067069962813452
3262513,Maite,San Juan,Siquijor,0.483469275862069,0.855158793103448,2.908226758620689,1.000026344827586,1.36253475862069,1.862824736729912,0.575634351,0.801937401,0.89491265,0.0,0,0,1,3262509,6.697798687184704
3262514,Maite,San Juan,Siquijor,0.711039999999998,0.856009,3.631134999999991,1.401369999999998,1.656791999999998,5.788017138567838,0.575634351,0.801937401,0.89491265,0.0,0,1,1,3268039,7.239659966396688
3263824,Kantabogon,Aloguinsan,Cebu,6.496741,4.746122,29.176982,12.21543,13.032385,11.534110358783176,0.61839138,1.247007847,0.913895131,,0,0,0,3266587,2.594985692206099
3263825,Vito,Barili,Cebu,6.206466000000002,5.577668666666668,28.04647033333333,11.182308999999997,12.334683666666669,4.761016909398284,0.558998978,1.253395081,0.896108178,1.0,0,0,1,3266587,3.808690071361575
3263826,Vito,Barili,Cebu,,,,,,1.818332007771285,0.558998978,1.253395081,0.896108178,1.0,0,0,1,3266587,5.225938781786954
3263827,Giloctog,Barili,Cebu,5.830731363636364,7.198930363636366,28.338735,11.182770272727272,12.67409581818182,1.858898331049923,0.931762794,1.259193778,0.901781738,0.0,0,0,1,3266587,6.727101269129674
3263828,Giloctog,Barili,Cebu,4.030982842105263,3.342245105263157,15.77292447368421,5.502756684210526,6.870563368421054,3.25756282721247,0.931762794,1.259193778,0.901781738,0.0,0,0,0,3266587,8.284511684646212
3263829,Azucena,Barili,Cebu,4.606267000000002,3.858653000000002,19.65501199999998,7.162623999999996,8.89901800000001,6.375287002303064,0.718674903,1.242465019,0.891915575,0.0,0,0,1,3266587,9.87158363165052
3263830,Bolocboloc,Barili,Cebu,6.170544695652176,4.424051065217389,28.072775630434776,12.442043956521736,14.5214642826087,10.11844597507626,0.673064353,1.294050694,0.902696951,0.0,0,0,1,3266587,11.476017613133768
3263831,Bolocboloc,Barili,Cebu,5.633804592592592,3.841008833333331,23.23834825925928,9.228728833333324,11.289518314814815,6.67144547189985,0.673064353,1.294050694,0.902696951,1.0,0,1,1,3266587,13.091431723609556
3263832,Budbud,Barili,Cebu,9.486749625000002,6.200153149999996,36.81839842499999,15.202927149999995,17.26730645,6.84734743152346,0.751161354,1.206227779,0.938859607,1.0,0,0,1,3266587,14.714210019114732
3263833,Luhod,Barili,Cebu,17.9644384,12.005831800000005,72.35290279999998,28.6941592,34.6724358,3.254083963802882,0.44859125,1.274725119,0.947656086,1.0,0,0,0,3266587,16.342158857784174
3263834,Tubod-Dugoan,Dumanjug,Cebu,19.697216,13.674101,71.137881,20.02279,29.952792,2.624876297241428,0.472788726,1.19978387,0.94732411,1.0,0,0,1,3266587,17.973873362475786
3263835,Cagay,Sibonga,Cebu,,,,,,1.671386431332585,0.390442867,1.310302416,0.971266065,1.0,0,0,0,3266587,19.6084134792826
3263836,Cagay,Sibonga,Cebu,,,,,,1.430823510439795,0.390442867,1.310302416,0.971266065,0.0,0,0,0,3266587,21.245127037530875
3263837,Cantolaroy,Sibonga,Cebu,1.344607431034483,1.351937931034482,6.187794517241382,2.464446689655173,3.19648553448276,1.572400831788886,0.400835256,1.263359666,0.971525978,0.0,0,0,0,3266587,22.883547687875943
3263838,Cantolaroy,Sibonga,Cebu,8.206212333333339,7.159291333333336,38.676632,18.59998566666667,20.638966666666665,1.764355643764957,0.400835256,1.263359666,0.971525978,0.0,0,0,0,3256941,21.42731991287216
3263839,Lengigon,Argao,Cebu,0.586529677419355,0.804701387096775,3.224461999999998,1.193190225806452,1.532193903225807,1.529447532551629,0.432280633,1.309856987,0.986226171,0.0,0,0,0,3256941,19.874248414312262
3263840,Lengigon,Argao,Cebu,0.835953785714286,0.909557714285714,3.961750892857144,1.505751285714285,1.941562642857143,0.736898814780372,0.432280633,1.309856987,0.986226171,0.0,0,0,0,3256941,18.33787327051087
3263841,Alambijud,Argao,Cebu,2.007956490196078,1.741141901960782,8.603912960784314,3.440491019607843,4.248474686274509,2.765508247922498,0.274083787,1.313080502,0.987023209,0.0,0,0,0,3256941,16.822769598207543
3263842,Cansuje,Argao,Cebu,3.43669284,2.285210239999999,14.16375572000001,4.794068500000002,6.575642800000002,3.163365865430088,0.255078279,1.250907725,0.965102005,0.0,0,0,0,3256941,15.335243486535456
3263843,Cansuje,Argao,Cebu,1.832940447368419,1.98831184210526,7.742627605263154,3.087223999999998,3.559656605263157,2.316101582135473,0.255078279,1.250907725,0.965102005,0.0,0,0,0,3256941,13.88416161478826
3263844,Cansuje,Argao,Cebu,1.911523,1.686638,8.449253999999998,3.220675999999999,3.999741999999999,1.731691654239382,0.255078279,1.250907725,0.965102005,0.0,0,0,0,3256941,12.482240582739378
3263845,Canbantug,Argao,Cebu,1.911523000000001,1.686638000000001,8.449253999999998,3.220675999999998,3.999741999999999,1.496904999230589,0.177108445,1.27649045,0.897036963,0.0,0,0,0,3256941,11.148042500740797
3263846,Tiguib,Argao,Cebu,16.451415666666666,10.785560666666669,69.10843866666666,27.590366666666668,31.683810666666663,1.872203398057643,0.287073795,1.298127174,0.884475776,0.0,0,0,0,3256941,9.908961034885632
3263847,Tiguib,Argao,Cebu,7.54770575,6.259803749999998,32.62286274999999,13.448094749999996,14.831840749999996,2.459064319142304,0.287073795,1.298127174,0.884475776,1.0,0,0,0,3256941,8.805242852337022
3263848,Panas,Dalaguete,Cebu,2.182660846153846,2.987470076923076,10.068261,4.174219615384616,4.368532846153847,0.99122420579089,0.319220363,1.321129084,0.828784062,1.0,0,0,0,3256941,7.893872968078678
3263849,Panas,Dalaguete,Cebu,2.269907000000001,2.163267,9.125330999999996,2.513655,3.595288999999999,1.109865380775886,0.319220363,1.321129084,0.828784062,0.0,0,0,1,3256941,7.2477786374248
3263850,Cawayan,Dalaguete,Cebu,3.868690804878048,3.627606000000001,15.666055219512204,5.662093341463418,7.133411219512196,4.57367192765572,0.720623649,1.30004549,0.800294142,0.0,0,0,0,3256941,6.941433285295956
3263851,Banhigan,Dalaguete,Cebu,2.569816222222219,3.011340055555558,13.690188416666675,5.079043250000002,6.485338527777782,5.258992007374764,0.489292452,1.298043728,0.793055038,0.0,0,0,0,3256941,7.019461034095174
3263852,Coro,Dalaguete,Cebu,2.617795297872342,2.420425170212765,10.968976510638296,4.203595638297873,4.849874702127658,2.968261180605207,0.557981645,1.284122109,0.781266694,0.0,0,0,1,3256941,7.469826422536356
3263853,Sacsac,Dalaguete,Cebu,3.604195914285722,2.484497923809526,15.554444580952367,5.89321285714285,7.5925770952381,14.696770793420296,0.333859723,1.205072812,0.780546708,0.0,0,1,1,3262476,7.216801993652014
3263854,Consolacion,Dalaguete,Cebu,1.706968893175078,1.450272050445109,8.01063108011871,2.993338370919882,3.923171519287824,16.844317739575754,0.358222793,1.204196453,0.754096363,0.0,0,1,1,3262476,5.67627094813899
3263855,Consolacion,Dalaguete,Cebu,2.599013,2.115113,11.769706,4.355103,5.674122,27.14779122670492,0.358222793,1.204196453,0.754096363,0.0,0,0,0,3262476,4.654862909720818
3263890,Poblacion,Siquijor,Siquijor,0.720095274760382,0.74575826517572,4.349055188498375,1.628332214057513,2.325942351437701,11.809738401549955,0.647819769,0.78201592,0.924435762,0.0,0,1,1,3262509,1.042640414573258
3263891,Tacdog,Siquijor,Siquijor,0.503097308510638,0.658129000000001,3.238885627659572,1.32825045744681,1.75228330851064,3.420531588367053,0.38501701,0.777268171,0.92374823,0.0,0,0,1,3262509,1.167467744687539
3263892,Tacdog,Siquijor,Siquijor,1.327361,2.049601,7.163845,2.947522,3.455042,0.949244048552854,0.38501701,0.777268171,0.92374823,1.0,0,0,0,3262509,2.654418113663343
3263893,Cangmohao,Siquijor,Siquijor,1.42412525,2.36674525,8.039848750000004,2.794441,3.6579785,1.313793513923883,0.452052066,0.771508813,0.894809397,1.0,0,0,0,3262509,4.262018558266893
3263894,Maite,San Juan,Siquijor,1.158243999999999,1.825879599999999,6.451564,2.2065964,2.898091199999997,1.666394377412321,0.575634351,0.801937401,0.89491265,1.0,0,0,0,3268039,5.203038341161614
3263895,Cansayang,San Juan,Siquijor,1.126304333333332,1.473012583333333,6.021669,2.228411833333334,2.686912749999998,1.966267080383098,0.354865524,0.774492621,0.894654855,0.0,0,0,1,3268039,6.231979740912598
3263896,Tubod,San Juan,Siquijor,0.816890285714286,1.413861833333332,4.628169095238096,1.594579571428571,2.129667452380952,2.884944305970119,0.545528324,0.81933864,0.895287749,0.0,0,1,0,3268039,6.89616346825848
3265205,Poblacion,Aloguinsan,Cebu,1.49133,0.937275,6.159239,2.590205,3.130408000000001,20.795632089887345,0.895213763,1.224642754,0.89732849,,0,0,1,3266587,0.901439188019445
3265206,Bojo,Aloguinsan,Cebu,1.491329999999999,0.937275,6.159239000000008,2.590204999999998,3.130408000000002,4.264198487168116,0.744016732,1.243548791,0.920037054,1.0,0,0,0,3266587,0.98997228254741
3265207,Bojo,Aloguinsan,Cebu,5.90768934615384,3.778596230769233,25.27222784615384,10.343771500000004,12.342690384615375,5.780810280739208,0.744016732,1.243548791,0.920037054,1.0,0,0,1,3266587,2.374658074976928
3265208,Vito,Barili,Cebu,4.837302875000002,5.159082937500002,22.014369499999997,8.357183812500002,9.725256749999996,1.828079052242944,0.558998978,1.253395081,0.896108178,1.0,0,0,1,3266587,3.927936494474114
3265209,Vito,Barili,Cebu,5.625916,7.240762000000002,25.785447,9.116067,10.939281,1.882296650435152,0.558998978,1.253395081,0.896108178,0.0,0,0,0,3266587,5.536614724269446
3265210,Malolos,Barili,Cebu,10.307813785714282,10.439836785714286,45.02261864285714,18.52098657142857,21.15842928571428,5.81931941168649,0.45959104,1.299457932,0.950658146,0.0,0,0,0,3266587,7.163466592190598
3265211,Cagay,Barili,Cebu,3.715509656716414,2.623453119402987,14.143809701492534,5.405436820895522,6.430259477611934,4.753995207377844,0.583159501,1.261568069,0.91487087,0.0,0,0,1,3266587,8.79841680555218
3265212,Bolocboloc,Barili,Cebu,5.054416121212124,3.070594606060606,18.70050490909092,8.26023248484849,9.378904757575755,5.75102397767215,0.673064353,1.294050694,0.902696951,0.0,0,0,1,3266587,10.437660501599437
3265213,Bolocboloc,Barili,Cebu,6.416036729729728,3.346670162162162,23.028900594594585,9.13356562162162,11.387319513513518,4.687138901139698,0.673064353,1.294050694,0.902696951,0.0,0,0,1,3266587,12.07944986930602
3265214,Luhod,Barili,Cebu,6.535593000000004,3.086922000000001,25.008892999999997,10.973043999999993,12.323572000000006,4.389781798635211,0.44859125,1.274725119,0.947656086,1.0,0,0,0,3266587,13.722871260010669
3265215,Luhod,Barili,Cebu,6.535593,3.086922,25.008893,10.973044,12.323572,3.047757696426636,0.44859125,1.274725119,0.947656086,1.0,0,0,0,3266587,15.367401091475308
3265216,Kangdampas,Barili,Cebu,21.324839,14.470532999999998,86.516644,34.512608,41.545489,1.735981137411935,0.237800307,1.289064646,0.954539423,1.0,0,0,1,3266587,17.012717929385808
3265217,Basak,Sibonga,Cebu,21.907428,11.429962000000002,72.072263,22.224927000000005,30.638649,1.492293435760907,0.244187963,1.300476154,0.984854601,1.0,0,0,0,3266587,18.658613583836765
3265218,Cagay,Sibonga,Cebu,21.907428,11.429962,72.072263,22.224927,30.638649,1.845128511318139,0.390442867,1.310302416,0.971266065,0.0,0,0,0,3266587,20.30494730404484
3265219,Papan,Sibonga,Cebu,0.697089774999999,0.672767124999999,2.949244575,1.023997099999999,1.462177050000001,1.659107049235276,0.418783129,1.301627636,0.995261264,0.0,0,0,0,3266587,21.951620530762135
3265220,Cantolaroy,Sibonga,Cebu,2.472432235294118,1.864395823529412,10.09981270588235,3.763428117647057,4.681695588235296,1.655167634376852,0.400835256,1.263359666,0.971525978,0.0,0,1,0,3256941,22.6945783174801
3265221,Bae,Sibonga,Cebu,0.5382,0.884713,3.258692,1.150127,1.474521,1.78119139689052,0.397429523,1.300250649,0.969869011,0.0,0,1,0,3256941,21.17031375317111
3265222,Lengigon,Argao,Cebu,0.538200000000001,0.884713,3.258691999999997,1.150126999999999,1.474520999999999,1.664104614393567,0.432280633,1.309856987,0.986226171,0.0,0,0,0,3256941,19.66612736517364
3265223,Lengigon,Argao,Cebu,0.861142666666667,1.118905,4.387036,1.571985181818182,2.02579093939394,1.166496504880355,0.432280633,1.309856987,0.986226171,0.0,0,0,0,3256941,18.187001637613264
3265224,Ubaub,Argao,Cebu,2.457952906976746,2.158878395348839,10.962772651162783,4.675851116279072,5.477717046511628,2.304300032343183,0.261652079,1.306748199,0.968153139,0.0,0,0,0,3256941,16.73958104697451
3265225,Usmad,Argao,Cebu,2.718207933333332,2.857692666666666,11.814105866666662,4.828276333333334,5.6447244,3.693013298511505,0.315581724,1.349846745,0.94270607,0.0,0,0,0,3256941,15.332847122372645
3265226,Cansuje,Argao,Cebu,2.274840142857143,2.718979571428571,11.044368785714283,4.423218071428572,5.148964714285714,2.831215578317642,0.255078279,1.250907725,0.965102005,0.0,0,1,0,3256941,13.979088327382335
3265227,Conalum,Argao,Cebu,3.170416842105264,4.127091052631579,17.57574442105263,5.99959094736842,8.517956684210528,2.232301311985029,0.236645985,1.283773994,0.943443385,0.0,0,0,0,3256941,12.695262995947544
3265228,Tiguib,Argao,Cebu,2.320743826086955,2.506855217391303,11.250298434782612,4.367022608695655,5.674496652173916,2.362870720357657,0.287073795,1.298127174,0.884475776,0.0,0,0,0,3256941,11.50480670152096
3265229,Tiguib,Argao,Cebu,3.655759266666665,3.394471133333332,16.517552466666665,6.66685526666667,7.9121406,2.038895198307584,0.287073795,1.298127174,0.884475776,0.0,0,0,0,3256941,10.439709513202557
3265230,Balisong,Argao,Cebu,2.156487,3.234731,10.35114,4.672389,4.600506,1.463697148864999,0.369896232,1.309479833,0.826741164,0.0,0,0,0,3256941,9.542042502691316
3265231,Panas,Dalaguete,Cebu,1.292673846153846,1.529284653846153,6.00424126923077,2.547938153846153,2.753185,1.557919404684861,0.319220363,1.321129084,0.828784062,0.0,0,0,1,3256941,8.862826783419148
3265232,Casay,Dalaguete,Cebu,2.300262155555557,2.149293111111111,9.368972066666666,2.954051911111111,3.950634199999998,3.248309689121587,0.606092887,1.32374835,0.824076753,0.0,0,0,1,3256941,8.454874645559634
