ID,barangay_name,city_name,province_name,children_m,elderly_me,women_mean,youth_mean,women_repr,general_me,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,youth_children_sum,youth_elderly_sum,youth_phall_sum,youth_women_sum,youth_women_repr_sum,youth_youth_sum
"3057647",Tiawe,Lucban,Quezon,"1.397439428571428","0.909167428571429","6.18847405714286","2.22088357142857","3.069129142857142","0.504453087986355","0.514528847","2.006884893","0.860182664","0.0","0","0","0","3050745","14.9745143893829",48.91038,31.82086,447.850158,216.596592,107.41952,77.730925
"3057648",Tiawe,Lucban,Quezon,,,,,,"0.66021485700154","0.514528847","2.006884893","0.860182664","1.0","0","0","0","3050745","13.5311319512186",0,0,0,0,0,0
"3057649",Pook,City of Tayabas,Quezon,"12.201658","6.972376","47.644569","22.07919","22.660222","1.162546500563622","0.834424083","1.996061325","0.911674553","1.0","0","0","0","3050745","12.1405376851365",24.403316,13.944752,234.736656,95.289138,45.320444,44.15838
"3057650",Pook,City of Tayabas,Quezon,"18.427639647058825","14.754475941176468","95.6713818235294","35.45974911764705","50.03730211764706","29.933827782722943","0.834424083","1.996061325","0.911674553","1.0","0","0","0","3050745","10.8230980606187",313.269874,250.826091,3265.571221,1626.413491,850.634136,602.815735
"3057651",San Roque Zone I (Pob.),City of Tayabas,Quezon,"2.109731491389195","1.797411892078042","10.75703915614247","3.983325858782963","5.49693869230762","62.94728476144898","0.862324718","1.965921783","0.947482239","0.0","0","0","1","3050745","9.60895005401099",1837.57612899999,1565.54575799997,18734.9451569998,9369.38110500009,4787.83360099994,3469.47682299996
"3057652",Malaoa,City of Tayabas,Quezon,"0.566145","0.259666941176471","2.379011882352942","1.046653705882353","1.256516352941177","1.461305942516644","0.800576296","2.030602932","0.932080286","1.0","0","0","0","3050745","8.54225169605126",9.624465,4.414338,85.447349,40.443202,21.360778,17.793113
"3057653",Malaoa,City of Tayabas,Quezon,"3.384267750000002","2.18622975","13.493820333333336","6.358371833333336","7.212711249999998","1.413383216920652","0.800576296","2.030602932","0.932080286","0.0","0","0","0","3050745","7.68465227231638",40.611213,26.234757,348.406064,161.925844,86.552535,76.300462
"3057654",Domoit,City of Lucena,Quezon,"4.921159960000002","1.93171616","17.818613040000002","5.90680864","8.8577818","4.216088685736008","1.131129181","2.112580776","1.005303655","0.0","0","0","1","3050745","7.11219873775191",123.028999,48.292904,892.427262,445.465326,221.444545,147.670216
"3057655",Bocohan,City of Lucena,Quezon,"1.431207896265544","0.621145995850625","6.205780236514492","2.476648626556026","3.31658705809126","16.84214937103378","1.172679702","2.136212587","1.03354861","0.0","0","1","1","3050745","6.8962696638593",689.842205999992,299.392370000001,5975.08787600005,2991.18607399998,1598.59496199999,1193.744638
"3057656",Isabang,City of Lucena,Quezon,"1.335980402193773","0.704730005484464","6.094190773308952","2.36226219195612","3.259799424131641","27.29501597172972","1.206901638","2.147576605","1.036592618","0.0","0","0","1","3061804","5.64579653169058",730.781279999994,385.487313000002,6576.93569700001,3333.522353,1783.11028500001,1292.157419
"3057657",Isabang,City of Lucena,Quezon,"2.301154976415124","1.214654175707537","10.367131441037907","3.933430017688616","5.562381562500072","43.370616860975296","1.206901638","2.147576605","1.036592618","0.0","0","0","1","3061804","4.28857136446692",1951.37942000002,1030.02674099999,17455.130987,8791.32746200014,4716.89956500006,3335.54865499995
"3057658",Ibabang Talim,City of Lucena,Quezon,"3.013277765957442","1.451862691489359","12.955590377659558","4.918508409574476","6.903703675531898","17.504642561025786","1.487620236","2.192993927","1.007653366","0.0","0","0","0","3061804","3.21780404981034",566.496219999999,272.950185999999,4880.56280199999,2435.650991,1297.896291,924.679581000001
"3057659",Ibabang Talim,City of Lucena,Quezon,"2.542260833333334","1.199447166666667","10.359442944444446","3.974265388888889","5.372569222222222","5.640227038730948","1.487620236","2.192993927","1.007653366","0.0","0","0","0","3061804","2.78608584974722",45.760695,21.590049,382.109854,186.469973,96.706246,71.536777
"3057660",Salinas,City of Lucena,Quezon,"2.046395000000001","0.721623999999999","8.034793999999994","3.349626","4.049709000000006","5.631312077303968","1.476595138","2.20443058","0.978349512","0.0","0","0","1","3061804","3.14476442366315",122.7837,43.29744,988.732020000001,482.087639999999,242.98254,200.97756
"3058976",San Marcelino,General Nakar,Quezon,,,,,,"0.319606909697706","0.723731051","1.172439206","0.602260852",,"0","0","0","3039654","47.1345213309971",0,0,0,0,0,0
"3058977",San Marcelino,General Nakar,Quezon,"3.065344","1.145293","10.610806","4.008527","5.120135","0.119622063781957","0.723731051","1.172439206","0.602260852","0.0","0","0","0","3039654","46.3563206185085",3.065344,1.145293,21.558463,10.610806,5.120135,4.008527
"3058978",San Marcelino,General Nakar,Quezon,,,,,,"0.240331354792471","0.723731051","1.172439206","0.602260852","0.0","0","0","0","3039654","44.8337947870645",0,0,0,0,0,0
"3058979",Magsikap,General Nakar,Quezon,"4.972984","2.290587","20.253608","9.071929","10.398058","4.483808005989437","0.809101182","1.249429481","0.669668628","1.0","0","0","0","3039654","42.9317896981208",14.918952,6.871761,122.968335,60.760824,31.194174,27.215787
"3058980",Magsikap,General Nakar,Quezon,"4.972983999999998","2.290587000000001","20.25360799999999","9.071929000000004","10.398057999999995","2.148749658269772","0.809101182","1.249429481","0.669668628","1.0","0","0","1","3039654","41.9163284218995",134.270568,61.845849,1106.715015,546.847416,280.747566,244.942083
"3058981",Minahan Norte,General Nakar,Quezon,"3.459046","1.756911857142857","13.173008","5.413885","6.338310571428574","0.714405645194807","0.452226566","1.306634068","0.698481012","1.0","0","0","1","3039654","40.5185973827774",24.213322,12.298383,193.079725,92.211056,44.368174,37.897195
"3058982",Minahan Norte,General Nakar,Quezon,"1.436928894736843","0.661394631578948","5.776387263157898","2.35722847368421","2.889578947368423","0.980809687740273","0.452226566","1.306634068","0.698481012","1.0","0","0","0","3039654","39.082641362721",54.603298,25.132996,448.295916,219.502716,109.804,89.574682
"3058983",Minahan Norte,General Nakar,Quezon,"1.338607","0.605474","5.431025","2.221285","2.735573","1.458674597886059","0.452226566","1.306634068","0.698481012","1.0","0","0","0","3039654","37.6642365608254",1.33860699994643,0.605473999975768,11.044420999558,5.43102499978265,2.73557299989052,2.2212849999111
"3058984",Banugao,Infanta,Quezon,"0.943066207999998","0.54040872","4.106551959999987","1.732699095999994","2.080587759999998","3.42815450870699","1.067699772","1.494723558","0.747477063","1.0","0","0","1","3039654","36.2654424152008",117.883276,67.55109,1077.632897,513.318994999998,260.07347,216.587386999999
"3058985",Agos-agos,Infanta,Quezon,"0.496937076923077","0.304543","2.203358307692308","0.924279115384615","1.075563307692308","2.969901278507018","1.080425743","1.611542463","0.750811117","0.0","0","0","0","3039654","34.8886177671581",12.920364,7.918118,121.950757,57.287316,27.964646,24.031257
"3058986",Gumian,Infanta,Quezon,"4.926015","2.324636","19.637642","6.874282","9.697054","5.534905047159162","1.138285499","1.680625174","0.731932474","0.0","0","1","1","3039654","33.5364685729056",14.778045,6.973908,120.216906,58.912926,29.091162,20.622846
"3058987",Magsaysay,Infanta,Quezon,"4.442381781249995","1.799169375000001","15.791878125000004","6.072504874999994","7.687912718749998","5.42279842569117","0.732347971","1.466590052","0.728380054","0.0","0","1","1","3039654","32.2121023486479",284.312434,115.14684,2106.48237,1010.6802,492.026414,388.640312
"3058988",Gumian,Infanta,Quezon,"3.971179075471697","1.547837735849058","13.73040801886792","5.572866886792452","6.688435509433958","3.673341294836744","1.138285499","1.680625174","0.731932474","1.0","0","1","0","3039654","30.9190894120628",210.472491,82.0354000000001,1528.360552,727.711625,354.487082,295.361945
"3058989",Cawayan,Real,Quezon,"1.862932948051946","0.905181168831171","7.741847084415562","3.28888743506495","4.091532805194811","21.57501000563304","1.295190262","1.863841772","0.736935109","1.0","0","1","1","3039654","29.5734011171847",573.783347999999,278.795800000001,4811.67128600001,2384.48890199999,1260.192104,1012.97733
"3058990",Poblacion I (Barangay 1),Real,Quezon,"2.00779567705383","1.238377475920674","9.370086498583614","3.717602682719568","4.964424917847032","42.52309948205948","1.178649397","1.763352761","0.721780496","1.0","0","1","1","3039654","28.1825248155918",708.751874000002,437.147248999998,6695.30798400002,3307.64053400002,1752.441996,1312.31374700001
"3058991",Poblacion I (Barangay 1),Real,Quezon,"3.811236480000002","1.878268119999998","14.333665280000012","5.638853160000002","7.006641359999996","3.694119052754508","1.178649397","1.763352761","0.721780496","1.0","0","1","1","3039654","26.8158725727922",190.561824,93.9134059999999,1475.399436,716.683264000001,350.332068,281.942658
"3058992",Kiloloran,Real,Quezon,"3.879502","1.902013","14.491525999999997","5.706038000000004","7.064618999999998","1.656800875663757","0.35829893","2.052644094","0.705808815","1.0","0","1","1","3039655","25.7702718592099",69.831036,34.236234,537.182748,260.847468,127.163142,102.708684
"3058993",Capalong,Real,Quezon,"3.879502","1.902013","14.491525999999997","5.706038","7.064619","0.797796637204386","0.78978764","2.223866781","0.669059705","1.0","0","1","0","3039655","24.7981617698236",34.915518,17.118117,268.591374,130.423734,63.581571,51.354342
"3058994",Capalong,Real,Quezon,"6.49060612","3.296765079999998","25.71929592000001","9.980733399999997","12.759257959999998","1.596131492938314","0.78978764","2.223866781","0.669059705","1.0","0","1","1","3039655","23.8250393944069",162.265153,82.4191269999999,1331.954838,642.982398,318.981449,249.518335
"3058995",Tignoan,Real,Quezon,"7.756075000000002","3.430923","31.717786000000004","13.541195","16.661875","1.833862418237463","0.599547213","2.085528183","0.623761296","1.0","0","1","0","3039655","23.1746438186392",0.152810702131249,0.0675962716436151,1.29583483288126,0.624905915518959,0.32827336218037,0.266789518622004
"3058996",Tignoan,Real,Quezon,"2.755977999999999","1.47503","10.558111999999998","3.881659","4.987931000000002","4.010706214539266","0.599547213","2.085528183","0.623761296","1.0","0","1","1","3039655","22.3383334160609",27.55978,14.7503,223.38946,105.58112,49.87931,38.81659
"3058997",Malapad,Real,Quezon,,,,,,"0.487134687733232","0.593512652","2.124753249","0.619877175","1.0","0","0","1","3039655","21.5959105703821",0,0,0,0,0,0
"3058998",Malapad,Real,Quezon,"2.755978","1.47503","10.558112","3.881659","4.987931","0.293202352025368","0.593512652","2.124753249","0.619877175","1.0","0","0","0","3039655","20.9573688284033",8.267934,4.42509,67.016838,31.674336,14.963793,11.644977
"3058999",Malapad,Real,Quezon,,,,,,"0.350058988546548","0.593512652","2.124753249","0.619877175","1.0","0","0","0","3039655","20.4324497937645",0,0,0,0,0,0
"3059000",Lubayat,Real,Quezon,,,,,,"0.401911485508869","1.307788415","2.216764132","0.616948468","1.0","0","0","0","3039655","20.0300884343561",0,0,0,0,0,0
"3059001",Maunlad,Real,Quezon,"2.246088","0.784137","7.389497","3.269454","3.561844","0.614631702032006","0.434624583","2.254298769","0.682452923","1.0","0","0","0","3039655","19.7577737303424",2.246088,0.784137,16.480173,7.389497,3.561844,3.269454
"3059002",Maunlad,Real,Quezon,,,,,,"0.140424552666662","0.434624583","2.254298769","0.682452923","1.0","0","0","0","3046572","18.7442823202925",0,0,0,0,0,0
"3059003",Maunlad,Real,Quezon,,,,,,"0.0697661878305","0.434624583","2.254298769","0.682452923","1.0","0","0","0","3046572","17.6554346415426",0,0,0,0,0,0
"3059004",Masikap,Real,Quezon,,,,,,"0.059386812570229","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3046572","16.6591213341724",0,0,0,0,0,0
"3059005",Masikap,Real,Quezon,,,,,,"0.05338829809375","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3046572","15.7728872964415",0,0,0,0,0,0
"3059006",Masikap,Real,Quezon,,,,,,"0.06054978233419","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3046572","15.0162353047918",0,0,0,0,0,0
"3059007",Cagsiay III,Mauban,Quezon,,,,,,"0.054880862990459","1.534225736","2.177998066","0.610743532","1.0","0","0","0","3046572","14.4095930214084",0,0,0,0,0,0
"3059008",Masikap,Real,Quezon,,,,,,"0.170971263383041","0.490644962","2.275242349","0.689469725","1.0","0","0","1","3046572","13.9725129749477",0,0,0,0,0,0
"3059009",Masikap,Real,Quezon,"10.210807","7.219105","43.769891","17.559986","23.218204","0.765012992525789","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3046572","13.7212086323918",20.421614,14.43821,180.80282,87.539782,46.436408,35.119972
"3059010",Masikap,Real,Quezon,,,,,,"0.838308095566013","0.490644962","2.275242349","0.689469725","1.0","0","0","1","3045190","13.6659325977227",0,0,0,0,0,0
"3059011",Masikap,Real,Quezon,,,,,,"0.251383938440462","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3045190","13.8090391178141",0,0,0,0,0,0
"3059012",Masikap,Real,Quezon,,,,,,"0.01669090270604","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3045190","14.1445080980433",0,0,0,0,0,0
"3059013",Masikap,Real,Quezon,,,,,,"0.02089653571316","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3045190","14.6591390581572",0,0,0,0,0,0
"3059014",Masikap,Real,Quezon,,,,,,"0.026669335039988","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3045190","15.3349048694647",0,0,0,0,0,0
"3059015",Cansuso,Cavinti,Laguna,,,,,,"0.064497179636046","0.485979127","2.162478129","0.841239852","1.0","0","0","0","3045190","16.1515930436761",0,0,0,0,0,0
"3059016",Cansuso,Cavinti,Laguna,"0.900434","0.455989","3.399716","1.350651","1.696972","0.244744339189329","0.485979127","2.162478129","0.841239852","1.0","0","0","0","3045190","17.0890113707762",0.000349199157838986,0.000176838030087537,0.0027712091388435,0.0013184508404744,0.000658106194653178,0.000523798736758479
"3059017",Cansuso,Cavinti,Laguna,,,,,,"0.276302884004905","0.485979127","2.162478129","0.841239852","1.0","0","0","1","3045190","18.1284407196628",0,0,0,0,0,0
"3059018",Cansuso,Cavinti,Laguna,"0.3589246","0.1987536","1.460056","0.511618","0.726946","0.148455237158175","0.485979127","2.162478129","0.841239852","1.0","0","0","1","3039668","18.331324362871",3.589246,1.987536,30.927076,14.60056,7.26946,5.11618
"3059019",Caldong,Sampaloc,Quezon,"0.114076","0.019013","0.380253","0.076051","0.171114","0.054955748298453","0.472272509","2.116669791","0.851445524","1.0","0","0","0","3039668","18.6357971178884",3.194128,0.532364,23.955932,10.647084,4.791192,2.129428
"3059020",Caldong,Sampaloc,Quezon,,,,,,"0.043167740096848","0.472272509","2.116669791","0.851445524","1.0","0","0","0","3041051","19.0786307265398",0,0,0,0,0,0
"3059021",Taquico,Sampaloc,Quezon,,,,,,"0.024831707296255","0.497222377","2.061790943","0.879974012","1.0","0","0","0","3039673","19.2527832121124",0,0,0,0,0,0
"3059022",Mamala,Sampaloc,Quezon,,,,,,"0.009911406053263","0.522445162","2.067028999","0.878565126","1.0","0","0","0","3039673","19.3429569317037",0,0,0,0,0,0
"3059023",Piis,Lucban,Quezon,"0.102125","0.051063","0.280844","0.153188","0.153188","0.060380988452636","0.534374663","2.07082918","0.851888094","0.0","0","0","0","3041060","19.0681202091828",0.102124999995913,0.0510629999979564,0.612750999975477,0.28084399998876,0.153187999993869,0.153187999993869
"3059024",Piis,Lucban,Quezon,"1.056066","0.336549","3.110173","1.276564","1.613112","0.397907336552938","0.534374663","2.07082918","0.851888094","0.0","0","1","0","3041060","18.7917480611275",1.056066,0.336549,7.032706,3.110173,1.613112,1.276564
"3059025",Piis,Lucban,Quezon,"0.480098160000001","0.4050846","1.840577959999997","0.722610879999999","0.903736480000002","0.693236521751314","0.534374663","2.07082918","0.851888094","0.0","0","0","0","3041060","18.6577630208645",24.0049080000001,20.25423,210.634426,92.0288979999998,45.1868240000001,36.130544
"3059026",Kakawit,Lucban,Quezon,"0.818804153846154","0.476737076923076","2.975403384615386","1.244367230769231","1.408880076923077","0.459790426293309","0.545404547","2.039157867","0.86680084","0.0","0","0","0","3041060","18.6692309907192",53.22227,30.98791,417.283835,193.40122,91.577205,80.88387
"3059027",Nagsinamo,Lucban,Quezon,"2.369914","0.743","7.519673","3.215397","3.548466","1.011036495472255","0.509922296","2.055490971","0.908794468","0.0","0","0","0","3050745","17.8300728804911",18.959312,5.944,128.923328,60.157384,28.387728,25.723176
"3059028",Tiawe,Lucban,Quezon,"0.300314","0.112618","0.884855","0.316403","0.386119","0.27814491770237","0.514528847","2.006884893","0.860182664","0.0","0","0","1","3050745","16.388976515156",3.00314,1.12618,18.39426,8.84855,3.86119,3.16403
"3059029",Tiawe,Lucban,Quezon,,,,,,"0.643599088986715","0.514528847","2.006884893","0.860182664","0.0","0","0","0","3050745","14.9910394539109",0,0,0,0,0,0
"3059030",Talolong,City of Tayabas,Quezon,,,,,,"0.726253327139666","0.794836344","2.021372032","0.894648007","1.0","0","0","0","3050745","13.6495288281441",0,0,0,0,0,0
"3059031",Pook,City of Tayabas,Quezon,"8.1344385","9.8129735","38.67086300000001","13.170043","18.2056485","0.612614581773156","0.834424083","1.996061325","0.911674553","1.0","0","0","0","3050745","12.382797398089",16.268877,19.625947,188.770622,77.341726,36.411297,26.340086
"3059032",Opias,City of Tayabas,Quezon,"14.700093","9.064088999999996","70.85677","26.553132","38.20281","9.166264449922664","0.868456791","2.006314754","0.945947438","1.0","0","0","1","3050745","11.216209994776",88.200558,54.384534,866.31771,425.14062,229.21686,159.318792
"3059033",Lakawan,City of Tayabas,Quezon,"1.171357012658234","0.723964303797461","5.845423731012614","2.270244591772159","3.120251037974679","12.219613145354767","1.097911818","2.075795333","0.976783404","0.0","0","1","1","3050745","10.1842389596446",370.148816000002,228.772719999998,3747.80425900002,1847.15389899999,985.999327999998,717.397291000002
"3059034",Lakawan,City of Tayabas,Quezon,"1.189824147208125","0.575167258883248","5.162349137055846","2.104337766497458","2.759657375634525","8.071150621163174","1.097911818","2.075795333","0.976783404","0.0","0","0","1","3050745","9.33165265346687",234.395357000001,113.30795,2055.88690300001,1016.98278,543.652503000001,414.554539999999
"3059035",Ilayang Dupay,City of Lucena,Quezon,"1.167954356164384","0.503121198630136","4.85110556849315","1.944317445205482","2.596527931506849","5.51375153754887","1.276068075","2.104290326","1.023398608","0.0","0","0","0","3050745","8.71128125146448",170.521336,73.4556949999999,1408.834227,708.261413,379.093078,283.870347
"3059036",Ilayang Dupay,City of Lucena,Quezon,"2.239339771428559","1.448756551428576","10.952037894285716","4.2607043142857","5.873766131428554","28.101011717946907","1.276068075","2.104290326","1.023398608","0.0","0","0","1","3061804","7.50936487774121",783.768919999996,507.064793000002,7448.39419700001,3833.213263,2055.81814599999,1491.24650999999
"3059037",Ilayang Dupay,City of Lucena,Quezon,"2.634639939516128","1.765539660282256","13.158658091734114","5.163411770161358","7.08477259072581","89.62858117718089","1.276068075","2.104290326","1.023398608","0.0","0","1","1","3061804","5.89398421068698",2613.56282,1751.415343,25309.0121039993,13053.3888270002,7028.09441,5122.10447600007
"3059038",Barangay 1 (Pob.),City of Lucena,Quezon,"1.440382811235949","1.148406858426979","7.99035778801499","3.292615940823966","4.425638996254664","74.41015830005169","1.464418826","2.15237093","0.99757213","0.0","0","0","1","3061804","4.30501087521432",1922.91105299999,1533.12315600002,20707.0054999998,10667.127647,5908.22805999998,4395.64228099999
"3059039",Barangay 7 (Pob.),City of Lucena,Quezon,"3.387856908597278","1.851991373755707","14.674027093212423","5.728607846153812","7.775344119456968","115.284064002659","1.515722009","2.173485518","0.948067498","0.0","0","0","1","3061804","2.7879683225479",3743.58188399999,2046.45046800006,32156.316812,16214.7999379997,8591.75525199995,6330.11166999996
"3059040",Barra,City of Lucena,Quezon,"4.298039415300561","1.606151098360648","16.551996016393556","6.757924546448094","8.64321410928958","63.83111711562149","1.521370352","2.197562695","0.933022435","0.0","0","0","1","3061804","1.56779982514505",1573.082426,587.851301999997,12241.1598939999,6058.03054200004,3163.41636399999,2473.400384
"3059041",Salinas,City of Lucena,Quezon,"4.827253974789912","1.898493537815125","17.705895823529428","6.959114436974784","8.587848873949572","31.246284876041077","1.476595138","2.20443058","0.978349512","0.0","0","0","1","3061804","1.46361701587217",574.443222999999,225.920731,4378.50639099999,2107.001603,1021.954016,828.134617999999
"3060363",Catablingan,General Nakar,Quezon,"3.206723","1.667966","11.992908","4.804211","5.661686","1.235923733390295","0.939988552","1.332872391","0.694253263","1.0","0","0","0","3039654","41.6526140720952",3.20672299987167,1.66796599993325,25.3483799989855,11.99290799952,5.66168599977342,4.80421099980773
"3060364",Catablingan,General Nakar,Quezon,"3.206723000000002","1.667966000000002","11.992907999999987","4.804211000000004","5.661685999999998","2.874015296569892","0.939988552","1.332872391","0.694253263","0.0","0","0","1","3039654","40.5061808514779",179.576488,93.4060960000001,1419.50928,671.602847999999,317.054416,269.035816
"3060365",Pamplona,General Nakar,Quezon,"2.089056599999998","0.969279846153847","8.15016358461537","3.347571276923074","3.981908323076917","2.178981361681955","0.935569686","1.550515811","0.689028099","1.0","0","0","1","3039654","39.1204336677225",135.788679,63.00319,1096.214321,529.760632999999,258.824041,217.592133
"3060366",Banugao,Infanta,Quezon,"1.37515546153846","0.632564673076924","5.606106634615374","2.296184471153854","2.830451653846151","9.731638576453648","1.067699772","1.494723558","0.747477063","1.0","0","0","1","3039654","37.7395453624988",286.032336,131.573452,2374.75880800001,1166.07018,588.733943999999,477.606370000002
"3060367",Banugao,Infanta,Quezon,"2.314648850574708","1.058520524904214","9.469958957854454","4.041744616858228","5.02444784674331","13.175454303256252","1.067699772","1.494723558","0.747477063","0.0","0","0","1","3039654","36.3810935061142",604.123349999999,276.273857,5126.32334100002,2471.65928800001,1311.380888,1054.895345
"3060368",Agos-agos,Infanta,Quezon,"2.076261111111113","1.517935404761904","9.771684007936493","3.404043071428563","5.003992634920626","6.50259650418152","1.080425743","1.611542463","0.750811117","0.0","0","0","1","3039654","35.0476871160154",261.6089,191.259861,2444.95313199999,1231.232185,630.503071999999,428.909426999999
"3060369",Gumian,Infanta,Quezon,"4.457485292452837","2.135238613207545","17.861125999999974","6.265855452830186","8.818583179245273","9.730734087787308","1.138285499","1.680625174","0.731932474","0.0","0","0","1","3039654","33.7422955183311",472.493441000001,226.335293,3861.607089,1893.279356,934.769816999999,664.180678
"3060370",Gumian,Infanta,Quezon,"2.1052183","0.9558023","7.8646211","3.0977419","3.8011862","1.590176554844361","1.138285499","1.680625174","0.731932474","0.0","0","0","1","3039654","32.4682979062226",21.052183,9.558023,163.53072,78.646211,38.011862,30.977419
"3060371",Gumian,Infanta,Quezon,,,,,,"0.65349918414246","1.138285499","1.680625174","0.731932474","0.0","0","0","0","3039654","31.3101859593317",0,0,0,0,0,0
"3060372",Cawayan,Real,Quezon,,,,,,"1.016253684405927","1.295190262","1.863841772","0.736935109","0.0","0","0","0","3039654","30.008973676943",0,0,0,0,0,0
"3060373",Cawayan,Real,Quezon,,,,,,"1.082191675901413","1.295190262","1.863841772","0.736935109","0.0","0","0","0","3039654","29.5946133241207",0,0,0,0,0,0
"3060377",Capalong,Real,Quezon,"0.725991","0.573151","4.81447","2.254395","2.445445","0.54456078633666","0.78978764","2.223866781","0.669059705","0.0","0","1","1","3039655","24.1713009057946",6.533919,5.158359,90.78714,43.33023,22.009005,20.289555
"3060378",Tignoan,Real,Quezon,"7.756075000000006","3.430923000000005","31.717785999999972","13.541195000000007","16.661875000000006","17.495657572875153","0.599547213","2.085528183","0.623761296","1.0","0","1","1","3039655","23.444981208731",480.87665,212.717226,4077.83423999999,1966.502732,1033.03625,839.554090000001
"3060379",Tignoan,Real,Quezon,"3.365745926829268","1.713553536585364","13.138560048780484","5.059651195121958","6.411582707317076","3.112867008384905","0.599547213","2.085528183","0.623761296","1.0","0","1","1","3039655","23.005152673531",137.995583,70.2556949999999,1133.059656,538.680962,262.874891,207.445699
"3060380",Malapad,Real,Quezon,,,,,,"0.514252914617891","0.593512652","2.124753249","0.619877175","1.0","0","1","1","3039655","22.4397700648987",0,0,0,0,0,0
"3060381",Malapad,Real,Quezon,"2.246088","0.784137","7.389497000000002","3.269454","3.561843999999999","0.523133715192477","0.593512652","2.124753249","0.619877175","1.0","0","1","1","3039655","21.9155678192339",6.738264,2.352411,49.440519,22.168491,10.685532,9.808362
"3060382",Lubayat,Real,Quezon,"2.246088","0.784137","7.389497000000004","3.269453999999999","3.561843999999998","0.845938890491991","1.307788415","2.216764132","0.616948468","1.0","0","1","1","3039655","21.4513851816337",87.597432,30.581343,642.726747,288.190383,138.911916,127.508706
"3060383",Lubayat,Real,Quezon,"2.246088","0.784137","7.389497000000004","3.269454","3.561843999999998","0.771759330392717","1.307788415","2.216764132","0.616948468","1.0","0","0","0","3039655","21.2878809775957",62.890464,21.955836,461.444844,206.905916,99.7316319999999,91.544712
"3060384",Lubayat,Real,Quezon,,,,,,"0.339701530877306","1.307788415","2.216764132","0.616948468","1.0","0","0","0","3046572","20.3541014815262",0,0,0,0,0,0
"3060385",Pandan,Real,Quezon,,,,,,"0.137995357618674","0.470620765","2.223588077","0.602417877","1.0","0","0","0","3046572","19.2855631107344",0,0,0,0,0,0
"3060386",Pandan,Real,Quezon,,,,,,"0.077696169003636","0.470620765","2.223588077","0.602417877","1.0","0","0","0","3046572","18.3036097124592",0,0,0,0,0,0
"3060387",Masikap,Real,Quezon,,,,,,"0.056932508673829","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3046572","17.4228872283791",0,0,0,0,0,0
"3060388",Masikap,Real,Quezon,,,,,,"0.055381157092358","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3046572","16.6594584944064",0,0,0,0,0,0
"3060389",Cagsiay III,Mauban,Quezon,,,,,,"0.051957852022158","1.534225736","2.177998066","0.610743532","1.0","0","0","0","3046572","16.0300905361253",0,0,0,0,0,0
"3060390",Masikap,Real,Quezon,,,,,,"0.059816930508404","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3046572","15.5510686259537",0,0,0,0,0,0
"3060391",Masikap,Real,Quezon,,,,,,"0.120491174870667","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3046572","15.2365795371761",0,0,0,0,0,0
"3060392",Masikap,Real,Quezon,,,,,,"0.641105162839998","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3046572","15.0969091066443",0,0,0,0,0,0
"3060393",Masikap,Real,Quezon,,,,,,"0.286730513032199","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3045190","15.136897349876",0,0,0,0,0,0
"3060394",Masikap,Real,Quezon,,,,,,"0.030298006962658","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3045190","15.3551407235021",0,0,0,0,0,0
"3060395",Masikap,Real,Quezon,,,,,,"0.028828849261136","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3045190","15.744228166984",0,0,0,0,0,0
"3060396",Masikap,Real,Quezon,,,,,,"0.029557021724171","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3045190","16.2919238708373",0,0,0,0,0,0
"3060397",Masikap,Real,Quezon,,,,,,"0.051918276657279","0.490644962","2.275242349","0.689469725","1.0","0","0","0","3045190","16.9828894885821",0,0,0,0,0,0
"3060398",Cansuso,Cavinti,Laguna,,,,,,"0.140378984476631","0.485979127","2.162478129","0.841239852","1.0","0","0","0","3045190","17.8004487781638",0,0,0,0,0,0
"3060399",Caldong,Sampaloc,Quezon,,,,,,"0.155934685567667","0.472272509","2.116669791","0.851445524","1.0","0","0","0","3045190","18.7280299980036",0,0,0,0,0,0
"3060400",Caldong,Sampaloc,Quezon,,,,,,"0.136948909999913","0.472272509","2.116669791","0.851445524","1.0","0","0","0","3039668","19.6559880890203",0,0,0,0,0,0
"3060401",Caldong,Sampaloc,Quezon,"0.764846645161291","0.371383451612903","3.134870161290321","1.119670677419355","1.537524064516129","0.115742704617706","0.472272509","2.116669791","0.851445524","1.0","0","0","0","3039668","19.8718510877583",23.710246,11.512887,215.632703,97.180975,47.663246,34.709791
