ID,barangay_name,city_name,province_name,children_m,elderly_me,women_mean,youth_mean,women_repr,allph_mean,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,youth_children_sum,youth_elderly_sum,youth_phall_sum,youth_women_sum,youth_women_repr_sum,youth_youth_sum
"3221049",Najandig,Zamboanguita,Negros Oriental,"2.958734","1.586864","12.09088","5.14963","5.794613","0.211218913599478","0.195075086","0.701320966","1.023854404","1.0","0","0","0","3233482","15.522365012278517",11.834936,6.347456,99.75744,48.36352,23.178452,20.59852
"3221050",Najandig,Zamboanguita,Negros Oriental,,,,,,"0.311936993721965","0.195075086","0.701320966","1.023854404","1.0","0","0","0","3233482","16.37155174805211",0,0,0,0,0,0
"3221051",Napacao,Siaton,Negros Oriental,"2.958734","1.586864","12.09088","5.14963","5.794613","0.367248878886936","0.384782668","0.716073148","1.098142505","1.0","0","0","0","3211385","16.61517430275226",2.95873399974855,1.58686399986514,24.9393599978805,12.0908799989725,5.79461299950755,5.14962999956236
"3221052",Napacao,Siaton,Negros Oriental,"2.958734","1.586864","12.09088","5.14963","5.794613","0.412889125402288","0.384782668","0.716073148","1.098142505","1.0","0","0","0","3211385","15.269679559270267",2.97301739595086,1.59452464365102,25.0597556670796,12.1492491627684,5.82258670492278,5.17449002604169
"3221053",Napacao,Siaton,Negros Oriental,"2.958734","1.586864","12.09088","5.149630000000002","5.794613","0.705177213783775","0.384782668","0.716073148","1.098142505","1.0","0","0","1","3211385","13.989332182488107",32.546074,17.455504,274.33296,132.99968,63.740743,56.64593
"3221054",Napacao,Siaton,Negros Oriental,"2.788269384615385","1.506184461538461","11.49970523076923","4.969011230769232","5.520038692307692","0.66891460702838","0.384782668","0.716073148","1.098142505","1.0","0","0","0","3211385","12.793706283146394",36.247502,19.580398,308.21702,149.496168,71.760503,64.597146
"3221055",Napacao,Siaton,Negros Oriental,"2.958734","1.586864","12.09088","5.14963","5.794613","0.618998330354476","0.384782668","0.716073148","1.098142505","1.0","0","0","1","3211385","11.708784335925412",14.79367,7.93432,124.6968,60.4544,28.973065,25.74815
"3221056",Napacao,Siaton,Negros Oriental,"2.958734000000003","1.586863999999999","12.090880000000007","5.149630000000002","5.794613","2.080875201968689","0.384782668","0.716073148","1.098142505","0.0","0","0","1","3211385","10.768079937889166",103.55569,55.54024,872.8776,423.1808,202.811455,180.23705
"3221057",Napacao,Siaton,Negros Oriental,"11.399826666666668","10.698534666666667","50.71822133333334","20.624113333333334","23.741533000000004","1.304087004001192","0.384782668","0.716073148","1.098142505","1.0","0","0","0","3211385","10.012325672319683",68.39896,64.191208,638.26742,304.309328,142.449198,123.74468
"3221058",Bonbonon,Siaton,Negros Oriental,"15.069437000000002","15.1677165","68.03056299999999","27.342289000000005","31.7791015","2.390906588520322","0.626859906","0.688493035","1.060646916","1.0","0","0","0","3211385","9.48583102435747",90.416622,91.006299,856.971807,408.183378,190.674609,164.053734
"3221059",Bonbonon,Siaton,Negros Oriental,"1.856862000000004","1.413556999999998","8.088221999999984","3.111498000000005","3.922829999999997","2.306442841035979","0.626859906","0.688493035","1.060646916","1.0","0","0","1","3211385","9.226511035696408",157.83327,120.152345,1394.193715,687.498869999999,333.44055,264.47733
"3221060",Bonbonon,Siaton,Negros Oriental,"0.990333191489363","0.798241361702129","4.400124829787241","1.686434553191488","2.137523936170209","3.681536365707382","0.626859906","0.688493035","1.060646916","0.0","0","0","1","3211385","9.43840807141574",46.5456600000001,37.5173440000001,421.480834999999,206.805867,100.463625,79.2624239999999
"3222349",Malaiba,City of Canlaon,Negros Oriental,,,,,,"0.316141833240787","0.173802577","1.111576398","0.918718128","0.0","0","1","0","3232027","10.966065273006192",0,0,0,0,0,0
"3222350",Pula,City of Canlaon,Negros Oriental,,,,,,"0.797875492236553","0.229769786","1.104632484","0.916435867","1.0","0","1","1","3232027","10.673486505876824",0,0,0,0,0,0
"3222351",Masulog,City of Canlaon,Negros Oriental,,,,,,"1.815531515023288","0.369024954","1.119806562","0.962885476","1.0","0","0","0","3232027","10.03338706020585",0,0,0,0,0,0
"3222364",Luz,City of Guihulngan,Negros Oriental,"0.800995","0.244815","2.569364","1.133753","1.164652","0.440877084796493","0.346510167","1.085915502","1.16637881","1.0","0","0","0","3232027","21.649928201535893",1.60199,0.48963,10.942974,5.138728,2.329304,2.267506
"3222365",Luz,City of Guihulngan,Negros Oriental,"0.781960470588235","0.400003","3.131281411764705","1.259375117647059","1.462426411764705","0.829081800477258","0.346510167","1.085915502","1.16637881","1.0","0","0","0","3233432","21.19361762218268",13.293328,6.800051,109.0149,53.231784,24.861249,21.409377
"3222366",Plagatasanon,City of Guihulngan,Negros Oriental,"0.526475","0.291241","2.240319","0.739305000000001","1.002543","0.238876561067201","0.303438325","1.061791102","1.104097591","1.0","0","0","1","3233432","19.912874744383743",21.059,11.64964,179.44956,89.61276,40.10172,29.5722
"3222367",Linantuyan,City of Guihulngan,Negros Oriental,"0.56813992","0.33056688","2.22591472","0.69134412","0.964695959999999","0.313132473423388","0.294903125","1.071663499","1.140156199","1.0","0","0","0","3233432","18.546554712131336",14.203498,8.264172,110.972221,55.647868,24.117399,17.283603
"3222368",Linantuyan,City of Guihulngan,Negros Oriental,"0.621168000000001","0.380618","2.207582000000001","0.630303000000001","0.916527","0.682430181308841","0.294903125","1.071663499","1.140156199","1.0","0","0","0","3233432","17.22977894091049",30.437232,18.650282,214.552625,108.171518,44.909823,30.884847
"3222369",Linantuyan,City of Guihulngan,Negros Oriental,"0.621168000000001","0.380618","2.207582000000001","0.630303","0.916527","0.651078181803649","0.294903125","1.071663499","1.140156199","1.0","0","0","1","3233432","15.974803683574995",26.710224,16.366574,188.280875,94.926026,39.410661,27.103029
"3222370",Kansumandig,La Libertad,Negros Oriental,"1.232645452380953","0.586799857142857","4.173437452380951","1.450008761904761","1.761132452380952","0.78117848017386","0.270432175","1.062648058","1.083394701","1.0","0","0","1","3233432","14.797361351713215",51.771109,24.645594,358.332686,175.284373,73.967563,60.900368
"3222371",Nasungan,La Libertad,Negros Oriental,"2.066457624999999","1.022266624999999","7.840188812500004","2.543236812499999","3.401283249999998","1.413484025256065","0.280543832","1.034696238","1.045707361","1.0","0","0","0","3233432","13.717431729008323",66.126644,32.712532,497.735465,250.886042,108.841064,81.383578
"3222372",Pacuan,La Libertad,Negros Oriental,"2.444792999999999","1.34116064","9.666089440000004","3.099403679999999","4.2764346","1.37796229336943","0.561692939","1.016784271","0.993682418","1.0","0","0","0","3233432","12.759797948330135",61.119825,33.529016,477.517241,241.652236,106.910865,77.485092
"3222373",Pacuan,La Libertad,Negros Oriental,"3.844795413793104","2.296517862068967","13.647297241379308","5.078520965517242","6.550137896551726","2.372551041141524","0.561692939","1.016784271","0.993682418","1.0","0","0","1","3233432","11.953887838366647",111.499067,66.599018,839.724987,395.77162,189.953999,147.277108
"3222374",Eli,La Libertad,Negros Oriental,"3.700160027027026","2.101993216216217","13.716238000000002","4.646249837837838","6.819745324324326","2.843810266636788","0.37495884","0.976115968","1.000654798","1.0","0","0","0","3229290","11.312018405101934",136.905921,77.773749,1075.318697,507.500806,252.330577,171.911244
"3222375",Pacuan,Jimalalud,Negros Oriental,"2.01967391044776","1.483727776119401","9.119478223880598","3.595878298507467","4.46010476119403","4.570654124575476","0.347137852","0.971350125","0.987282763","1.0","0","0","0","3229290","10.08099520369272",135.318152,99.4097609999999,1249.165338,611.005041,298.827019,240.923846
"3222376",Eli,Jimalalud,Negros Oriental,"2.51547323809524","1.77708230952381","10.94387538095238","4.78162504761905","5.519248642857146","3.013277678727255","0.265701049","0.932917171","0.974972065","1.0","0","0","0","3229290","8.984974516954296",105.649876,74.637457,907.680468,459.642766,231.808443,200.828252
"3222377",Eli,Jimalalud,Negros Oriental,"3.446211678571429","2.498342678571428","15.416705499999996","6.868669750000002","7.53566575","2.532315657126098","0.265701049","0.932917171","0.974972065","1.0","0","0","1","3229290","8.07908836867649",96.493927,69.953595,879.17303,431.667754,210.998641,192.322753
"3222378",Eli,Jimalalud,Negros Oriental,"6.330161666666666","4.015464000000001","28.02932033333333","12.077443666666667","13.844519","2.579821049741336","0.265701049","0.932917171","0.974972065","1.0","0","0","0","3229290","7.433180331652258",18.990485,12.046392,169.415109,84.087961,41.533557,36.232331
"3222379",Tamao,Jimalalud,Negros Oriental,"2.360794499999999","1.1455525","9.6212735","4.228295500000004","4.7086075","1.9071540773127","0.339390801","0.908429146","0.888981471","1.0","0","0","1","3229290","7.11837552689079",108.596547,52.695415,915.695365999999,442.578581,216.595945,194.501593
"3222380",Saying,Tayasan,Negros Oriental,"2.3345404","1.5646003","9.4518903","3.6998931","4.0515586","0.800985162172999","0.257127514","0.908503294","0.891608256","1.0","0","0","0","3226530","6.437597279065184",23.345404,15.646003,199.904772,94.518903,40.515586,36.998931
"3222381",Banga,Tayasan,Negros Oriental,"5.0014402","4.0458296","21.4453808","7.9923754","9.034859","1.583532941980021","0.532301183","0.913842201","0.900539125","1.0","0","0","1","3226530","5.23416834442091",25.007201,20.229148,230.029009,107.226904,45.174295,39.961877
"3222382",Banga,Tayasan,Negros Oriental,"6.701681","5.336524","28.730356","8.315049","12.596678999999998","2.09235163741078","0.532301183","0.913842201","0.900539125","1.0","0","0","1","3226530","4.334637014355321",53.613448,42.692192,482.521064,229.842848,100.773432,66.520392
"3222383",Suquib,Tayasan,Negros Oriental,"4.628944333333332","4.058420666666668","18.474769333333327","6.390159000000002","7.628334000000002","1.849011195936237","0.350912258","0.913719313","0.846442742","1.0","0","0","0","3226530","3.952257360235815",41.660499,36.525786,356.769027,166.272924,68.655006,57.511431
"3222384",Suquib,Tayasan,Negros Oriental,"6.564985666666664","5.569746333333334","27.884702","10.447020666666663","12.203679333333335","2.370720517236504","0.350912258","0.913719313","0.846442742","1.0","0","0","1","3226530","4.229692541020451",98.474785,83.546195,883.035555,418.27053,183.05519,156.70531
"3222385",Numnum,Tayasan,Negros Oriental,"2.322584125000001","1.992786062500001","9.91601375","3.838613","4.6783284375","1.543024603356706","0.359562276","0.910191059","0.835282194","1.0","0","0","0","3226530","5.05954152501779",37.161346,31.884577,324.880433,158.65622,74.853255,61.417808
"3222386",Atabay,Ayungon,Negros Oriental,"1.702139058823531","1.580036352941176","7.856645647058824","3.02279617647059","3.755910823529411","1.725560089871552","0.56605938","0.900904942","0.808797265","1.0","0","0","0","3226530","6.224654427620712",57.872728,53.721236,544.384724,267.125952,127.700968,102.77507
"3222387",Poblacion,Ayungon,Negros Oriental,"1.634503831578946","1.939883747368421","8.78446575789475","3.35675512631579","4.3108213368421","9.906946186082704","1.237273403","0.900904942","0.801239265","1.0","0","0","1","3226530","7.571815240538814",155.277864,184.288956,1653.241586,834.524247000001,409.528026999999,318.891737
"3222388",Tampocon I,Ayungon,Negros Oriental,"1.906360689024387","2.312250201219504","10.754733810975567","4.591796243902446","5.43635670731705","10.892213294029236","1.215544452","0.899542391","0.805699686","1.0","0","0","1","3226530","9.011238959567835",312.643153,379.209032999999,3515.811379,1763.77634499999,891.562499999996,753.054584000001
"3222389",Anibong,Ayungon,Negros Oriental,"2.430133825000001","2.447447700000002","13.233264987499988","5.752270774999992","6.543490112499996","10.507429086392923","0.921150499","0.89494437","0.791114945","0.0","0","0","1","3226530","10.577759171002796",194.410706,195.795816,2148.799519,1058.661199,523.479209,460.181661999999
"3222390",Anibong,Ayungon,Negros Oriental,"1.486020999999997","1.608399","7.176608999999994","2.709802999999996","3.374142000000004","5.38650439674124","0.921150499","0.89494437","0.791114945","0.0","0","0","1","3226530","12.09412212016272",142.658016,154.406304,1435.811232,688.954463999999,323.917632,260.141088
"3222391",Tiguib,Ayungon,Negros Oriental,"2.786572265822786","2.65849115189873","13.761960898734186","5.705581481012664","6.83629326582279","7.37215637295477","1.233052006","0.900071144","0.793990374","1.0","0","0","1","3226530","13.621440230267009",220.139209,210.020801,2243.129943,1087.194911,540.067168,450.740937
"3222392",Canluto,Bindoy (Payabon),Negros Oriental,"2.428759600000002","2.015100200000002","11.114460800000016","4.716297000000002","5.6573044","3.042153451790589","0.312792325","0.898263534","0.804949673","0.0","0","0","1","3226530","15.226398866660814",109.294182,90.6795090000001,1027.127601,500.150736000001,254.578698,212.233365
"3222393",Tagaytay,Bindoy (Payabon),Negros Oriental,"2.551189291666668","1.960708437499999","11.068752833333336","4.474365916666666","5.472819125","4.116250375244353","0.721659698","0.892182589","0.793580273","1.0","0","0","1","3226530","16.824431482624984",122.457086,94.1140049999999,1091.22306,531.300136,262.695318,214.769564
"3222394",Tagaytay,Bindoy (Payabon),Negros Oriental,"2.044703319371732","2.375081623036656","10.6199842931937","4.044173863874345","5.22248128795811","12.767819699219295","0.721659698","0.892182589","0.793580273","0.0","0","0","1","3226530","18.43145325172631",390.538334000001,453.640590000001,4025.173217,2028.417,997.493925999999,772.437208
"3222395",Batangan,Bindoy (Payabon),Negros Oriental,"3.819011551020409","3.427160326530613","17.930371306122453","6.866864714285708","8.634580061224495","6.848047827822822","0.727357115","0.895491719","0.799709363","0.0","0","0","0","3226530","20.045302326404848",187.131566,167.930856,1794.688873,878.588194,423.094423,336.476371
"3222396",Batangan,Bindoy (Payabon),Negros Oriental,"3.615889812500002","2.859327249999998","16.02880265625","6.883000656250004","7.424963562500004","3.152180030090468","0.727357115","0.895491719","0.799709363","1.0","0","0","1","3226530","21.664453005120535",115.708474,91.4984719999999,1080.209505,512.921685,237.598834,220.256021
"3222397",San Isidro,Manjuyod,Negros Oriental,"3.487707757575759","2.830518090909091","15.320432242424252","6.101869393939392","7.097037606060612","2.335109768595014","0.536244878","0.895918369","0.807619618","1.0","0","0","1","3244508","22.52594742785708",115.094356,93.407097,1030.932948,505.574264,234.202241,201.36169
"3222398",Libjo,Manjuyod,Negros Oriental,"3.032362714285715","2.775936714285715","13.386858285714288","5.108886","6.07021","4.696373351131168","0.482487633","0.881275713","0.83678001","1.0","0","0","1","3244508","22.710385540615075",84.906156,77.726228,776.972644,374.832032,169.96588,143.048808
"3222399",Libjo,Manjuyod,Negros Oriental,"2.075520363636365","1.742666833333334","9.357939939393948","4.016790560606063","4.809413196969702","4.491579305380583","0.482487633","0.881275713","0.83678001","1.0","0","0","1","3244508","23.011801586614997",136.984344,115.016011,1272.94578,617.624036000001,317.421271,265.108177
"3222400",Santa Monica,Manjuyod,Negros Oriental,"1.906624877551019","1.836915775510205","10.619141571428576","4.271014959183673","5.334033163265304","5.618506493517512","1.142987861","0.878181934","0.824248783","0.0","0","0","1","3222413","21.65169313054861",93.424619,90.008873,1029.459582,520.337937,261.367625,209.279733
"3222401",Dungo-an,Manjuyod,Negros Oriental,"2.598019733333335","1.829857066666666","11.19988426666666","4.83169506666667","5.6347558","6.971770735182","1.212014889","0.869226138","0.866146668","0.0","0","0","0","3222413","20.27782609935204",77.9405920000001,54.895712,675.969948,335.996528,169.042674,144.950852
"3222404",Barangay II (Pob.),City of Bais,Negros Oriental,,,,,,"1.037411832291147","1.345397315","0.774716536","0.912529001",,"0","0","0","3222413","14.43121990461068",0,0,0,0,0,0
"3222405",Lo-oc,City of Bais,Negros Oriental,"0.141187000000001","0.146054999999999","0.723320999999999","0.313670999999999","0.365834000000004","3.744517338412408","1.118252316","0.730748057","0.911224132","0.0","0","1","1","3222413","13.384126138449014",67.9109470000004,70.2524549999996,744.677465999995,347.917400999999,175.966154000002,150.875751
"3222406",Lo-oc,City of Bais,Negros Oriental,"0.147708428571428","0.149871238095238","0.748956714285713","0.324425666666666","0.377615380952382","2.682963983112613","1.118252316","0.730748057","0.911224132","0.0","0","0","0","3222413","11.971206860207078",37.2225239999999,37.767552,404.398247999998,188.737092,95.1590760000003,81.7552679999999
"3222407",Cambuilao,City of Bais,Negros Oriental,"0.628587","0.571839","3.435402","1.327017","1.728614","2.169684983435131","1.364466333","0.761969566","0.921846646","0.0","0","0","0","3222413","10.353636144488036",1.257174,1.143678,14.28289,6.870804,3.457228,2.654034
"3222408",Manipis,City of Tanjay,Negros Oriental,,,,,,"9.853090086498776","1.494110242","0.676227808","0.954510592","0.0","0","0","0","3222413","8.012272058668591",0,0,0,0,0,0
"3222409",Luca,City of Tanjay,Negros Oriental,"2.289375600000003","3.468676400000003","13.428346599999982","4.83569240000001","6.669918199999986","7.224774353263914","1.507648846","0.671739697","0.942655726","0.0","0","0","0","3222413","6.83805615771163",194.596926,294.837494,2400.355307,1141.409461,566.943046999999,411.033854000001
"3222410",Luca,City of Tanjay,Negros Oriental,"0.778040379310345","1.439781367816095","5.149139965517258","1.740224137931033","2.42163012643679","7.585870136107718","1.507648846","0.671739697","0.942655726","0.0","0","0","1","3222413","5.20195053719753",203.068539,375.782937000001,2737.580634,1343.925531,632.045463000002,454.1985
"3222411",San Jose,City of Tanjay,Negros Oriental,"1.336872162790697","2.029893325581396","8.132896674418584","2.923021930232558","4.00288458139536","8.32837053594554","1.461036116","0.658609907","0.997859814","0.0","0","0","1","3222413","3.577767237666018",114.971006,174.570826,1435.763478,699.429113999998,344.248074000001,251.379886
"3222412",Novallas,City of Tanjay,Negros Oriental,"1.026538340206185","1.552039298969074","6.136672329896912","2.179030319587629","2.910261969072163","3.217395343505088","1.347416988","0.68009901","1.019511741","0.0","0","1","1","3222413","1.994843153144292",99.5742189999999,150.547812,1196.082382,595.257216,282.295411,211.365941
"3222413",Azagra,City of Tanjay,Negros Oriental,"1.1652300989011","1.159790626373627","6.479669076923074","2.678903197802196","3.27366103296703","5.478022526167466","1.389644136","0.665375948","0.958133993","0.0","1","1","0","3222413","0.772807822228563",106.035939,105.540947,1210.046542,589.649886,297.903154,243.780191
"3222414",Azagra,City of Tanjay,Negros Oriental,"1.430930859374998","1.524191343749998","7.022898609375004","2.531195562499997","3.155023046875002","2.94498926784311","1.389644136","0.665375948","0.958133993","0.0","0","0","0","3222413","1.62908462700235",91.5795749999999,97.5482459999999,945.339836000001,449.465511,201.921475,161.996516
"3222415",San Miguel,City of Tanjay,Negros Oriental,"1.420555875","1.48580575","6.894634875000002","2.485881500000001","3.102628375000001","1.579499776004463","1.018266964","0.678058942","0.954615715","0.0","0","0","0","3222413","3.185820729741966",22.728894,23.772892,231.58044,110.314158,49.642054,39.774104
"3222416",San Miguel,City of Tanjay,Negros Oriental,"1.520588","1.498225666666666","7.428103666666668","2.775934333333334","3.421108666666667","1.095735658881485","1.018266964","0.678058942","0.954615715","0.0","0","0","1","3222413","4.804564815939766",13.685292,13.484031,139.979361,66.852933,30.789978,24.983409
"3222417",San Miguel,City of Tanjay,Negros Oriental,"1.432413","1.529675","7.041222","2.537669000000001","3.162507999999999","0.883235221374847","1.018266964","0.678058942","0.954615715","0.0","0","0","0","3222413","6.438717644594202",8.594478,9.17805,88.880316,42.247332,18.975048,15.226014
"3222418",San Miguel,City of Tanjay,Negros Oriental,,,,,,"0.428075907539044","1.018266964","0.678058942","0.954615715","0.0","0","0","0","3222413","8.0789342966335",0,0,0,0,0,0
"3222419",Enrique Villanueva,Sibulan,Negros Oriental,"1.972677","1.485997","8.675884","3.088796","3.951842","0.177774044330434","0.197436781","0.701622255","0.92327344","1.0","0","0","0","3222413","9.722146192887296",1.97267699992105,1.48599699994053,18.1109889992752,8.67588399965279,3.95184199984184,3.08879599987638
"3222420",Enrique Villanueva,Sibulan,Negros Oriental,,,,,,"0.12785357119937","0.197436781","0.701622255","0.92327344","1.0","0","0","0","3222413","11.36705444358611",0,0,0,0,0,0
"3222421",Enrique Villanueva,Sibulan,Negros Oriental,,,,,,"0.116374397326423","0.197436781","0.701622255","0.92327344","1.0","0","0","0","3222413","13.013015787599176",0,0,0,0,0,0
"3222422",Enrique Villanueva,Sibulan,Negros Oriental,,,,,,"0.089271474165636","0.197436781","0.701622255","0.92327344","1.0","0","0","0","3233482","13.905340730077834",0,0,0,0,0,0
"3222423",Dobdob,Valencia (Luzurriaga),Negros Oriental,,,,,,"0.371794567895787","0.189079006","0.705259323","0.904475364","1.0","0","0","0","3233482","13.199069842170436",0,0,0,0,0,0
"3222424",Dobdob,Valencia (Luzurriaga),Negros Oriental,,,,,,"0.371952803965126","0.189079006","0.705259323","0.904475364","1.0","0","1","0","3233482","12.669286725606788",0,0,0,0,0,0
"3222425",Dobdob,Valencia (Luzurriaga),Negros Oriental,,,,,,"0.356724748760462","0.189079006","0.705259323","0.904475364","1.0","0","1","0","3233482","12.338745692773236",0,0,0,0,0,0
"3222426",Dobdob,Valencia (Luzurriaga),Negros Oriental,,,,,,"1.642239448631109","0.189079006","0.705259323","0.904475364","1.0","0","0","0","3233482","12.223620668346385",0,0,0,0,0,0
"3222427",Dobdob,Valencia (Luzurriaga),Negros Oriental,,,,,,"0.431773714164398","0.189079006","0.705259323","0.904475364","1.0","0","0","0","3233482","12.329947169068866",0,0,0,0,0,0
"3222428",Malaunay,Valencia (Luzurriaga),Negros Oriental,,,,,,"0.184881359709964","0.119908608","0.685231576","0.889651518","1.0","0","0","0","3233482","12.652143306720834",0,0,0,0,0,0
"3222429",Najandig,Zamboanguita,Negros Oriental,,,,,,"0.093608204410344","0.195075086","0.701320966","1.023854404","1.0","0","0","0","3233482","13.174380500256836",0,0,0,0,0,0
"3222430",Najandig,Zamboanguita,Negros Oriental,,,,,,"0.162777801027228","0.195075086","0.701320966","1.023854404","1.0","0","0","0","3233482","13.874087763287802",0,0,0,0,0,0
"3222431",Najandig,Zamboanguita,Negros Oriental,"1.850714","1.062447","8.248244","3.975608","4.00988","0.308003686847431","0.195075086","0.701320966","1.023854404","1.0","0","0","0","3233482","14.725989253100542",7.402856,4.249788,67.76812,32.992976,16.03952,15.902432
"3222432",Najandig,Zamboanguita,Negros Oriental,"1.850714","1.062447","8.248244","3.975608","4.00988","0.499107123168993","0.195075086","0.701320966","1.023854404","1.0","0","0","0","3233482","15.705338148442223",7.402856,4.249788,67.76812,32.992976,16.03952,15.902432
"3222433",Najandig,Zamboanguita,Negros Oriental,"1.850714","1.062447","8.248244","3.975608","4.00988","0.308302909082409","0.195075086","0.701320966","1.023854404","1.0","0","0","0","3233482","16.789847289968968",37.01428,21.24894,338.8406,164.96488,80.1976,79.51216
"3222434",Najandig,Zamboanguita,Negros Oriental,"1.850714","1.062447","8.248244","3.975608","4.00988","0.295578963149871","0.195075086","0.701320966","1.023854404","1.0","0","0","1","3211385","15.559013936678856",16.656426,9.562023,152.47827,74.234196,36.08892,35.780472
"3222435",Mayabon,Zamboanguita,Negros Oriental,"1.850714","1.062447","8.248244","3.975608","4.00988","0.415610713618142","0.759367332","0.731752627","1.006691372","1.0","0","0","0","3211385","14.399343894644128",11.104284,6.374682,101.65218,49.489464,24.05928,23.853648
"3222436",Napacao,Siaton,Negros Oriental,"0.598835666666667","0.462451166666667","2.764874833333333","1.188294666666666","1.3475425","0.133783080001955","0.384782668","0.716073148","1.098142505","1.0","0","0","0","3211385","13.343105141744292",3.593014,2.774707,34.244855,16.589249,8.085255,7.129768
"3222437",Napacao,Siaton,Negros Oriental,"0.34846","0.342452","1.668201","0.630832","0.815075","0.173060864475274","0.384782668","0.716073148","1.098142505","1.0","0","0","0","3211385","12.41672120584222",0.69692,0.684904,6.92113,3.336402,1.63015,1.261664
"3222438",Napacao,Siaton,Negros Oriental,"0.683110512820512","0.501992","3.004441897435896","1.210165076923077","1.453477307692308","0.331126863739902","0.384782668","0.716073148","1.098142505","1.0","0","0","0","3211385","11.65120752433733",26.64131,19.577688,242.35601,117.173234,56.685615,47.196438
"3222439",Napacao,Siaton,Negros Oriental,"3.597203222222224","3.587077555555556","16.28109461111112","6.54212611111111","7.627304666666668","0.75529698036887","0.384782668","0.716073148","1.098142505","1.0","0","0","0","3211385","11.079957977193272",64.749658,64.567396,615.357815,293.059703,137.291484,117.75827
"3222440",Bonbonon,Siaton,Negros Oriental,"6.555916","6.693435111111112","29.735912777777774","11.951331555555557","13.886252333333331","2.384565413051418","0.626859906","0.688493035","1.060646916","1.0","0","1","0","3211385","10.734032869549411",59.003244,60.240916,562.733935,267.623215,124.976271,107.561984
"3222441",Bonbonon,Siaton,Negros Oriental,"0.34846","0.342452","1.668201000000002","0.630832000000001","0.815075","3.48224967613677","0.626859906","0.688493035","1.060646916","1.0","0","1","0","3211385","10.696973339218422",13.9384,13.69808,138.4226,66.7280400000001,32.603,25.23328
"3222442",Si-it,Siaton,Negros Oriental,"0.34846","0.342452","1.668201000000001","0.630832000000001","0.815075","1.033490100844962","0.004538868","0.681807258","1.05127018","0.0","0","0","1","3211385","10.440034637139156",14.98378,14.725436,148.804295,71.7326430000001,35.048225,27.125776
"3223731",Lumapao,City of Canlaon,Negros Oriental,,,,,,"0.256232920732047","0.246846779","1.09915794","0.917955561","0.0","0","1","0","3232027","10.419531481713742",0,0,0,0,0,0
"3223732",Pula,City of Canlaon,Negros Oriental,,,,,,"0.328875789391822","0.229769786","1.104632484","0.916435867","1.0","0","1","0","3232027","9.864367265214591",0,0,0,0,0,0
"3223733",Pula,City of Canlaon,Negros Oriental,"1.620954","0.874947","6.468466","2.81518","3.180508","1.092928547982219","0.229769786","1.104632484","0.916435867","1.0","0","1","0","3232027","9.166539192088605",0.797128101028703,0.430268126430954,6.82239011366849,3.18096381461086,1.56406184404159,1.38440639737709
"3223734",Masulog,City of Canlaon,Negros Oriental,"1.620954","0.874947","6.468466000000002","2.815179999999999","3.180508000000001","1.41110708946135","0.369024954","1.119806562","0.962885476","1.0","0","1","0","3232027","8.535247849222356",22.693356,12.249258,194.225906,90.558524,44.527112,39.41252
"3223746",Sandayao,City of Guihulngan,Negros Oriental,"0.769550173913044","0.328118217391304","2.657616826086957","1.11309252173913","1.16619647826087","0.334837461320253","0.313209887","1.127578311","1.093281757","1.0","0","0","0","3232027","20.241022214817416",17.699654,7.546719,129.363057,61.125187,26.822519,25.601128
"3223747",Luz,City of Guihulngan,Negros Oriental,"0.696946538461538","0.415715923076923","2.692230153846154","1.032454076923077","1.142748307692308","0.302352374823916","0.346510167","1.085915502","1.16637881","1.0","0","0","0","3233432","21.374199869227393",9.060305,5.404307,73.068675,34.998992,14.855728,13.421903
"3223748",Plagatasanon,City of Guihulngan,Negros Oriental,"0.526475","0.291241","2.240319","0.739305","1.002543","0.199785880505827","0.303438325","1.061791102","1.104097591","1.0","0","0","0","3233432","19.90355062495232",7.37065,4.077374,62.807346,31.364466,14.035602,10.35027
"3223749",Plagatasanon,City of Guihulngan,Negros Oriental,"0.526475","0.291241","2.240319","0.739305","1.002543","0.251853680298647","0.303438325","1.061791102","1.104097591","1.0","0","0","0","3233432","18.463062271879892",10.5295,5.82482,89.72478,44.80638,20.05086,14.7861
"3223750",Balogo,City of Guihulngan,Negros Oriental,"0.534709173913043","0.299012913043478","2.237472304347826","0.729826565217391","0.995063347826087","0.364737699066635","0.267019929","1.07668706","1.029696436","1.0","0","0","1","3233432","17.060376406522167",12.298311,6.877297,102.968269,51.461863,22.886457,16.786011
"3223751",Balogo,City of Guihulngan,Negros Oriental,"1.561472000000001","0.697675684210526","5.230590842105262","1.890811631578946","2.215325315789473","1.139409342940365","0.267019929","1.07668706","1.029696436","1.0","0","0","0","3233432","15.70562484164819",59.335936,26.511676,409.073574,198.762452,84.182362,71.8508419999999
"3223752",Kansumandig,La Libertad,Negros Oriental,"1.737779000000002","0.757124","5.797405","2.127156999999998","2.458849999999999","1.358612289173262","0.270432175","1.062648058","1.083394701","1.0","0","0","0","3233432","14.412331324723263",69.5111600000001,30.28496,478.50228,231.8962,98.3539999999999,85.0862799999999
